# {"t_start": 1639658003.89963, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
3.731667,10,1.588621
11.2747,11,1.720267
9.101515,11,1.856952
-6.950975,13,2.008327
15.944262,25,21.250248
4.485732,16,21.442594
13.632117,14,21.613554
9.989598,10,21.733518
9.786676,6,21.804561
16.40966,11,21.937723
8.512381,20,33.202954
9.867246,10,33.335201
9.620724,5,33.400995
8.727791,8,33.502741
10.532577,5,33.567959
4.463835,9,33.685076
12.59158,15,44.922977
4.912033,8,45.029581
15.084859,8,45.136868
16.597386,16,45.350669
19.970534,11,45.494033
12.814085,8,45.598454
18.37188,11,56.814118
10.853504,5,56.882283
26.263691,27,57.239915
9.166873,9,57.362125
8.301977,15,57.563929
12.731344,9,68.623167
12.835959,6,68.702618
9.248057,5,68.768489
16.719844,7,68.859642
19.095697,9,68.980625
12.871204,12,69.13412
13.456958,9,69.252817
20.048266,16,80.375576
16.650542,7,80.468346
17.808785,6,80.545053
19.756598,11,80.689563
19.197521,15,80.889845
19.159023,11,81.035312
20.175219,17,92.558158
16.473541,10,92.690485
17.588227,9,92.808051
20.99055,11,92.952064
24.258575,18,93.191975
21.961585,14,104.606167
19.175048,7,104.702485
17.638395,7,104.7976
20.964516,14,104.987549
17.072596,6,105.06796
15.672797,15,105.266997
13.154602,19,116.555147
36.112952,27,116.911589
22.626877,11,117.059075
21.328109,11,117.206321
24.508388,13,128.713052
12.460261,12,128.870274
16.335957,6,128.950648
20.788267,11,129.097589
30.974699,30,148.245394
25.958239,18,148.481593
19.401766,9,148.598675
17.182788,6,148.675745
21.488719,12,148.832919
21.294221,9,148.951561
18.606627,6,149.030426
32.801468,21,160.601462
24.816536,12,160.758334
26.559222,18,160.992773
53.121553,36,175.438068
20.653547,10,175.581607
17.986445,7,175.684301
62.983569,45,190.529052
39.271935,23,190.850345
32.820537,21,204.468339
54.619266,45,205.067026
50.209209,34,218.857815
40.264108,42,219.438899
49.844332,47,234.725061
48.851877,31,248.263362
52.966828,37,248.790236
68.295526,46,262.142103
65.920223,55,275.793543
58.766909,37,276.281712
54.475341,36,299.695809
52.896707,52,312.259674
68.327145,44,312.858939
74.061283,52,324.973559
57.521919,37,337.035832
64.13811,39,337.566237
66.967887,41,349.709894
63.612756,44,361.689424
67.834046,40,362.218575
65.958282,42,374.478325
61.333341,37,386.562636
60.029694,41,387.11435
72.218135,46,399.228134
69.492107,54,411.397488
67.761264,42,411.967282
64.758054,46,432.383987
79.375378,58,444.758237
66.572657,40,456.781641
63.046499,37,457.285239
62.347665,43,469.229662
66.652891,54,481.611927
75.739783,48,493.823131
72.600268,44,494.424203
77.623121,53,506.753394
58.839654,50,519.110293
72.407352,49,531.612255
64.190831,50,532.288061
81.709988,55,544.278473
83.292113,56,565.389036
74.990676,49,577.842776
79.003298,55,590.547452
117.622608,72,602.861351
82.084688,57,615.199512
76.521104,59,627.720144
103.845781,66,640.404246
77.732494,48,641.042511
89.603868,62,653.853383
106.404361,67,666.574809
81.460882,55,678.823178
87.603573,63,700.70598
86.376929,66,713.145587
100.713594,68,725.42109
88.254591,56,737.659581
98.170221,67,750.230972
105.484669,72,762.619099
91.402518,61,774.985214
88.999804,61,787.076667
100.632542,64,799.601665
118.391848,77,834.542513
92.163354,59,847.021858
89.847814,69,859.683881
97.702029,65,872.258544
91.295039,64,884.949697
89.127956,62,897.46473
105.888318,68,910.096077
97.31757,67,922.772804
100.23297,69,935.699514
124.411655,82,948.653281
93.979266,64,969.455987
119.673951,79,982.042864
103.379251,67,994.757499
107.798264,72,1007.448278
109.783326,73,1031.37967
119.133992,77,1044.261199
92.227616,65,1056.774826
112.521485,71,1069.301157
118.859942,76,1082.288834
126.17018,81,1103.456905
119.354459,78,1127.364245
119.344169,74,1139.924926
117.261211,75,1152.585729
101.091556,74,1165.215806
105.429526,69,1177.942019
116.929431,78,1190.546691
112.253005,71,1204.47017
118.180387,81,1238.343495
104.089994,71,1251.528767
111.344498,71,1265.883569
110.769679,75,1279.176645
123.826913,77,1292.385686
115.141211,72,1305.995278
102.790696,71,1331.7221
107.416618,72,1343.923038
128.423961,84,1358.029969
124.770525,79,1380.894392
130.334316,84,1406.814645
116.344409,75,1419.688988
114.804572,79,1433.476257
118.459671,76,1446.981492
130.253917,87,1471.489955
131.486432,86,1484.069359
119.88925,80,1496.893668
123.343079,84,1519.290992
130.098571,85,1545.973205
120.979569,83,1559.656271
125.107289,83,1572.854018
124.719466,86,1598.694257
121.819101,83,1611.802357
110.521683,75,1625.407368
136.989618,86,1639.538831
