# {"t_start": 1639658003.069977, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
2.088428,18,2.512967
2.953167,6,2.585142
3.426769,11,2.716499
6.597558,16,2.911339
-9.81144,11,3.0401
9.398614,9,22.087807
0.497122,13,22.244886
16.311765,8,22.343788
13.48141,6,22.412861
12.178882,18,22.630174
17.219179,11,22.763099
5.495924,20,34.030723
17.511853,5,34.095616
9.391629,10,34.228338
14.531749,9,34.34257
13.068295,9,34.459091
13.98785,7,34.549459
1.650083,10,45.722712
14.728218,7,45.815878
18.144356,14,46.001532
18.867855,9,46.123575
14.166416,11,46.268432
18.037642,6,46.347525
7.205784,9,46.466058
13.814895,6,57.612432
14.240146,10,57.748338
17.530464,7,57.840758
16.951066,9,57.95985
17.966857,7,58.052374
11.936521,7,58.147671
24.315898,15,58.349921
16.161222,10,69.426858
26.482713,24,69.738266
18.625442,10,69.869236
14.716647,6,69.946868
12.859178,5,70.013844
14.910042,5,70.079105
18.060342,11,81.135584
21.805118,14,81.319602
17.729259,7,81.412069
16.948765,6,81.490481
14.520518,6,81.569084
11.838003,6,81.651102
15.691471,10,81.78373
21.799667,36,93.556733
10.85973,7,93.647092
11.628189,14,93.831196
15.986707,5,93.898953
51.028412,45,105.733016
19.664362,7,105.827302
14.630777,13,105.999252
22.258422,12,106.15909
19.54593,14,117.381017
19.935819,10,117.512216
16.836827,14,117.699477
16.109491,7,117.793136
28.094659,22,118.08153
27.861822,19,129.670835
17.577508,7,129.764362
26.777375,15,129.964232
31.938262,25,149.046545
6.858884,19,149.2967
26.206772,16,149.501977
26.745044,14,149.686888
19.263422,9,149.804504
16.121094,11,161.24627
27.081157,17,161.467678
22.223212,11,161.608099
46.022877,31,175.963187
33.241459,22,176.2787
31.655427,21,176.597855
55.098761,44,191.411486
35.337788,23,191.734372
44.965927,28,205.445118
35.738407,25,205.775777
53.954005,38,219.610553
66.46157,48,220.276232
57.140884,42,235.49955
25.07276,15,235.71031
40.603725,25,249.157385
55.940062,34,249.644565
65.983317,47,263.009218
69.147084,46,276.532391
50.424131,45,277.13585
69.714609,44,300.657436
60.317671,40,313.058796
58.942156,39,313.59058
59.517735,39,325.530149
67.952984,49,337.754169
71.572342,45,338.365627
58.428545,36,350.442265
70.690273,46,362.449035
58.692234,42,363.008096
62.149369,38,375.208143
66.64989,43,387.375376
78.696393,52,388.077103
67.555269,45,400.174922
76.174581,50,412.292964
66.176407,44,432.679162
83.116832,56,433.441202
77.720758,55,445.771545
74.806686,46,457.877269
74.842534,49,469.905671
81.253065,53,482.274378
66.406213,46,482.901788
70.865429,44,495.057397
71.257094,50,507.34981
74.167439,55,519.774446
70.070836,48,520.423106
67.570968,47,532.897164
73.790222,48,544.800935
100.819448,68,566.065006
88.443187,61,578.68243
76.475436,55,591.38807
99.925556,55,603.477225
71.678987,53,604.190485
77.826072,54,616.48872
90.036621,65,629.07443
80.54763,50,641.549387
95.966481,60,654.333637
87.667819,64,667.011277
92.211271,57,679.289073
77.356072,59,701.109423
79.379788,52,713.371794
70.900983,52,714.068152
82.235137,58,726.208785
103.334247,66,738.578745
86.336237,57,751.017102
89.360762,61,763.257981
95.308308,74,775.797222
97.307058,62,787.902726
99.172117,63,800.415868
84.868824,55,812.688093
98.409208,61,835.87729
92.844708,65,848.432505
103.584862,64,861.035093
99.239954,61,873.578392
95.653996,59,886.183034
100.429727,64,898.723078
101.445034,67,911.347642
105.604404,71,924.071438
93.035733,60,936.87796
104.038512,66,949.613912
108.19781,73,970.539221
111.410815,74,983.061262
102.416428,78,1007.64307
124.486337,83,1020.25068
111.852352,67,1032.611017
106.791486,72,1045.426965
117.696037,78,1058.11385
118.73578,75,1082.656262
111.600767,72,1103.713953
100.386008,69,1116.047732
110.762883,69,1128.414265
110.051883,68,1140.898254
107.429563,69,1153.480371
112.174104,72,1166.081176
121.45526,76,1178.904008
112.401207,73,1191.440644
115.141904,72,1217.70745
119.771817,76,1239.184788
106.122381,70,1252.355462
119.772157,74,1266.750269
119.158177,81,1280.136358
127.510907,79,1305.98454
116.962298,74,1319.447843
128.361537,82,1332.869488
113.896378,73,1345.085838
114.932574,77,1359.095432
116.911519,75,1381.925773
97.451474,70,1407.641356
127.901494,80,1420.583492
127.481834,81,1434.395636
117.415978,77,1447.916703
116.292175,77,1460.952337
120.474424,83,1484.829875
110.962722,81,1497.666615
113.840306,73,1519.896557
114.764108,82,1534.112306
133.975947,87,1560.295226
113.875499,77,1573.415621
128.018665,83,1586.811865
132.297826,89,1612.399154
111.037833,80,1626.070869
119.956859,79,1640.103939
128.366853,81,1664.442838
