# {"t_start": 1639658003.4118116, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
12.465717,6,2.02812
25.483798,23,2.309834
12.741863,7,2.388129
13.396751,8,2.483803
12.143158,7,2.568766
6.910248,13,2.725947
11.029011,9,21.770873
18.141776,9,21.88063
9.920145,7,21.964319
16.072124,16,22.158735
17.475624,11,22.289802
12.303705,7,22.373823
9.846531,5,22.433618
15.612801,6,33.526635
16.40909,8,33.626904
8.667658,6,33.702989
15.326442,13,33.876636
14.325973,9,33.989074
16.644487,8,34.094828
32.986405,24,45.449354
11.287966,4,45.50172
11.23149,8,45.608002
12.495284,8,45.714578
14.715846,8,45.822959
-2.797211,10,45.95367
6.352567,8,46.058804
13.881393,7,46.150655
13.075634,11,57.367874
10.319883,15,57.566689
16.405601,8,57.672512
19.316362,12,57.835699
19.802197,9,57.955522
19.363413,9,58.074867
15.038392,6,69.098921
13.863504,6,69.174454
12.470798,9,69.293736
14.657801,5,69.358786
15.456533,7,69.451294
13.847923,7,69.542461
23.957094,20,69.802929
14.38621,10,80.847265
20.792911,9,80.966931
14.222916,12,81.123016
18.929542,11,81.268562
20.891333,10,81.402588
11.729241,9,81.521492
17.117487,9,92.941014
12.3736,15,93.135911
12.587446,5,93.202725
15.076833,6,93.281185
16.681402,10,93.410778
26.544002,17,93.636843
16.761846,7,93.730617
17.27284,7,105.050585
19.445733,12,105.216766
17.001187,10,105.351324
23.196278,17,105.580104
20.72926,12,105.740011
15.912625,6,105.818522
28.360495,20,117.118702
23.911459,13,117.292951
19.031203,12,117.453068
20.733331,10,117.585457
18.845502,9,117.702117
28.014949,15,129.238744
32.240056,30,129.637833
21.095821,10,129.766802
43.427556,31,148.928191
17.90959,9,149.043974
31.081831,25,149.371942
22.544868,19,160.919231
22.610371,12,161.074642
24.475142,15,161.267596
20.675314,11,161.413885
20.963227,12,161.568255
44.113076,33,175.980208
46.971806,32,176.493666
35.415209,21,190.946507
58.880027,45,191.576837
21.482514,9,205.021171
36.66801,27,205.382839
50.915984,34,219.14496
26.855229,36,219.67132
65.152759,47,234.953805
47.068754,50,248.749876
45.250915,32,249.209535
50.648279,39,262.471879
56.519113,37,262.953458
57.543321,37,276.372071
48.515936,38,276.87834
67.276576,42,300.37107
47.457462,37,312.732099
66.662195,44,313.331266
58.408682,38,325.258751
71.418233,45,337.426922
67.400511,41,337.985148
61.42077,48,350.221605
71.505991,48,362.258915
78.447693,58,374.716959
67.868848,44,375.312594
62.360462,47,387.533536
65.159182,46,399.647789
67.363191,47,411.724597
71.978119,48,412.37333
80.541657,52,432.870364
78.162988,51,445.151195
66.499356,42,457.199291
74.373399,51,457.8915
56.533617,49,469.921328
74.903152,52,482.27649
68.905676,42,494.406607
63.680243,50,495.086588
71.238782,54,507.425895
64.47307,44,519.704951
86.624526,62,532.381908
74.323902,49,544.29942
95.26555,67,565.550498
73.585011,47,566.184005
69.776399,54,578.701292
70.840712,53,591.386653
77.379485,60,603.540305
59.105387,49,615.768762
83.975795,57,628.25847
85.971962,56,640.810006
85.57658,61,653.604484
87.826069,63,666.269954
104.657491,66,678.668689
95.302246,68,700.603716
86.561542,59,712.962484
121.617303,81,725.414586
104.412962,68,737.813323
93.196222,63,750.329886
87.948281,58,762.529702
84.817145,58,774.844194
96.517236,65,786.994721
104.696258,73,799.643617
87.058411,65,812.054207
86.782927,63,835.269248
106.920153,68,847.863696
93.315445,68,860.518635
90.547482,61,873.057264
94.588502,71,885.829952
123.234058,77,898.545483
109.08045,70,911.209104
121.07991,76,935.996398
100.327797,69,948.784629
107.649271,72,969.68452
96.760263,65,982.085887
92.655482,65,994.771743
112.541345,71,1007.451583
130.721371,82,1020.04664
97.806196,63,1032.348835
116.890111,81,1045.291868
110.514856,78,1069.541637
108.180901,74,1082.506379
105.692794,66,1103.477803
110.280261,78,1115.9312
108.081698,68,1128.281004
115.553707,77,1140.890412
120.196613,78,1165.224394
112.930542,71,1177.982442
112.40699,73,1190.530102
101.963731,74,1204.484029
109.228143,78,1217.863665
124.169034,79,1239.387144
129.608635,81,1266.10229
109.684164,73,1279.337409
117.580119,77,1292.572067
119.165082,79,1306.271303
132.334074,84,1332.180022
110.060284,76,1344.435906
125.738566,81,1358.500771
124.373286,83,1381.421778
113.048801,81,1407.300939
121.24693,74,1420.16083
111.427418,73,1433.868874
112.282423,77,1447.385269
128.07671,83,1460.503583
134.759907,87,1484.43537
104.188197,74,1497.1711
125.291011,82,1519.526816
117.843646,82,1533.743108
114.273953,80,1559.832028
133.488622,91,1573.140751
136.064127,90,1599.029153
127.531122,84,1612.152653
119.076982,83,1625.868528
116.014612,77,1639.87346
