# {"t_start": 1639658002.3185613, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
6.492999,5,3.104567
10.697345,17,3.310494
9.029439,8,3.407238
12.508125,10,3.526384
11.526046,13,3.682045
7.196134,12,22.764421
16.389959,28,23.103779
10.970536,13,23.260483
8.086476,6,23.332506
14.037181,8,23.428228
12.466765,7,23.511819
14.094261,5,34.592101
13.077884,6,34.66627
14.770701,12,34.818627
-1.400118,10,34.950994
10.339454,8,35.053016
-1.416588,13,35.2203
19.561787,25,46.591248
15.598769,8,46.697971
9.447899,8,46.803645
12.238112,12,46.964794
10.246805,14,47.148186
20.065604,10,58.348635
16.302577,5,58.416986
14.095007,7,58.510941
8.924504,8,58.616454
10.815531,10,58.747652
13.495474,11,58.896667
16.271231,8,59.004331
17.730378,6,59.084604
18.332983,10,70.160756
7.003438,13,70.330416
13.174141,6,70.409031
17.600042,7,70.500586
18.40165,8,70.60494
23.479119,16,70.814866
21.122378,11,70.958607
18.037563,8,81.977165
14.193693,7,82.068736
30.290624,22,82.35866
17.758645,6,82.439523
20.85243,9,82.558108
15.519547,7,82.651549
16.417732,9,94.069131
26.558358,24,94.382953
17.339227,8,94.488348
17.514051,14,94.673167
20.407726,8,94.779643
29.09537,28,106.386556
21.502069,10,106.522786
17.557726,10,106.656102
23.964757,13,106.828544
23.374465,11,118.007735
20.626336,18,118.247762
29.654158,23,118.556002
20.483819,10,118.687749
21.641379,9,118.804128
16.275719,8,130.247528
20.305077,9,130.367627
19.770315,7,130.459435
16.496793,11,130.605263
22.388143,16,130.816914
18.011407,7,130.908287
16.804714,8,131.012857
21.374996,10,149.90121
38.672515,25,150.225058
21.307178,12,150.381684
29.269262,20,161.943095
39.145338,29,162.318056
21.291512,10,162.450056
36.831274,45,177.013573
54.695016,44,191.849022
24.775507,11,192.003935
41.187677,30,192.425472
55.745362,40,206.301167
44.25562,29,206.681496
42.411939,37,220.520838
41.369931,26,220.880064
54.393903,43,236.113298
28.975549,17,236.34457
45.709581,30,249.86653
49.057376,35,250.365721
53.011754,33,263.547474
62.12609,39,264.055899
60.90391,37,277.475552
51.618697,39,300.922125
59.254343,38,301.432725
60.329447,38,313.80743
57.548353,38,314.325851
64.522078,39,326.265342
59.067053,40,338.367041
65.409628,44,338.964725
68.102404,45,351.16476
63.003725,44,363.14413
74.421354,46,363.756919
72.292722,47,376.077343
72.750973,53,388.380474
75.533283,49,400.535024
68.677021,44,401.124464
70.07374,43,413.151447
64.52797,42,433.510661
68.535238,44,434.108556
70.102767,49,446.361177
64.930993,53,458.557802
62.84413,51,470.61555
72.905601,48,471.266841
73.122362,46,483.542917
70.843005,46,495.724867
78.211205,51,508.03169
74.2093,52,520.414223
70.83477,49,521.07794
81.874496,54,533.645865
72.080898,51,545.588691
81.096943,53,566.655381
76.00246,59,579.240206
78.75722,53,591.920159
65.098482,51,592.60818
73.899829,48,604.602443
77.977429,58,616.952303
72.872137,47,629.308421
82.534518,50,629.969404
87.45285,55,642.513489
97.5146,65,655.361217
87.442676,55,667.919747
84.094037,56,680.185789
83.195833,58,701.994178
79.657349,61,714.375458
78.586939,67,726.636353
73.018962,52,738.820044
83.766926,62,751.32525
121.094073,76,763.765866
89.87951,67,776.203146
81.538222,66,788.367941
106.556766,65,800.907424
95.898966,64,813.302901
95.246014,68,836.585385
116.249707,72,849.233832
95.892258,63,861.823901
109.986342,75,874.553004
117.914032,80,899.121729
113.084815,75,911.849704
108.037083,73,924.605031
110.151355,69,937.533789
105.710821,71,950.335296
101.514093,72,971.247906
102.156654,66,983.659735
110.037611,76,1008.216149
124.455351,80,1020.78536
100.672245,71,1033.198564
107.249271,65,1045.91817
101.813421,69,1058.486867
96.261462,70,1070.997895
106.161697,67,1083.864903
109.772554,72,1104.912307
104.925065,69,1117.243927
107.129494,69,1129.605195
109.813789,76,1153.867108
119.049409,76,1166.518326
104.207692,71,1179.275253
112.528569,71,1191.791291
126.666444,81,1205.843863
116.934449,75,1219.178178
117.943696,79,1252.922641
117.574262,73,1267.312048
92.289347,67,1280.480243
122.735602,76,1293.688462
116.729939,76,1307.345004
118.896018,73,1320.779907
127.516652,83,1345.457921
110.403642,81,1359.522914
120.607043,79,1382.390235
111.301021,77,1395.853244
106.209553,76,1421.101415
124.66648,79,1434.891061
124.053078,83,1448.488323
127.853025,86,1461.646495
127.169853,85,1485.551912
104.913529,79,1498.360541
107.220223,74,1520.602871
119.85442,82,1534.819425
115.994038,84,1560.963265
126.16081,83,1574.163895
129.1461,88,1587.625834
129.034149,81,1613.108115
124.590184,80,1626.775959
97.240156,75,1640.754265
117.875465,80,1665.047116
