# {"t_start": 1639658004.292709, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
11.729175,7,1.16105
13.017385,14,1.331907
11.713018,6,1.403597
11.95656,10,1.524422
17.301591,14,1.692118
16.324751,8,1.787249
14.457968,6,20.796721
17.187655,7,20.883087
9.168293,17,21.086511
15.503958,9,21.193018
9.218583,16,21.38606
10.63356,11,21.51828
13.311906,5,32.597775
15.379702,8,32.698871
12.63583,7,32.786981
11.476304,7,32.876667
7.084948,5,32.945571
11.279169,19,33.190927
14.983929,6,33.266421
17.782467,21,44.583729
14.01331,11,44.733408
15.512584,12,44.892215
5.050134,11,45.036894
13.402013,6,45.115703
15.99825,6,45.193081
11.550845,16,56.476354
17.751687,7,56.569095
19.088141,15,56.766525
4.011691,9,56.887008
29.816791,25,68.167966
10.843187,7,68.257592
18.42036,7,68.349871
18.084284,16,68.560007
11.408016,13,68.728608
18.810789,9,68.847279
18.710689,9,68.967371
16.062954,8,79.982156
18.741751,11,80.126639
9.170484,13,80.298114
14.555086,6,80.37929
18.216315,8,80.4852
15.804328,7,80.580042
18.321723,13,80.748312
22.22436,11,92.194083
16.030503,6,92.273961
15.417709,5,92.338918
22.879953,9,92.456894
18.87269,7,92.547436
16.121941,12,92.70688
15.024606,9,92.825427
20.934278,11,104.200498
28.533582,18,104.446023
19.340104,13,104.622729
19.65506,8,104.729135
24.306498,16,104.941201
24.249705,13,116.1497
20.135201,8,116.254366
17.977727,9,116.373608
13.716706,7,116.467886
32.553115,22,116.758818
17.800131,9,128.213746
14.646634,14,128.399712
19.856601,12,128.558973
12.556705,9,128.67849
16.699523,6,128.759924
18.255366,11,128.903673
19.888174,11,129.045693
47.188272,32,148.218201
19.362986,12,148.37686
29.538524,18,148.611557
33.920638,45,160.494595
37.663726,43,175.032978
28.261357,21,175.34787
27.819756,20,175.686973
36.094578,33,190.293706
27.206391,15,190.500124
40.229081,25,204.171549
36.248853,24,204.494303
41.503274,37,218.303005
54.452943,35,218.805308
52.53276,32,233.877801
49.7643,31,234.307992
74.154776,45,248.044124
56.862773,40,248.598298
47.399924,30,261.738324
58.306917,39,275.157899
60.861998,40,275.707893
57.103539,36,299.118423
65.351386,47,299.749788
58.892865,35,312.086559
53.419395,36,323.987979
65.843724,44,324.582792
58.582762,35,336.617506
68.14565,43,337.202742
69.422595,44,349.387022
69.902053,45,361.380694
56.20436,42,361.931596
61.468678,39,374.153071
63.789117,39,386.267565
85.513486,57,398.528735
72.516172,51,399.211122
76.994891,50,411.332584
70.014868,46,431.748442
69.394263,55,444.084239
79.665816,52,456.267879
68.40942,44,456.863261
72.72345,47,468.865521
65.620259,45,481.123296
66.727375,44,481.724008
93.906732,69,494.221904
79.503059,51,506.521847
73.436288,48,518.853688
73.334944,49,531.356611
82.152631,67,543.515127
68.980627,50,564.54298
76.74261,56,565.293873
104.358847,70,589.993092
96.413598,67,602.246076
69.316484,56,602.998645
80.809228,59,615.363749
71.423418,52,627.776796
89.30003,62,640.412986
86.071249,56,653.143102
75.802574,55,665.697775
82.751706,60,678.017241
98.297814,65,699.918755
85.752548,63,712.329114
90.123559,59,724.483289
83.686096,51,736.648689
87.214967,60,749.130396
92.42896,64,761.405399
95.481571,65,773.813287
98.735905,69,786.020474
84.011589,58,798.46488
88.219057,61,799.289457
103.214462,67,834.095299
112.225237,75,846.788121
103.132028,66,859.412293
106.940227,67,872.032606
102.660088,65,884.720487
118.47551,75,897.409545
110.764037,73,910.11447
105.650548,65,922.759229
98.278011,65,935.632591
100.502267,64,948.34077
114.495647,73,969.267139
103.804804,72,981.76089
122.270207,77,1006.328563
91.62062,69,1018.749827
82.106163,66,1031.099869
108.181132,73,1043.923607
108.461252,72,1056.532369
113.574134,68,1069.01817
102.854943,70,1081.925295
95.31835,65,1102.881614
105.334691,71,1115.236144
101.99342,77,1127.700784
110.499614,73,1151.926924
121.793753,80,1164.633493
110.3726,71,1177.390381
106.690833,73,1189.930456
122.119159,76,1203.916378
114.139346,74,1217.239351
99.172137,71,1250.874839
113.56192,74,1265.27881
127.630721,82,1278.659486
108.172459,72,1291.803203
129.525052,85,1305.587216
122.843893,82,1331.464798
119.002537,76,1343.718765
133.231524,84,1357.822116
100.935935,72,1380.59903
119.899002,80,1406.463174
108.117556,74,1419.324113
104.821872,70,1432.99076
105.811979,81,1446.563331
120.966896,74,1459.560195
105.744109,78,1471.942707
115.288529,86,1496.26631
124.427569,79,1518.581452
134.009611,88,1532.879458
114.28232,76,1558.914593
126.536229,80,1572.072912
121.763838,79,1585.417705
130.197991,83,1598.929974
130.539336,84,1624.638297
126.668096,84,1638.745622
134.204081,83,1663.085579
