# {"t_start": 1639658002.8491263, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
-5.187696,9,2.62538
17.118679,8,2.724528
13.056259,9,2.830503
5.229119,19,3.057475
5.070975,11,3.189442
15.498055,12,22.270531
14.6742,6,22.351115
10.936995,8,22.441741
7.36109,8,22.539115
14.568828,16,22.731101
12.68073,7,22.814605
13.031834,13,22.970665
15.105171,17,34.200674
8.316489,11,34.340734
13.318853,8,34.448296
18.054657,14,34.62725
15.739459,8,34.730853
6.08694,7,34.821377
16.293487,13,46.036412
17.192025,18,46.275208
12.119814,8,46.384211
19.276414,14,46.566888
18.085194,16,57.847806
17.178949,11,57.995582
17.242622,8,58.100911
16.004072,8,58.206202
13.368322,12,58.368443
13.203387,5,58.435765
12.116833,6,58.516873
11.021364,8,58.623616
17.330712,7,69.658666
17.043972,6,69.73593
13.581693,7,69.828836
19.511677,8,69.933582
14.582139,6,70.011337
17.479112,12,70.167556
18.19689,11,70.312407
14.11917,8,70.41683
7.947163,7,81.422179
14.048392,7,81.515089
17.189401,8,81.618681
17.169107,10,81.750249
14.371465,6,81.830396
21.619812,12,81.991248
13.766712,5,82.056353
25.007107,18,93.592629
19.937004,14,93.77727
15.622583,13,93.94732
17.796558,9,94.065444
25.16993,18,94.304718
22.400258,14,105.722764
24.150987,14,105.912476
18.305384,6,105.994341
25.908239,14,106.180417
15.807773,10,106.314661
20.109546,16,117.560558
19.97948,16,117.772161
24.940849,18,118.013866
16.745461,7,118.106621
15.437933,7,118.197876
19.395453,13,129.706387
18.537763,8,129.812852
21.295907,11,129.958224
18.82217,11,130.103756
14.099793,7,130.199325
30.275702,20,130.458335
29.770328,20,149.476235
20.936056,12,149.631113
22.315654,12,149.787923
19.371226,15,149.985059
23.80438,12,161.441301
17.626316,6,161.519755
20.607334,11,161.662104
19.916571,8,161.764235
56.828122,39,176.22538
44.349239,32,176.681681
45.283026,31,191.335387
42.395612,28,191.732031
47.336127,39,205.595948
58.969865,41,206.140303
46.433262,32,219.904987
41.491397,38,220.43015
52.595897,35,235.557128
56.051568,41,249.228787
51.671545,32,249.669288
50.901557,34,262.885142
64.630116,40,263.411712
60.026243,43,276.906524
49.449462,31,277.317011
59.565142,40,300.78455
59.592554,38,313.159739
60.141633,49,313.824959
68.468692,58,326.020975
70.58539,42,338.152081
70.297261,46,350.367185
73.516582,50,351.034564
73.460114,47,363.059697
56.292163,35,375.210704
63.086082,41,375.766926
70.554065,44,387.944341
72.653237,45,400.047011
61.529159,36,400.529848
61.907224,38,412.486522
81.538222,51,432.969239
72.460624,52,433.675396
69.023399,56,446.01861
73.614674,46,458.126257
71.025302,46,470.112955
65.9499,49,482.424906
71.686215,46,483.054483
68.105615,48,495.264354
61.146619,51,507.570412
63.68663,44,508.158179
74.347299,48,520.496123
77.956246,54,533.06374
68.841805,49,544.980424
88.519301,56,566.08778
62.943569,56,578.630432
69.608138,56,579.381151
84.170268,56,592.106094
89.53298,59,604.246786
91.356267,69,616.749174
77.404052,56,629.216632
107.721986,73,641.997842
70.284075,60,654.779619
81.200157,62,667.432768
90.566071,60,679.750526
109.66384,73,701.766316
86.311667,60,714.126681
102.601806,66,726.376813
87.296178,62,738.693846
85.085341,63,751.210399
91.355865,58,763.411901
95.167372,61,775.77196
98.959522,69,787.974494
101.332649,63,800.487235
105.911514,68,812.93573
95.775183,63,836.151835
109.647784,68,848.743803
103.204859,65,861.363618
95.130172,71,874.038795
101.196379,70,898.471015
101.416772,66,911.076883
121.613208,80,923.92844
101.314843,70,936.868278
123.954132,75,949.728303
122.363891,80,970.746684
115.338669,77,995.113756
114.470609,75,1007.849579
117.449738,73,1020.32301
116.159957,73,1032.764387
104.000894,74,1045.607071
102.393541,69,1058.178281
106.575977,74,1070.734747
115.190834,73,1103.773259
99.377992,67,1116.083129
104.399114,69,1128.450784
105.884938,77,1141.053176
113.578064,75,1153.714334
118.296172,79,1166.409357
97.659704,69,1179.137269
115.746999,76,1204.678912
86.105147,64,1217.87336
112.584479,74,1239.324137
112.495489,77,1252.588986
120.104217,77,1267.024205
106.394677,72,1280.283256
103.05855,77,1293.487539
126.615799,81,1319.668466
111.618053,71,1332.942104
131.022156,81,1345.266465
114.236127,78,1359.288391
122.841038,82,1394.604015
115.644047,76,1408.009991
119.165501,78,1420.929994
110.762709,76,1434.669153
111.549881,76,1448.179403
108.56836,80,1472.589095
133.271573,89,1485.211539
125.206638,84,1498.103354
125.728011,83,1533.550503
130.725684,80,1547.087162
121.094586,83,1560.770597
114.096264,80,1573.929704
125.982436,84,1599.740203
125.889868,80,1612.808804
121.151201,82,1626.507599
113.983357,79,1640.544478
