# {"t_start": 1639658003.0447023, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
12.633468,9,2.429989
4.350803,8,2.525741
10.307579,19,2.754485
3.45985,14,2.927561
4.003743,10,3.040206
15.189173,23,22.258068
8.786718,12,22.402901
6.739401,6,22.474992
15.235022,6,22.547919
10.609972,13,22.702961
8.076296,5,22.762773
18.62965,16,33.980295
21.142245,10,34.108755
14.75849,7,34.200182
9.553571,6,34.278747
15.998679,7,34.367811
9.725885,7,34.459182
17.612779,7,34.55027
19.992346,16,45.801612
12.26541,13,45.974078
18.001809,7,46.066428
14.465569,8,46.17508
13.067404,5,46.241436
11.327673,7,46.332767
10.388057,6,46.410532
5.659674,9,46.528937
18.139807,6,57.678872
14.981515,14,57.865925
13.013576,9,57.984982
10.492917,5,58.051062
15.884076,6,58.130961
17.655392,7,58.2268
14.309852,10,58.361577
18.014056,7,58.453152
11.314973,9,69.515117
17.392926,8,69.620168
11.654965,6,69.698464
16.257408,12,69.855799
16.51282,10,69.985771
17.439485,7,70.078774
18.314278,8,70.181968
18.984544,9,81.213112
15.656178,6,81.293085
17.354793,16,81.502007
19.265627,12,81.663132
14.016692,6,81.74161
17.633821,8,81.84832
15.371044,6,81.927978
15.89818,11,93.372119
20.171029,11,93.515388
16.41547,7,93.606786
20.265508,15,93.802659
20.028649,7,93.896871
14.564555,7,93.98964
16.564454,7,94.083498
15.792743,14,105.499227
3.134774,15,105.70363
19.652,9,105.825211
18.517837,8,105.93239
17.992504,14,106.119148
18.378126,8,106.224901
19.113177,22,117.550191
21.227587,12,117.711519
21.899674,15,117.911254
17.916229,9,118.028653
24.147744,11,129.51098
18.280898,7,129.60516
21.969103,16,129.815841
30.382576,21,130.093159
25.917265,24,149.164139
18.53647,7,149.254683
27.201242,15,149.449089
20.674376,10,149.580242
34.607032,26,161.219296
40.748915,30,161.606951
28.208335,18,161.844131
27.883945,19,176.043355
47.529807,31,176.486238
20.48745,11,176.680805
43.752146,46,191.508333
44.496363,31,191.942683
32.048592,40,205.800939
64.26615,59,219.942831
39.75765,26,220.288369
54.514555,37,235.445164
53.769684,48,249.212218
64.652281,50,262.651009
57.6403,38,263.152022
57.418157,42,276.629444
68.74176,46,277.244278
56.816252,36,300.653754
70.058136,42,313.084
72.265782,48,313.737987
72.080982,47,325.785303
61.485837,42,337.915281
71.643476,45,350.118609
57.486367,40,350.654092
62.944759,46,362.665303
78.385985,52,375.042126
72.131534,47,375.678302
68.83082,46,387.885562
66.168278,43,399.959305
73.04694,52,412.103816
79.090502,51,412.79391
67.450549,54,433.318228
62.685946,40,445.448925
67.314935,43,457.512115
69.753108,47,458.150651
75.995561,47,470.14979
67.698004,46,482.423149
79.247078,50,494.661833
75.482673,50,495.34167
83.729898,57,507.72373
76.05683,60,520.218121
70.369648,49,532.720788
70.88883,56,544.732963
73.371561,48,565.732467
86.627872,65,578.394696
75.501008,53,579.108412
79.980914,55,591.817513
72.367408,60,603.971552
85.271488,55,616.282019
74.274659,49,628.664488
91.752404,62,641.296238
95.64438,65,654.14564
101.067318,69,666.888348
117.801609,72,679.368231
88.303433,60,701.203155
86.216479,56,713.518504
123.556914,74,725.872933
85.379289,56,738.111708
86.754384,60,750.588409
86.376505,65,762.881716
93.315262,59,775.209507
106.178242,72,787.45651
100.277964,73,800.102839
95.292889,63,812.484533
94.40263,66,835.741017
91.822788,62,848.257488
95.528146,61,860.817309
105.601582,71,873.496394
86.046344,60,886.111518
109.657596,75,898.803235
108.438861,68,911.439839
110.110035,74,924.204429
94.161966,67,937.102226
94.605193,64,949.811815
102.104773,71,982.24
101.666192,67,994.94431
114.75754,74,1007.668348
110.101661,71,1020.114445
103.288659,73,1032.555089
112.22824,72,1045.370972
99.904919,66,1057.898047
110.729548,73,1070.44813
109.11519,70,1083.355518
104.474888,66,1104.322942
117.239408,77,1128.218029
118.485874,78,1140.831801
110.7194,68,1153.397073
94.339611,62,1165.86372
122.843949,79,1178.728001
102.726513,72,1191.252421
101.760894,68,1205.134089
89.855646,67,1218.362786
107.124691,66,1239.712002
121.363416,74,1252.934206
103.595976,69,1279.509763
108.534066,72,1292.674099
122.170932,82,1306.414746
103.852861,72,1319.844975
123.894215,78,1333.215991
118.756424,76,1358.436852
120.453405,79,1381.317734
105.368809,80,1394.816427
115.815441,80,1408.254712
129.50681,85,1433.994797
120.987629,80,1447.547889
107.100352,73,1460.528024
118.319066,78,1472.919453
94.621417,73,1485.323773
110.26485,79,1519.385838
125.218938,81,1533.575397
123.79124,81,1547.119328
119.171672,81,1560.779152
115.641299,77,1586.182713
129.907486,84,1599.708728
117.682389,73,1612.680185
104.301328,72,1626.247142
120.248965,78,1640.267218
104.197531,70,1664.449821
