# {"t_start": 1639658004.341013, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
9.268582,6,1.101891
15.360194,14,1.270369
9.573558,9,1.379693
7.092157,12,1.523366
15.101918,16,1.711701
6.855829,6,1.784143
16.632994,9,20.833195
11.441811,5,20.894042
14.591307,7,20.9781
16.869294,9,21.086694
10.983694,6,21.157968
13.168162,18,21.374547
9.995368,9,21.485509
24.714483,24,32.801553
13.752267,10,32.934723
13.03291,8,33.036522
9.466717,9,33.156628
7.777694,23,44.49703
16.258181,6,44.577188
16.383013,9,44.69678
14.465373,15,44.898505
9.800509,5,44.964667
15.540207,11,45.10626
14.6959,7,45.197978
13.228455,8,56.373165
15.040649,13,56.548103
14.002021,7,56.64257
13.605218,7,56.734742
13.6803,7,56.827328
16.776736,7,56.922949
15.168887,7,57.017329
12.456058,7,57.110687
22.677124,17,68.275857
13.803723,8,68.380354
21.0742,18,68.618505
10.84879,7,68.707122
13.455728,6,68.786944
16.737891,8,68.888887
17.357404,8,79.908692
15.76807,6,79.988765
18.881414,7,80.07827
25.276261,18,80.314626
14.172271,7,80.411597
19.314817,11,80.557077
18.41806,7,80.648482
19.514138,7,92.039966
15.789049,7,92.13065
21.498238,12,92.289072
13.037341,7,92.383377
30.484861,31,92.791438
17.063305,7,104.111739
23.170173,15,104.317702
15.305158,5,104.384359
19.631951,9,104.507338
19.414742,7,104.601183
23.11998,14,104.786432
19.341972,8,104.892999
25.857541,22,116.218546
19.812945,9,116.339146
24.046184,15,116.539232
24.692228,19,116.787769
18.937525,8,128.23297
21.937404,12,128.390945
20.773193,9,128.511253
18.140419,8,128.616203
23.461983,12,128.775799
17.776175,10,128.906058
25.007034,13,147.832873
47.548003,36,148.301491
30.378862,22,148.590579
21.002317,16,160.09746
47.545837,33,160.525223
19.052329,8,160.628532
21.029706,9,174.697157
23.860613,12,174.869947
39.953119,29,175.299619
40.599663,26,189.862823
39.364112,31,190.298209
44.018296,29,204.028069
57.701124,41,204.575273
26.014569,21,204.852921
49.013459,31,218.618947
65.51892,44,233.8579
51.207885,32,234.302112
61.430368,41,247.97945
54.19099,43,248.577443
38.386696,27,261.677171
49.996331,34,262.119534
56.939409,42,275.606921
67.4907,48,299.176087
62.233059,37,299.675043
71.744717,43,312.11965
52.091782,32,323.966947
57.422991,51,324.656029
52.677629,40,336.760571
49.662914,32,337.194556
70.497996,45,349.390529
71.551147,49,361.439775
73.625893,47,373.750391
65.673892,41,374.304628
81.631995,53,386.607518
83.262233,53,398.817834
58.857961,46,410.880319
70.788143,47,411.515843
74.251296,48,431.959738
69.674227,44,444.144969
66.491994,46,456.247628
69.753004,44,456.843231
77.82397,49,468.872679
65.295974,43,481.103845
72.954103,55,493.410265
74.261857,49,494.07662
70.961145,47,506.327016
86.674751,61,518.832742
77.17351,52,531.377494
68.424636,46,543.251947
74.346196,52,543.944382
86.236887,63,565.150992
70.55012,47,577.574174
80.092655,57,590.313083
77.999668,60,602.46372
85.741332,62,614.871779
83.085154,57,627.360705
75.512672,50,639.830658
79.331679,57,640.590059
104.375267,66,653.455587
86.095802,62,666.10919
92.567156,65,678.488176
93.489988,64,700.387169
97.376835,62,712.773225
98.926094,65,725.010268
96.451811,64,737.355703
108.33417,71,761.400692
84.298326,55,762.13793
82.762996,64,774.546506
91.322395,61,786.638223
106.319449,68,799.214668
121.906833,77,834.157945
119.068713,79,846.898264
91.202062,62,859.472058
95.559853,63,872.038747
110.830919,70,884.792885
115.555318,78,897.526224
123.062479,78,910.296809
111.251775,69,922.992915
107.927021,69,947.778695
107.154919,68,968.620386
105.298945,67,981.054546
111.779973,76,993.885848
106.171292,69,1006.540078
100.520929,68,1018.942606
101.828948,68,1031.317365
85.111036,63,1044.014003
102.612919,65,1056.523568
115.62099,76,1069.114519
97.738486,69,1082.011469
118.31815,75,1103.097253
111.242098,79,1127.017559
123.798619,76,1139.606593
112.497669,71,1152.213496
122.8539,79,1164.908154
122.838829,80,1177.778903
132.564933,82,1203.406595
121.065479,75,1216.750791
101.269063,72,1238.179944
117.493727,74,1251.398615
120.492555,76,1265.818318
116.764109,75,1291.273721
102.752676,69,1304.839394
127.096396,78,1318.355896
99.744022,69,1331.601397
101.588152,69,1343.765153
111.459266,84,1357.870676
116.165044,76,1393.100535
117.803008,78,1406.534999
109.952804,76,1419.428003
130.990961,83,1433.262455
110.427414,75,1446.758334
124.022995,84,1471.223323
119.467551,78,1483.697521
128.63011,93,1496.710356
119.056187,80,1532.118602
124.631115,80,1545.65381
119.705552,77,1559.256578
122.252374,78,1572.387952
127.880226,84,1598.196525
130.152192,86,1611.347978
116.730891,79,1625.007824
108.710576,78,1639.030375
