# {"t_start": 1639658003.3877501, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
7.984859,8,2.076567
14.198576,16,2.26835
8.818268,9,2.378485
8.371066,5,2.439867
4.645516,11,2.567109
13.416998,6,2.639956
13.700379,12,21.722491
21.261805,19,21.950336
-6.047519,10,22.071917
12.617751,15,22.252962
12.160794,10,22.37269
13.749152,5,22.431853
11.421716,6,33.525274
13.681138,6,33.600806
8.224784,11,33.739797
10.37568,7,33.832181
13.727991,7,33.92506
12.602461,7,34.013145
7.866292,9,34.129346
9.92102,10,34.258265
20.158182,10,45.433299
17.515791,8,45.539588
5.912319,11,45.685038
18.233486,8,45.793117
12.295642,7,45.886547
9.878621,8,45.991048
11.574945,12,46.149238
11.869424,7,57.310668
13.209844,5,57.378613
11.20733,6,57.458661
21.47182,9,57.577013
12.226768,5,57.643105
15.027961,17,57.871495
15.753656,16,58.086441
14.956647,11,69.173255
5.819816,8,69.278087
10.676864,15,69.475369
15.927072,7,69.566369
14.026956,9,69.683683
12.45254,7,69.77537
11.128559,7,69.86717
16.98344,9,80.8982
7.606086,8,81.003102
13.267876,5,81.068014
18.429219,7,81.16012
15.691284,6,81.238792
14.90282,5,81.307185
19.280139,9,81.426635
17.9311,10,81.558967
22.103642,11,93.003555
19.580501,13,93.17359
8.930983,9,93.291302
17.551872,13,93.461062
18.245946,9,93.58218
17.739136,9,93.701572
18.151174,7,93.794172
20.784326,11,105.171992
15.661506,7,105.267423
21.012598,12,105.429519
14.949358,5,105.496958
17.892088,6,105.577812
21.982254,22,105.869579
22.129347,12,117.064317
26.802448,16,117.275302
17.555739,10,117.408752
13.451972,7,117.503321
25.535037,19,117.751724
21.568054,10,129.223248
26.882912,20,129.486765
28.541336,21,129.766099
19.977977,11,129.907502
25.41897,14,148.848914
19.880779,25,149.172624
32.917167,26,149.514253
29.880656,17,161.033196
28.046953,22,161.318082
44.954582,32,175.688183
22.047076,13,175.875796
28.066326,15,176.092008
33.094922,28,176.551187
37.439094,28,191.100538
34.470704,22,191.403098
48.021836,31,205.154112
41.335824,27,205.512152
37.636832,25,219.153248
43.483019,28,219.567379
28.892708,39,234.740263
21.347327,34,235.209595
46.578738,31,248.747441
55.576085,40,249.315135
57.61174,37,262.549201
51.415718,49,276.102001
58.579557,47,276.740616
60.594412,48,300.311959
56.360464,40,312.71581
69.650891,47,313.355377
67.273575,41,325.322144
63.760348,40,337.423599
66.875335,52,338.131714
61.312568,38,350.232598
69.595976,43,362.199952
69.395959,43,362.77213
75.586491,48,375.109119
69.302178,44,387.288066
68.888979,43,399.360956
79.229607,51,400.045539
68.087453,46,412.11383
71.644318,47,432.541791
74.918721,51,444.829319
76.402578,53,445.533035
75.952583,48,457.671059
75.552551,52,469.740134
76.578518,54,482.122166
64.453871,42,482.695786
69.209042,44,494.851872
61.480404,42,507.033124
81.310064,54,519.443581
72.252157,55,532.027523
78.174854,60,532.837647
88.767025,66,544.974917
86.515836,62,566.167235
72.117599,52,578.659574
84.925509,58,591.410604
87.873127,56,603.509187
93.50711,63,615.926736
84.648275,62,628.481777
77.976893,59,641.073925
88.889353,61,653.870394
80.100313,53,666.400921
88.808146,59,678.705711
70.802829,48,679.345619
89.864965,60,701.187336
88.181975,59,713.536211
95.19786,61,725.71702
112.736632,69,738.131576
105.358096,72,750.768456
92.199824,63,763.035844
100.621448,66,775.46741
80.366624,54,787.463864
103.078452,65,800.003343
109.109099,75,812.54671
103.018698,62,835.748474
96.902921,67,848.326294
108.026881,68,872.686489
110.008194,69,885.44453
95.907592,68,898.042688
97.975642,66,910.646823
104.044564,67,923.322709
113.785636,72,936.291783
93.442965,63,948.992012
116.006494,72,969.897251
106.827239,74,982.41804
108.353384,70,995.172524
107.643113,75,1007.906242
113.096172,72,1031.823512
100.298255,72,1044.636392
103.012022,70,1057.218304
101.19287,69,1069.714966
108.09579,68,1082.598098
96.926429,70,1103.621587
113.784466,77,1116.059825
95.717415,68,1128.409287
110.920027,73,1140.967265
116.764203,78,1165.304024
113.303398,73,1178.088604
118.493011,74,1190.644909
117.316526,74,1204.602473
116.76267,79,1217.993643
115.022471,74,1239.451766
108.113043,71,1266.029785
109.45203,77,1279.32003
107.773424,70,1292.455576
122.648075,79,1306.156928
104.152358,78,1319.66192
110.165773,77,1333.021341
100.670399,73,1358.20796
114.307222,77,1381.055789
118.199918,75,1394.48943
98.513895,68,1407.766749
119.30293,77,1420.671632
128.019346,80,1446.955147
108.031428,74,1459.938376
98.3794,70,1472.228806
125.154502,81,1484.741326
132.042178,85,1497.646554
136.054016,91,1533.206824
127.615395,92,1546.899854
120.129537,87,1572.709894
103.636197,73,1585.988137
112.339638,76,1599.407384
104.583484,71,1612.351911
120.094231,80,1626.022262
102.775991,73,1639.978907
