# {"t_start": 1639658003.2137308, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
13.417354,5,2.212435
10.460396,11,2.344925
13.193353,15,2.528739
14.282027,12,2.668949
12.079724,11,2.801026
12.597891,7,2.888832
13.698751,6,21.896266
10.948951,5,21.958256
15.997497,18,22.173742
11.958115,8,22.269496
7.352976,6,22.342271
18.045229,20,22.582256
7.318387,12,33.748809
14.732431,15,33.938401
15.821197,10,34.072292
15.976609,21,34.341535
10.216798,12,45.540316
14.997013,9,45.659611
13.244695,8,45.766584
11.701573,6,45.847
14.290458,7,45.940024
19.019378,13,46.113226
10.781499,9,46.229316
18.50499,11,57.444102
14.640335,6,57.525627
12.965922,6,57.607663
15.669508,7,57.697818
2.617421,32,58.12653
12.316204,10,58.260381
10.005263,5,69.269543
16.243918,7,69.360318
14.527138,6,69.438847
19.00903,13,69.608782
29.216514,24,69.923015
12.567269,6,70.000836
15.449269,6,80.992705
17.980569,9,81.112142
20.777566,12,81.268472
19.546719,11,81.412667
17.667456,7,81.508668
15.940014,8,81.613905
18.701241,10,81.747171
23.507701,13,93.216423
16.93475,7,93.307904
20.872238,10,93.439152
18.521243,7,93.530877
17.454114,6,93.608706
22.851079,14,93.795239
25.619554,15,105.221719
22.371365,10,105.35937
16.055363,8,105.468339
28.348948,19,105.724066
18.791983,8,105.829869
10.298165,12,105.990228
15.295326,7,117.115784
21.820259,14,117.303579
24.732691,15,117.50556
18.721955,8,117.61066
35.295427,27,129.301334
18.944785,9,129.424514
20.143832,13,129.595377
30.900551,35,130.056104
42.293255,28,149.178452
22.179321,11,149.32039
21.242767,12,149.476995
26.708824,16,149.687364
41.889757,31,161.38826
55.88036,37,175.820279
36.75344,30,176.252509
52.30153,33,190.930184
35.394127,23,191.256471
46.491733,40,191.813823
58.113894,44,205.725535
47.482249,35,219.52815
58.058369,37,220.04049
60.546913,39,235.220915
62.085826,37,235.739408
54.527211,39,249.389328
65.574148,50,262.801125
55.929459,36,263.267448
71.45863,46,276.809279
62.777891,46,300.352623
58.987887,43,312.796541
62.896355,46,313.421111
66.613451,41,325.387498
61.00446,40,337.489814
58.808775,44,338.086711
61.750908,56,350.433032
58.540146,35,362.29347
67.717941,42,362.852673
69.422409,45,375.145202
68.847974,42,387.301736
48.720773,37,387.798671
64.772383,43,399.873419
69.712217,44,411.909068
69.426091,41,412.46179
74.106935,48,432.904582
56.414567,53,445.213936
86.425252,57,457.465008
70.062512,46,458.089372
66.669703,44,470.04984
77.306704,54,482.433073
76.301312,52,494.698885
73.75449,48,506.965297
73.226582,47,507.59646
76.149016,57,520.050214
67.187695,51,532.57992
77.049043,54,544.56515
84.647323,60,565.724652
97.13972,67,578.417835
70.496351,52,591.082097
75.772473,57,591.845786
70.834233,51,603.883431
70.725193,52,616.155163
78.557504,63,628.721377
69.085767,57,641.286499
82.956089,58,654.044301
97.120406,62,666.69459
83.630736,53,678.919704
94.805276,60,700.746932
90.258985,57,701.52525
93.299504,64,713.938913
84.659481,56,726.052763
88.741096,63,738.383184
73.240052,58,750.833866
99.708747,71,763.209618
104.746084,73,787.001362
107.556915,74,799.662397
88.798162,59,812.000224
85.486445,60,835.170815
85.492383,57,835.934623
96.664696,66,848.500121
113.626539,68,872.860135
90.202719,63,873.727034
101.307631,64,886.39818
99.279011,66,910.68599
104.552913,66,923.350697
101.513725,63,936.193502
107.13338,73,949.033499
103.408703,70,969.909302
101.174389,70,982.377559
114.608589,71,995.143783
103.902057,70,1007.810976
102.067062,74,1020.297677
102.5535,70,1032.695573
118.571375,74,1045.542008
115.286428,80,1069.820062
106.123689,74,1082.785775
129.543461,84,1103.994776
117.466076,76,1116.416763
101.056459,69,1128.777375
100.583797,71,1152.976
96.331057,64,1165.464035
111.116141,72,1178.234736
115.209398,80,1190.872434
100.316628,68,1204.74934
106.756059,72,1218.048618
114.149312,76,1239.530911
127.151337,81,1266.244297
128.7872,83,1279.63108
107.862632,70,1292.75532
118.689132,75,1306.399359
122.255242,78,1319.902641
92.285188,69,1333.154856
117.565593,74,1358.353511
122.648613,82,1381.270409
99.577896,72,1394.663187
113.218037,70,1407.96699
124.168887,79,1420.897496
118.225106,76,1447.128924
128.265349,84,1460.251322
128.42963,84,1472.725044
123.480082,79,1485.210448
103.432867,73,1519.190136
119.665823,87,1533.46146
132.260577,84,1547.045793
116.312608,77,1560.655371
119.673969,76,1586.042618
110.185594,76,1599.457981
127.319879,81,1612.539023
119.890665,77,1626.169684
111.760628,80,1640.22205
