# {"t_start": 1639658004.5830142, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
9.872968,9,0.895419
11.137495,11,1.029981
13.224719,7,1.113288
9.473725,6,1.183396
13.83581,7,1.269216
11.060848,8,1.3618
11.072158,14,1.530533
18.109205,14,20.641438
9.838417,10,20.760888
6.037799,10,20.881776
7.845043,11,21.016328
12.662191,14,21.183543
12.564336,12,32.347269
15.379762,8,32.447282
16.852798,9,32.560477
10.041891,5,32.627227
18.933544,20,32.886749
9.840969,10,33.015656
13.169993,10,44.188399
13.447825,6,44.269217
19.714177,9,44.38822
10.276821,6,44.467875
8.427262,8,44.576465
15.646606,10,44.708071
14.225888,8,44.813125
13.070484,9,44.92933
15.503454,9,56.118201
14.266056,8,56.228074
4.902009,11,56.372453
19.081887,9,56.491112
15.076288,17,56.721447
17.455544,10,56.854736
23.031425,24,68.112655
19.308781,9,68.230796
12.569527,6,68.309909
18.509313,11,68.452796
15.559762,5,68.51775
14.92715,6,68.59735
13.985629,8,68.702878
12.610833,6,79.694059
20.331428,10,79.824176
15.294797,8,79.928084
16.162735,12,80.088521
22.634915,13,80.264235
11.078901,10,80.393507
18.751296,7,91.786865
18.387536,8,91.889839
16.0022,6,91.968593
15.136407,6,92.048613
14.046228,8,92.152621
16.200496,10,92.284921
12.545425,6,92.364146
16.856693,6,92.443153
18.258323,12,92.603746
16.18093,15,104.036398
13.371288,11,104.183979
29.275315,19,104.438981
18.503351,7,104.531711
21.063533,27,115.924432
27.206477,17,116.153133
18.594883,9,116.271103
19.463074,9,116.39207
23.345139,12,116.547284
28.516353,24,128.203641
21.390359,12,128.362007
17.090103,8,128.470871
26.678962,20,128.730728
36.699994,27,147.840113
16.42421,9,147.954742
40.335233,27,148.308553
22.854786,14,159.790348
26.018952,16,159.997729
41.846455,32,160.41203
26.383974,14,174.552447
46.032778,30,174.985721
44.101082,38,189.734328
28.908887,18,189.989463
24.227244,11,190.140235
50.42588,34,203.937897
49.551032,35,204.397476
53.153527,34,218.191751
56.273254,38,218.715888
50.6706,41,233.92485
30.267693,22,234.231106
54.679126,37,247.849049
66.492788,44,261.197129
62.273402,44,261.772698
72.733464,49,275.352543
66.226639,41,298.829118
45.246216,29,299.215872
48.535666,45,311.688847
62.075195,40,312.232429
74.038623,52,324.347851
67.044114,49,336.572917
69.078409,41,348.72034
73.566091,49,349.375591
65.950995,42,361.3324
68.536147,47,373.646562
77.659612,51,385.922408
48.510623,34,386.377888
71.713609,46,398.494677
74.56021,47,410.570681
82.964846,55,411.313602
67.711593,62,431.94895
62.762252,51,444.224995
75.206659,47,456.342248
70.461325,46,468.33189
62.17328,43,468.916376
66.027853,53,481.283829
68.306848,47,493.480874
64.454779,46,505.720692
78.614139,54,518.131311
69.524024,49,518.792469
88.940805,62,531.471522
69.2028,45,543.330939
74.764672,56,564.434815
66.893574,50,576.902715
77.503718,49,577.562577
68.246931,56,590.2847
87.956076,62,602.463351
88.896339,56,614.789203
73.658399,51,627.198622
86.648978,62,639.828834
82.933224,64,652.665736
93.571946,71,665.436771
81.995395,57,677.714986
81.81879,59,699.53194
104.897058,65,711.971944
94.189467,57,724.101473
122.697552,79,736.645859
101.225722,71,749.26832
87.359696,62,761.523157
99.90388,66,773.947922
88.291797,54,785.951031
95.844569,62,798.450155
99.954834,64,810.848557
101.810279,69,834.140105
101.868953,65,846.69491
106.278126,72,859.405329
87.533319,60,871.936391
88.876216,66,884.63581
85.612105,65,897.188928
93.605127,65,909.784719
104.247821,70,922.496615
112.350341,72,935.463154
109.92336,75,948.322963
103.833597,66,969.154735
122.089388,80,993.562796
96.92474,71,1006.244457
112.85057,74,1018.729915
117.298285,74,1031.181875
104.868852,65,1043.905969
101.583487,68,1056.45826
109.509519,73,1069.004334
115.940288,75,1102.07143
88.805738,60,1102.869535
108.876994,71,1126.684347
126.543705,83,1139.366044
105.139388,67,1151.919354
123.066314,77,1164.586948
109.742764,71,1177.343761
113.660497,74,1189.891937
111.097781,74,1216.18618
117.804589,74,1237.635989
117.293447,80,1250.943038
123.858234,82,1265.444198
122.306378,83,1291.004553
102.727647,73,1304.624507
122.317822,81,1318.180142
131.366972,82,1331.602899
131.121657,83,1356.917642
126.23266,82,1379.838208
108.695083,72,1393.225181
112.255927,81,1406.681706
130.402308,86,1432.435871
114.036823,78,1445.961843
120.94531,78,1459.008777
120.476069,81,1471.442012
120.479033,82,1495.70956
131.413745,84,1518.090055
111.797943,74,1532.194649
122.470274,81,1545.737396
121.590694,83,1571.491473
124.61227,80,1584.862081
132.471517,88,1598.444892
133.643689,91,1624.229915
135.884946,85,1638.359288
107.663747,73,1662.49233
