# {"t_start": 1639658004.4620125, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
6.915817,10,1.029232
11.535502,17,1.236461
16.672897,12,1.376893
4.586498,21,1.628439
9.420219,6,20.637603
20.079954,9,20.749585
11.231196,8,20.846717
7.26368,12,20.990947
23.224331,23,21.266787
2.497432,22,32.556483
9.629169,13,32.721149
21.026156,17,32.94289
16.283806,9,33.057199
8.866952,10,33.188004
10.241464,10,44.362231
12.098045,7,44.456388
12.918452,7,44.548583
16.220699,15,44.751582
17.704162,7,44.8424
13.022248,6,44.919757
12.150989,8,45.025585
14.713421,10,56.226118
14.288973,6,56.306839
19.178093,7,56.400025
13.024035,7,56.495491
17.407352,10,56.626
-0.165468,17,56.85593
17.907151,9,56.975849
13.557796,5,57.042111
19.399695,10,68.114393
14.649703,8,68.220692
13.382621,5,68.286738
13.743282,5,68.351571
17.228365,6,68.432432
19.148341,8,68.536042
15.182102,9,68.653754
13.096931,5,68.717608
13.002355,8,68.820406
18.417648,8,79.841754
14.769334,6,79.918751
14.81321,15,80.116351
18.478667,8,80.223751
16.7476,13,80.395829
17.405543,6,80.475643
16.832358,14,91.960472
17.936686,7,92.052189
17.756946,8,92.156695
13.883959,6,92.234509
17.62884,8,92.338926
16.772751,10,92.471986
20.728559,18,92.710923
19.911451,10,104.073009
18.587202,6,104.155946
17.635111,7,104.251244
16.52366,10,104.386441
12.049817,8,104.494097
17.883397,8,104.599262
24.085445,14,104.785194
20.571728,14,116.007743
19.162249,9,116.125352
20.11291,16,116.338454
35.882415,30,128.070572
28.064997,16,128.282541
20.764058,12,128.442942
17.621044,8,128.550921
24.504565,17,128.773746
21.978374,15,147.725149
14.909645,10,147.855266
38.563503,25,148.180839
32.29493,21,148.454807
27.081503,19,160.001067
25.070883,13,160.169471
26.423886,15,160.367829
25.373974,18,160.597494
16.928752,6,174.631542
40.799772,33,175.105214
39.215959,29,189.727782
42.021002,47,190.3904
23.463775,11,190.542989
44.745824,29,204.258526
57.216455,40,218.097273
55.602468,36,218.624256
41.227066,29,233.652237
43.310445,38,234.181293
51.220225,37,247.800284
45.539971,46,248.445093
48.78719,37,261.675261
53.092619,34,275.034589
56.113355,39,275.565462
51.488179,34,298.949333
64.014929,42,299.514543
65.612666,42,311.946336
62.334052,41,323.9165
58.415954,38,324.426698
59.647839,38,336.504165
66.904286,42,337.074301
69.817481,44,349.256269
69.046557,45,361.253186
70.592722,45,373.53688
67.527806,41,374.093603
78.723721,51,386.365205
58.369285,35,398.331594
77.550371,49,398.988548
70.285387,43,411.016558
60.259777,38,431.320211
78.043072,49,431.987862
72.355152,47,444.211418
62.66948,39,456.220695
76.757767,52,468.289732
78.322756,56,469.050865
79.450755,51,481.391704
67.519597,48,493.601849
76.597111,55,505.962519
72.661629,49,518.305734
77.932574,61,530.969988
67.973488,47,531.606785
82.062095,59,543.650834
70.719185,50,564.678254
83.929096,57,577.242135
64.814775,50,589.877886
82.748427,59,602.024032
78.459867,53,602.736606
82.902941,56,615.062093
61.58101,48,627.423146
79.006696,56,639.978153
73.831221,49,652.61135
85.619517,62,665.264394
92.1893,63,677.621123
77.765561,59,699.434528
115.005648,75,712.012174
101.178684,67,724.276356
75.35812,60,736.562621
91.864702,62,749.070959
102.321645,69,761.415732
88.239983,62,773.785304
97.873742,69,785.989454
86.016433,55,798.391127
90.200236,59,810.730809
107.67213,70,834.037124
103.60291,66,846.606606
103.907591,69,859.271146
106.789894,73,871.970033
103.410742,66,884.672153
104.83252,68,897.268511
101.640255,73,909.973749
106.93764,68,922.658289
92.00857,60,935.464995
99.039611,66,948.200435
117.78513,84,969.275617
103.241984,67,993.505945
115.836564,72,1006.202229
100.354062,67,1018.594975
112.420637,70,1030.995774
120.953096,76,1043.863647
115.332624,74,1056.499654
93.955354,67,1068.967764
105.734714,71,1081.892005
101.95138,68,1102.884142
101.2652,65,1115.157845
99.219109,65,1127.471143
104.957898,76,1151.732846
103.944762,72,1164.32923
117.83985,81,1177.221838
113.861364,78,1189.827251
126.472853,79,1203.85513
110.68496,75,1237.648497
99.492593,72,1250.842762
92.220041,66,1265.136357
113.385972,75,1278.41621
103.872566,64,1291.454886
108.255291,69,1305.017279
130.535439,82,1318.579246
111.13066,76,1331.924412
110.599101,78,1357.18074
103.382717,75,1379.999809
116.677328,78,1393.473977
96.459512,77,1406.869882
106.454664,78,1419.788011
128.262385,88,1446.177046
113.170722,78,1459.226372
112.280831,76,1471.588732
128.352681,81,1495.844324
125.280388,81,1518.184253
121.788908,87,1532.468467
132.365277,86,1558.637218
123.580642,81,1571.807148
103.439081,79,1585.158718
121.818139,78,1598.605282
123.565198,80,1611.668381
120.317317,79,1638.278666
123.76448,78,1662.47974
