# {"t_start": 1639658004.9069364, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
16.171814,6,0.537351
17.761213,26,0.850437
13.496921,9,0.956853
12.72694,6,1.029141
7.608286,11,1.160936
11.961817,9,20.206183
15.648696,8,20.306302
12.630092,12,20.449561
8.361806,9,20.559618
9.53176,5,20.617837
11.97532,15,20.79854
-0.176975,11,20.931264
8.032326,10,32.072953
7.192768,9,32.187655
12.407087,6,32.264916
13.059077,8,32.36908
16.934134,7,32.46083
10.669163,7,32.550703
13.206192,8,32.650806
13.014165,10,32.781474
8.529613,7,43.919325
13.724097,12,44.078972
14.243583,5,44.145015
15.337161,9,44.264622
11.764499,6,44.34697
10.153632,6,44.425004
12.927784,13,44.593831
18.897432,6,44.67212
8.914091,11,55.892135
17.169711,9,56.010745
18.593383,13,56.180795
13.124497,6,56.261811
14.418911,5,56.329857
12.850385,14,56.519607
17.311383,6,56.596019
16.666789,6,67.620133
13.349567,9,67.738395
18.247541,7,67.829841
16.849446,8,67.931972
19.184162,12,68.09111
15.632986,9,68.210581
14.357398,13,68.378329
14.390765,6,79.370573
17.045233,8,79.474447
15.534052,14,79.660092
17.010982,10,79.792498
23.134042,13,79.963945
8.55292,12,80.121879
22.157988,18,91.657102
17.765085,7,91.751956
14.409639,5,91.814924
18.802959,12,91.972304
18.216941,8,92.078893
18.530293,9,92.198325
17.560499,7,103.520594
24.040416,16,103.740093
18.172424,7,103.833687
18.525172,9,103.954945
18.030156,11,104.103379
25.620903,15,104.30251
36.343041,35,115.803859
18.741297,10,115.933578
19.844743,9,116.054467
19.768467,7,116.146844
27.768517,18,127.724027
20.492635,8,127.827887
30.219427,19,128.08084
16.201116,7,128.173646
30.912179,20,128.431116
29.828255,18,147.424844
17.7434,9,147.539862
21.223925,16,147.749533
16.162325,6,147.829726
46.046124,42,159.672345
31.436141,26,160.011893
32.716947,23,174.269875
18.177291,11,174.430954
21.185643,15,174.644473
21.170558,13,174.886653
35.817715,23,189.368803
43.481218,34,189.843948
27.736456,19,190.112874
51.341704,37,203.930243
46.080791,36,217.737266
38.004251,27,218.12764
57.561356,36,233.25106
52.892205,32,233.695019
55.155548,49,247.4866
52.427253,42,260.807487
35.271711,36,261.28279
52.150073,33,274.630708
57.679836,36,275.122256
61.655161,42,298.610083
63.612951,44,311.068142
54.661661,35,311.543779
51.738602,38,323.471986
59.611348,36,323.957086
65.682134,40,336.059408
76.090556,50,348.329424
64.740752,42,348.891493
73.856243,49,360.940997
69.953536,47,373.255254
65.8181,42,373.822286
70.714578,44,386.003237
66.402828,41,398.048645
73.043454,46,398.663977
77.368934,47,410.747314
72.217999,54,431.270705
79.297955,60,443.675117
71.805461,44,455.75097
61.065684,51,456.443877
71.306482,47,468.44484
75.15857,48,480.745502
63.790427,47,492.943411
65.282452,48,493.596866
79.949756,55,505.949847
67.420096,57,518.404986
75.945474,55,530.985358
58.311848,48,542.890243
90.777054,57,564.008273
75.83292,57,576.565644
76.786864,55,577.304801
80.89993,55,590.01602
73.179993,53,602.076186
93.631734,64,614.507981
75.176069,56,626.97862
84.892877,65,639.652703
86.073122,63,652.476535
97.231701,69,665.220831
89.978878,61,677.552836
77.233083,51,699.265661
87.040671,54,711.555118
87.066049,66,723.803625
78.311404,52,735.978402
91.890017,64,748.518048
81.56219,61,749.337534
124.908325,78,773.338451
86.789303,59,785.40933
111.276119,72,798.044777
98.105194,62,810.417685
113.699996,75,833.789512
106.475879,67,846.37347
95.759085,68,859.028895
91.880916,65,871.628039
119.26501,77,884.473664
124.133693,75,897.16272
107.028823,72,921.624903
112.798182,75,934.628148
95.577365,65,947.358991
97.980895,70,968.235625
109.407494,74,980.756039
115.223759,72,993.534841
102.766982,69,1006.189891
109.337637,75,1018.690843
92.101857,66,1031.035241
104.564167,70,1043.827656
118.849637,77,1068.065349
111.305821,71,1080.988727
101.941486,67,1101.973214
117.021713,74,1114.372333
122.211202,80,1126.881721
104.054489,70,1139.400386
105.901443,73,1152.041012
119.742203,79,1176.53397
119.773229,79,1189.158741
120.971607,76,1203.143418
119.126523,78,1216.520086
106.69939,73,1237.963979
111.169368,81,1264.679823
101.966987,71,1277.901116
115.753533,78,1291.138781
116.41318,73,1304.752279
116.487291,77,1318.24064
106.467917,75,1342.811373
120.37231,78,1356.832663
119.171157,76,1379.662123
117.504513,83,1393.206109
117.692682,78,1406.611997
124.968039,79,1432.271841
107.427428,78,1445.79873
104.111374,74,1458.795466
128.623095,86,1471.290503
117.509172,80,1495.534444
118.162139,76,1517.806821
116.739701,74,1531.912669
129.922545,80,1545.441336
107.987288,80,1571.155305
129.761243,84,1584.582048
120.873143,86,1598.136345
107.206554,73,1611.10395
118.330128,80,1637.717185
110.288906,74,1661.84714
