# {"t_start": 1639658005.0843003, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
5.757133,8,0.385679
10.234599,17,0.589231
15.08465,7,0.673214
12.55282,26,0.983872
7.581974,10,20.041269
7.805515,11,20.1762
15.237891,12,20.321807
14.168413,10,20.441562
16.694155,8,20.539365
11.79114,11,20.670534
9.384636,11,31.821477
12.991947,7,31.909516
12.457361,10,32.035595
12.562107,6,32.114909
17.024547,7,32.205936
17.789268,16,32.411109
8.486713,10,32.542123
13.706572,6,43.662853
6.31915,11,43.808504
17.791183,14,43.994808
9.736091,16,44.206071
13.344405,13,44.378521
17.206896,9,44.494927
14.748976,13,55.741081
11.991982,9,55.860017
22.785518,15,56.055478
12.564399,7,56.152455
11.417837,8,56.260155
8.714735,4,56.313012
18.467053,12,67.417974
11.329071,8,67.521966
10.632922,11,67.666033
12.914543,5,67.731247
18.504747,15,67.926581
14.853613,14,68.110445
19.424249,17,79.247578
14.585278,7,79.33848
18.238833,9,79.454256
24.955755,19,79.708242
14.407425,7,79.798853
12.923761,5,79.866888
14.876339,9,91.285337
14.279184,9,91.404288
17.562599,9,91.522863
20.67817,10,91.650389
18.51823,6,91.729547
17.839738,8,91.837459
15.440872,7,91.930964
17.012911,9,92.049682
18.044181,11,103.424385
28.231785,18,103.670728
17.837674,7,103.76654
19.231906,9,103.886372
23.578099,16,104.098779
17.934906,10,115.265357
16.711596,11,115.408636
15.28547,6,115.491755
23.262269,9,115.612116
18.118315,7,115.704346
20.453636,11,115.85286
19.887523,13,116.022788
16.064126,8,127.464616
16.858816,7,127.559611
30.871444,18,127.794634
17.703635,7,127.8896
19.898009,11,128.032482
42.291635,31,147.196267
23.187645,14,147.37622
29.501578,24,147.690134
29.383339,19,159.236094
29.997843,23,159.53516
33.01427,27,159.88829
28.58807,21,174.125338
50.995833,35,174.668824
31.242185,19,189.108119
26.416899,15,189.315429
33.478689,21,189.612102
35.610271,22,189.923224
53.49827,38,203.754256
59.220521,39,217.603661
58.059202,45,218.228661
48.148819,33,233.328786
57.978193,37,233.843565
54.948106,35,247.428172
59.208178,44,260.775973
56.706756,39,261.286647
71.876188,48,274.851594
57.735843,43,298.354727
68.785788,47,298.986705
36.01448,39,311.380504
60.250065,38,323.308517
64.540451,41,323.861117
56.393686,34,335.884233
55.895609,34,336.345316
51.978118,32,348.36675
67.48418,52,360.455186
69.348719,46,361.062355
60.602786,38,373.267041
67.058658,44,385.44982
66.885515,41,386.002844
33.232615,22,397.790065
61.990266,51,398.474514
67.557785,42,410.490905
78.704431,50,430.959896
70.85886,45,443.166062
72.878101,46,443.777278
78.099356,60,456.075611
78.105188,49,468.103416
61.448937,49,480.418037
66.527076,48,492.6294
95.052154,68,505.165721
77.959758,51,505.851002
67.668625,45,518.146341
77.16786,50,530.662583
71.05023,57,542.684657
74.63864,51,563.726274
77.669572,58,564.503925
82.112855,60,577.099768
70.44925,48,589.71964
80.173362,57,601.831433
74.86019,49,614.063106
80.41126,67,626.684778
72.490865,47,639.116534
82.382276,54,639.834153
81.892132,61,652.630066
98.23821,65,665.327062
80.776787,57,677.602451
90.778629,58,699.414198
95.172445,66,711.855977
91.667673,69,724.147082
91.73518,60,736.437386
65.341098,54,748.832672
111.375322,75,761.264619
97.159656,60,773.612744
97.815817,62,785.720079
90.958041,65,798.256964
95.632875,64,810.654583
86.488203,57,833.790454
99.189878,63,846.317592
97.312865,62,858.891286
94.081078,59,871.40489
103.226773,66,884.107746
104.989606,70,896.729927
102.027413,69,909.379599
88.824919,65,922.024246
97.395819,62,934.857361
107.406164,72,947.673249
97.363876,66,968.504303
98.417457,65,980.903628
100.28019,68,993.632411
105.900785,67,1006.256577
106.84722,68,1018.661458
102.347758,66,1042.84939
121.827776,77,1055.52718
109.255695,71,1068.052757
106.406256,75,1081.027304
98.50681,68,1102.025538
114.178317,74,1114.422056
102.2334,67,1126.759251
110.31082,76,1139.356471
111.544701,73,1163.628669
81.298207,62,1176.262736
117.167307,74,1188.824421
106.704445,73,1202.762881
102.373138,66,1215.982554
126.470698,78,1237.490762
114.115635,76,1250.739364
117.514038,77,1277.423757
116.716083,82,1290.722879
109.830263,72,1304.328368
127.451387,83,1317.904618
126.416054,80,1331.303583
115.767101,75,1356.51827
107.674296,73,1379.310035
113.498451,76,1392.756469
131.658581,89,1406.315835
110.167016,71,1419.141148
133.211356,89,1445.541759
119.745559,77,1458.578578
130.412454,88,1471.101667
130.219906,83,1495.384715
130.270302,85,1517.779191
110.822988,78,1531.94281
113.386019,81,1558.04338
121.999728,82,1571.228905
132.338885,98,1584.829875
120.347645,74,1610.219371
99.332183,81,1623.890738
125.092659,79,1637.928358
127.321588,85,1662.296533
