# {"t_start": 1639658003.7310357, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
9.425175,6,1.709072
14.458495,15,1.888322
13.963027,21,2.141241
17.273964,13,2.298164
2.83597,16,21.429531
5.702512,13,21.586081
-2.858402,13,21.743209
17.185333,6,21.814797
8.893185,16,22.006596
9.867771,15,33.208621
16.83724,11,33.346738
8.018819,7,33.437119
14.132826,12,33.597834
14.862144,6,33.670181
11.207757,5,33.735678
18.078344,16,33.943888
18.279809,12,45.144991
13.994205,5,45.210651
18.847701,9,45.329859
17.23924,6,45.410798
28.709875,19,45.662349
14.487306,12,45.82161
15.616787,5,56.955488
11.549652,7,57.050742
16.690491,6,57.129516
16.369047,15,57.327467
22.837583,11,57.475175
14.789565,18,57.71767
14.483212,12,68.817634
14.20398,7,68.911372
18.364192,8,69.014613
9.989687,6,69.092828
20.614448,13,69.263306
12.735633,8,69.368137
19.318777,11,69.511694
16.438774,10,80.556288
16.459437,9,80.675003
15.26002,8,80.778966
13.956222,5,80.845881
15.294443,9,80.96521
17.487831,8,81.071168
24.70699,11,81.216828
16.369242,12,92.674683
24.491006,17,92.898127
18.222437,6,92.975775
20.270397,11,93.119602
17.03337,7,93.212813
21.732813,11,93.359659
23.079495,15,104.788461
20.493555,14,104.979308
19.244047,9,105.101586
23.401402,15,105.300661
18.480087,9,105.421825
16.874284,11,116.599678
18.813529,7,116.694916
24.549715,15,116.89398
22.756421,14,117.081028
29.938726,20,117.344927
33.296566,29,129.065773
20.26261,16,129.279327
30.853213,25,129.604893
21.493206,11,148.506578
27.772393,17,148.725856
25.614906,17,148.948294
26.48974,21,160.523121
52.740069,42,161.067579
42.762708,42,175.59241
55.215571,40,176.229285
24.356511,13,190.555201
25.328837,18,190.810718
43.40932,31,191.24475
57.416199,44,205.157386
61.501817,37,218.982978
49.231244,34,219.458574
56.475452,35,234.581552
49.231734,33,235.036919
56.79777,37,248.658108
50.002996,38,249.186244
57.051133,46,262.532393
63.911363,40,275.988134
65.080184,44,276.574554
70.85897,48,300.147575
58.150434,37,312.510103
48.034171,30,312.918725
59.588992,36,324.817121
59.149798,38,325.331626
53.135667,31,337.312767
70.602804,46,349.528834
79.675492,54,350.250233
64.744906,43,362.224165
75.231261,47,374.536795
71.152642,57,386.893471
65.331057,44,387.485394
74.358052,47,399.61094
70.597398,41,411.607452
67.748235,54,432.131721
71.257335,48,432.782857
74.42526,49,445.033766
65.727765,52,457.218676
77.853428,61,469.411829
77.259584,52,481.767452
85.134751,56,494.088668
73.504574,52,494.799198
63.319294,41,506.961586
70.168315,47,519.27866
74.734416,50,531.79389
74.147428,52,532.495715
70.100968,45,544.352919
77.496012,54,565.43699
72.968085,58,578.011225
78.880165,55,590.715981
67.343224,44,591.303501
83.037153,58,603.436366
82.799547,56,615.763337
77.307307,53,628.193106
103.913173,64,640.851156
76.147175,57,653.595712
93.25203,59,666.204629
84.509636,59,678.511297
78.594667,52,700.230989
81.737373,58,712.576936
61.948772,52,713.273747
94.144509,66,725.523331
91.430803,59,737.801926
87.696744,59,750.263895
94.269296,64,762.54623
95.892631,62,774.9198
97.691677,65,787.068439
114.373304,74,799.729195
99.76821,65,812.138122
102.647779,68,835.419003
125.227487,79,859.906152
94.934667,65,872.479096
94.097991,63,885.159804
101.412505,73,897.823813
112.638449,75,910.552744
96.792577,59,923.11722
106.607646,67,936.018532
99.190462,66,948.756692
105.87247,68,969.610521
110.403972,76,982.157074
104.220804,67,994.872788
114.140399,69,1007.523804
92.291073,67,1019.915274
103.717786,68,1032.286952
114.849246,74,1056.767438
128.059158,79,1069.400776
105.21831,66,1082.256125
117.440448,76,1103.360549
116.484528,78,1115.809303
117.299694,73,1128.224445
114.155929,78,1152.516446
109.903896,75,1165.152222
113.185963,75,1177.963913
109.757369,72,1190.489864
115.098999,74,1204.450139
99.771338,68,1217.693108
122.727824,79,1251.433672
130.291097,85,1265.981437
120.192882,78,1279.3174
119.046101,76,1292.513983
118.133833,78,1318.656094
122.463734,80,1332.049574
113.330423,75,1344.292795
125.404338,85,1358.409209
118.491714,78,1381.285405
123.166884,80,1407.130731
97.463015,69,1419.924914
97.018658,68,1433.564591
129.953395,81,1447.139835
123.020647,78,1460.185836
128.986004,85,1484.089415
121.918246,79,1496.895705
127.638369,84,1519.278103
115.147534,73,1533.37184
128.409813,82,1559.487748
125.78972,83,1572.687713
118.74761,78,1586.020291
106.810261,79,1599.477069
116.092501,73,1625.017951
129.065324,82,1639.109915
119.621826,76,1663.28909
