# {"t_start": 1639658004.7050653, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
4.204618,8,0.763351
17.280815,7,0.843845
15.112038,8,0.942806
11.338955,10,1.060878
22.146339,27,1.384727
14.527187,5,20.385787
23.328308,18,20.603063
3.002799,8,20.699705
16.337426,17,20.905827
4.071694,9,21.01376
8.55213,7,21.097902
14.785537,6,32.187773
19.689518,9,32.300161
17.301157,10,32.427438
7.098941,13,32.599052
13.646545,12,32.75178
12.784503,8,32.852759
11.816712,8,32.959317
14.985713,10,44.133359
8.224384,7,44.226771
8.677283,10,44.358229
15.308698,18,44.600553
15.128948,10,44.728336
8.555831,9,44.845614
15.615121,7,56.011378
10.245937,5,56.080173
14.009799,11,56.225371
17.495213,8,56.329047
16.284642,8,56.437321
17.317978,14,56.626248
17.189102,9,56.748106
12.498272,5,67.756433
23.366578,13,67.926779
21.367185,19,68.173159
19.089787,11,68.317517
14.965109,6,68.395294
20.939015,13,68.567514
11.091449,7,79.572162
14.292286,6,79.652145
20.352707,12,79.807569
21.868107,15,80.008392
14.068136,8,80.114395
24.85308,16,80.325897
15.781682,6,91.704585
19.342957,12,91.86105
16.137743,10,91.990387
15.550031,8,92.097596
14.29748,8,92.201841
15.826973,9,92.321781
17.663937,7,92.414151
20.789971,10,103.775267
13.509691,6,103.858957
19.695449,9,103.98235
19.611564,20,104.251467
20.131578,15,104.450856
16.776516,7,104.542951
18.612642,7,115.670558
16.935342,9,115.788504
21.967896,13,115.96267
13.568356,7,116.058109
19.958918,13,116.229283
15.440243,7,116.320593
16.592625,5,116.387128
36.274538,29,128.10755
36.018,27,128.465148
21.467729,11,128.60752
20.140626,10,147.496995
34.125277,23,147.795014
20.69538,16,148.003805
23.946405,14,148.187587
25.759002,16,159.694309
41.773905,31,160.095611
42.038605,37,174.550014
32.32235,45,175.261437
34.541978,23,189.726613
40.990688,39,190.274305
54.919802,43,204.17442
52.056766,38,218.012244
44.511207,31,218.448185
39.777007,27,233.452597
40.012527,41,234.024187
54.949033,39,247.674401
59.290581,44,261.022618
53.17796,35,261.4849
49.183385,41,274.946685
62.311875,41,275.493538
66.220306,42,298.986216
62.990848,41,311.403682
68.519779,46,312.029015
60.382781,37,323.941822
58.513613,41,336.058346
65.318191,38,336.572743
58.827215,37,348.665578
65.315379,41,349.211278
69.626071,43,361.181017
60.490182,38,373.374834
68.755308,44,373.970071
64.021271,40,386.094371
70.475819,43,398.169076
67.476234,43,398.746528
66.534517,43,410.77369
78.314237,51,431.253654
74.471982,45,443.463897
68.61605,41,444.011567
69.914413,43,456.070893
74.330965,49,468.104159
76.391755,50,468.781168
64.728344,50,481.109761
66.345994,50,493.34463
73.558877,51,505.654268
66.236072,53,518.04847
67.912609,51,518.739798
84.176262,55,531.322611
77.641313,52,543.276417
78.516059,54,564.355938
77.903051,52,576.848718
71.159944,50,577.517673
81.88569,63,590.33196
79.872669,57,602.452267
69.12685,60,614.831817
86.895644,65,627.418569
76.561722,57,639.988981
94.204588,62,652.796546
91.265085,61,665.436541
94.643036,61,677.768056
93.730377,69,699.724292
103.901091,70,712.222952
88.53134,62,724.416763
82.022524,49,736.564213
90.082106,63,749.082184
100.793451,65,761.37206
78.360349,58,773.689997
100.192118,63,785.814944
114.901802,70,798.421667
125.799387,80,811.032289
95.886326,65,834.27587
99.429264,66,846.840734
118.407241,76,859.610819
94.978929,67,872.227429
105.500811,74,896.718069
103.904562,67,909.333603
114.076692,71,922.064529
115.425191,74,935.060442
98.563707,68,947.823656
99.238856,75,968.776203
107.633196,72,981.267722
113.676554,71,994.03762
107.919262,70,1018.190724
99.535394,73,1030.632555
100.33062,67,1043.377192
117.477978,78,1056.067012
105.235038,68,1068.553252
100.58377,68,1081.433977
105.497768,72,1102.482235
127.529288,83,1114.995083
108.197428,73,1139.003751
119.204787,76,1151.676721
119.232095,84,1164.43789
128.678992,84,1177.366429
122.381254,78,1202.935657
109.936987,77,1216.307052
118.070954,74,1237.763395
118.936217,76,1251.009504
104.047082,67,1265.309296
108.747989,69,1278.535108
111.208409,75,1291.701396
117.486252,77,1317.83145
110.511304,71,1331.105984
106.859099,70,1343.28144
112.864378,76,1357.277668
114.067387,76,1380.106468
119.135638,81,1405.98563
120.762431,82,1418.954191
111.917169,77,1432.713036
113.142316,77,1446.233718
123.59481,77,1459.270264
128.892383,83,1483.14688
128.762437,82,1495.996766
113.548678,76,1518.267172
125.375536,85,1544.970698
127.497431,93,1558.787165
122.153496,76,1571.891919
125.67504,83,1585.285159
124.739553,83,1610.796169
112.493468,71,1624.342119
129.799319,86,1638.476072
119.331854,78,1662.761377
