# {"t_start": 1639658004.3167355, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
13.100194,5,1.112888
12.84231,7,1.197018
11.946172,7,1.280893
16.057918,38,1.739599
10.631377,10,20.796231
16.4635,12,20.941778
4.545163,5,21.00189
15.748677,11,21.13495
14.570598,7,21.218874
10.55276,11,21.350703
9.170696,13,21.50885
6.61532,9,32.636986
13.172339,6,32.710835
10.276174,6,32.788146
14.744037,5,32.852359
15.798022,10,32.9849
12.147209,5,33.048021
14.887671,10,33.178296
12.563124,10,33.305091
15.67551,6,44.427939
14.243318,9,44.546403
16.677496,14,44.732784
15.551819,9,44.854324
19.768045,9,44.975252
13.564711,6,45.052475
11.569976,7,45.143339
10.053811,4,45.195354
10.300411,6,56.344304
17.852091,9,56.466301
14.917937,6,56.545736
10.771869,7,56.640052
13.770382,6,56.717989
14.356071,7,56.811201
15.76126,19,57.069235
14.899963,8,57.174064
16.803932,14,68.299362
16.113412,9,68.41755
21.166334,17,68.642858
15.579448,6,68.719787
15.918749,7,68.809992
12.405371,6,68.887194
22.486967,14,79.986929
12.446458,6,80.063958
19.294293,10,80.194236
19.540403,9,80.31442
24.225003,18,80.553398
10.349198,5,80.619205
25.731675,25,92.249525
17.66958,7,92.338421
22.656528,14,92.523316
13.821074,5,92.588522
15.259158,14,92.775969
12.045135,5,92.843766
19.317462,12,104.232767
17.476213,11,104.381843
20.738391,12,104.544713
17.48245,9,104.665465
17.060779,9,104.784738
15.110711,5,104.85225
17.1039,8,104.956434
16.182539,9,116.112209
22.3441,13,116.281857
24.546347,20,116.551588
27.07865,35,128.349695
21.276171,9,128.468621
18.27575,12,128.626688
23.445385,12,128.78783
22.75843,12,128.943269
26.538055,17,147.924019
24.91402,16,148.129173
27.598089,16,148.338118
31.643608,19,148.587011
24.541594,17,160.107424
16.943295,6,160.186357
47.551156,37,160.66705
30.080076,18,174.861081
61.581907,43,175.532472
53.572406,36,190.199356
42.073129,28,190.592276
42.838664,30,204.323981
49.48378,31,204.729727
53.530562,41,218.627421
58.392839,36,233.755842
45.350366,29,234.165315
63.62099,43,247.861979
57.075007,37,248.388735
58.313701,44,261.714298
48.016553,36,262.18193
68.525156,46,275.725203
60.755425,41,299.200685
59.448267,36,299.685608
68.039563,48,312.198179
62.979715,42,324.17926
66.254054,43,324.761512
69.844811,47,336.959288
56.53036,33,349.00005
59.533006,45,349.59946
69.457107,47,361.622823
74.098656,45,373.910978
58.726906,43,386.07989
74.298294,49,386.739676
74.053385,48,398.880528
64.32067,41,410.87864
61.571484,53,431.383523
69.3148,44,431.983723
49.994982,41,444.130153
77.914114,49,456.273314
70.522629,49,456.935073
71.224526,46,468.922798
67.053732,41,481.128244
64.874478,54,493.420202
67.467012,44,494.02055
86.848517,59,506.431141
67.166646,44,518.708581
76.742557,53,531.264297
76.855006,52,543.223353
73.573547,48,543.863116
76.729093,56,564.973344
85.091319,63,577.611905
76.159657,52,590.282779
85.883987,62,602.459767
77.979848,49,614.691809
78.153165,49,615.355956
85.498963,58,627.846493
84.111177,53,640.364106
90.219458,68,653.252902
81.167372,61,665.888505
73.824301,52,678.099596
93.403107,61,699.948645
76.71718,58,712.291674
71.82034,59,724.446818
69.085196,61,736.746442
91.126049,61,749.242878
96.926965,59,761.450443
92.873788,67,773.888069
99.730044,62,785.996083
109.395808,77,798.700304
89.790796,67,811.140291
109.592294,75,834.513905
88.138118,63,847.043709
92.673365,63,859.630259
101.65891,64,872.214595
95.275754,67,884.927711
103.134275,66,897.494432
104.443307,67,910.117882
98.496313,65,922.7612
94.579604,68,935.675285
108.368085,71,948.47816
103.472994,65,969.296964
101.899612,69,981.750374
105.776844,70,1006.22418
99.856877,76,1018.739172
122.345379,81,1031.287938
112.396724,74,1044.130815
110.747476,76,1056.791291
105.510467,71,1069.31427
110.457431,67,1082.177876
121.682648,76,1114.699106
123.986354,78,1127.186517
106.05641,70,1139.698024
108.690828,70,1152.292416
100.985241,65,1164.800643
107.318366,77,1177.634674
113.235954,72,1190.157997
107.99741,71,1216.410336
108.188908,74,1237.861788
118.606212,75,1251.098639
112.723049,72,1265.468699
93.287105,72,1278.717578
120.086139,75,1291.903516
122.612493,81,1318.083983
123.521372,81,1331.492526
120.221339,81,1343.816588
132.242937,84,1357.922432
131.853823,85,1393.275114
134.243364,90,1406.86696
124.372321,83,1419.852904
132.275935,85,1446.200496
128.822361,84,1459.328526
122.580205,77,1471.706645
101.436234,76,1484.150446
126.393027,82,1518.251358
126.226217,81,1532.446974
103.326535,69,1545.824192
108.219048,77,1559.429792
132.875826,87,1584.969174
124.644838,82,1598.470064
117.457208,77,1611.492353
111.844032,77,1625.124238
123.011785,79,1662.247913
