# {"t_start": 1639658002.6081939, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
9.377865,8,2.857092
7.286295,12,2.997914
4.074395,8,3.098526
6.009739,7,3.177285
7.109834,22,3.439847
5.663951,6,3.5116
4.735305,13,22.610475
10.420773,7,22.695987
14.826686,10,22.814801
10.866177,8,22.911181
16.422228,8,23.008241
14.567135,7,23.091987
10.920258,7,23.176874
16.319208,8,34.29038
12.944544,6,34.365047
16.539153,7,34.452994
18.491685,9,34.569066
13.858403,6,34.649444
12.077079,10,34.778009
17.188436,12,34.93167
14.767609,10,35.061216
4.406575,14,46.289333
16.930457,13,46.462078
16.450965,10,46.597522
10.888017,6,46.676327
9.081453,17,46.8991
18.591637,8,58.072982
14.563606,6,58.155104
19.182633,7,58.24826
11.733955,6,58.327953
10.862504,6,58.407174
25.243032,17,58.635008
19.049128,11,58.783741
17.306396,12,69.885491
19.54457,10,70.01589
10.236181,7,70.107432
17.45711,10,70.238648
7.586767,9,70.356885
19.637345,17,70.578381
13.354631,6,70.656697
14.510392,6,81.648267
18.347444,17,81.871924
18.283723,8,81.977247
16.1473,8,82.084397
18.447795,11,82.231307
16.884384,7,82.322315
19.987055,11,93.767846
18.324298,8,93.871802
17.176455,9,93.990735
16.847084,7,94.081503
19.859302,7,94.172716
17.76749,8,94.27954
23.405197,13,94.451864
20.877233,23,105.989336
14.325826,6,106.071393
19.329652,9,106.193435
16.396672,8,106.301101
26.628406,18,106.540191
20.925524,10,117.706396
24.184201,14,117.893044
17.528701,7,117.98526
22.741162,13,118.159808
18.069011,6,118.23994
16.168336,7,118.333678
21.876158,13,118.503983
21.064238,11,129.986133
19.82034,13,130.157285
17.863925,7,130.251179
36.326994,25,130.581357
21.657402,12,149.493497
32.750629,28,149.857899
28.762901,21,150.134141
14.21504,14,150.315338
27.160368,14,161.797269
21.975146,10,161.928069
23.308006,12,162.082494
33.006577,27,162.433378
27.787714,15,176.593164
36.831408,25,176.960467
36.668718,24,177.36418
56.315724,39,192.052149
31.542331,25,192.404055
42.141076,34,206.18369
48.687669,33,219.930356
54.039721,37,220.471412
37.164926,23,220.775796
64.799465,42,235.999679
53.140736,38,249.631278
50.842388,42,250.22259
49.743385,34,263.417326
57.574963,37,263.897281
55.472158,42,277.387314
60.0554,39,300.835931
63.509536,39,301.362492
65.948097,44,313.820827
52.154524,40,325.775532
60.834867,39,326.301869
61.987015,40,338.405696
53.210442,53,350.716265
59.71501,40,351.24838
67.295927,41,363.192847
60.664712,43,375.450354
70.150698,45,376.060277
69.917382,46,388.267606
74.164241,47,400.394434
71.43116,51,412.525423
62.369539,48,413.174286
60.444303,48,433.617044
63.828398,39,445.736868
67.338178,45,446.337783
73.230266,44,458.419892
73.512359,48,470.434877
72.154732,45,482.692511
75.977205,51,483.389418
88.247486,61,495.776856
74.001998,46,508.01282
69.446772,45,520.303991
69.575142,51,532.830816
68.278783,56,533.588858
79.58005,66,545.727766
77.034829,53,566.796147
81.809889,52,579.287483
74.661527,46,591.875467
93.817623,63,604.068898
78.32113,62,616.472997
81.956386,56,628.9541
92.756128,61,641.571318
85.325667,60,654.352527
82.07385,61,655.166214
76.652733,60,667.794251
95.744878,61,680.122597
74.427307,53,701.869027
74.755884,62,714.259586
81.975577,51,726.308217
84.987345,64,738.654213
89.09759,56,751.0764
87.580282,59,763.288951
86.661916,61,775.644541
100.246542,67,787.823026
105.81075,70,800.430996
91.683132,70,812.907587
114.55505,76,836.297101
111.001171,72,848.945431
96.798251,61,861.508757
94.826476,63,874.078831
89.109719,70,886.830404
109.696043,72,899.480121
119.17102,75,923.978567
119.539791,77,937.01384
106.006847,69,949.796035
111.442938,69,970.659954
101.206258,70,983.128359
119.596159,76,995.962927
122.05199,82,1020.281243
97.130571,65,1032.613348
109.899727,77,1045.49441
104.524573,70,1058.075449
112.297433,78,1070.695858
114.526305,76,1083.683544
103.183685,66,1104.650275
129.233756,81,1128.599246
113.891088,72,1141.132541
98.308646,71,1153.739572
99.520948,73,1166.352565
111.684614,74,1179.149349
120.184504,73,1191.687618
109.44885,73,1205.636085
93.200668,69,1218.889744
106.867181,75,1252.580119
96.018782,71,1266.943521
125.186361,83,1280.337744
105.430888,68,1293.428389
116.074474,79,1307.128159
116.985832,72,1320.546981
115.912822,78,1345.156141
106.038311,75,1359.137066
130.245843,85,1382.088593
117.360783,75,1395.523419
111.466233,79,1420.812883
113.132195,72,1434.508326
132.093603,83,1448.105699
114.797144,79,1461.170365
111.095224,79,1473.56982
133.035747,84,1497.865612
123.88053,80,1520.191415
124.29905,80,1534.382564
131.199184,85,1560.538747
123.04524,81,1573.710415
127.634792,84,1587.124251
121.348741,82,1600.6224
117.42447,77,1626.226394
122.673824,80,1640.28424
125.354144,77,1664.475476
