# {"t_start": 1639658004.9805045, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
6.462922,8,0.488985
11.484664,11,0.620506
-2.595854,13,0.776979
13.753325,10,0.891965
10.405308,11,1.027395
15.715011,6,1.095512
5.703625,16,20.23212
11.2715,10,20.351544
-12.380205,15,20.53281
17.724057,8,20.631462
20.223892,12,20.771007
15.136912,14,31.962992
8.126599,13,32.12682
6.056579,10,32.256502
11.070954,18,32.488588
14.51797,11,32.632718
12.657638,12,43.832349
20.525679,11,43.978605
13.461197,7,44.072033
13.93973,6,44.150683
15.587587,8,44.257671
11.236962,11,44.403295
12.876606,7,44.493728
12.785272,6,44.571178
12.144966,8,55.750443
14.356531,5,55.818895
10.088974,10,55.950963
11.296593,31,56.364644
15.687031,7,56.459428
17.230004,8,67.506382
17.138159,8,67.611153
14.184918,10,67.743427
18.74651,9,67.858954
16.036926,11,68.004031
16.837355,5,68.068893
9.070038,7,68.160364
8.966081,5,68.226683
14.989619,6,68.302903
10.144715,6,79.29761
11.041131,7,79.389384
19.421233,8,79.494834
32.12102,21,79.773885
16.545863,6,79.851674
19.820488,9,79.971838
19.030465,9,91.390254
17.277415,8,91.492324
17.181746,11,91.638619
20.032985,10,91.769878
22.056535,10,91.902338
11.278844,6,91.979553
17.7481,8,92.087205
18.208169,11,103.460876
18.40723,14,103.652993
20.059652,7,103.746899
17.774751,8,103.855896
20.403214,11,104.00404
21.926281,11,104.148676
19.486858,9,104.267583
26.091936,19,115.555703
15.989946,5,115.620599
16.719452,10,115.756099
16.145228,6,115.834802
17.743313,10,115.969432
18.050423,10,116.099392
20.129897,10,127.568305
22.351884,21,127.845902
35.677777,51,147.273152
24.810064,16,147.479695
28.892513,17,147.702139
22.80014,14,147.887697
15.323973,10,159.314286
24.633327,18,159.54897
27.344667,19,159.79599
27.08984,16,160.004221
31.342185,19,174.213133
28.478669,18,174.477911
27.059251,14,174.695123
49.578664,38,189.419618
33.895043,20,189.701833
51.215846,37,203.541173
54.520026,39,204.055392
48.899664,34,217.854635
52.046813,34,218.318717
60.80486,39,233.503191
55.997665,39,247.145954
48.512551,45,247.781409
61.844002,45,261.118551
57.606663,38,274.529586
58.82494,41,275.089243
54.152509,35,298.486308
62.068747,41,299.039126
60.515588,39,311.429086
56.769335,37,323.343506
64.34515,39,323.870749
64.833551,41,335.988035
74.761026,48,348.229749
66.538256,41,348.778758
67.089585,42,360.736772
61.595658,40,372.952674
75.992536,50,373.626898
68.503563,48,385.86259
72.79058,49,398.016765
73.361525,54,410.187902
58.135998,39,410.715295
71.783306,45,431.115885
73.762559,51,443.399327
85.20384,58,455.663294
57.376862,50,456.342054
70.526068,47,468.344366
63.810865,51,480.686199
72.689422,51,492.938047
75.110163,58,505.33857
60.167037,55,517.760019
74.140464,48,518.410453
77.997622,55,530.993897
77.917535,54,542.97477
77.321742,53,564.03793
71.16792,52,576.533375
77.4986,47,577.165746
88.365325,67,590.030991
92.365532,64,602.247238
81.338051,53,614.529642
75.569178,51,626.932198
76.863332,51,639.419303
77.686754,60,652.203338
84.456095,60,664.827143
100.79868,64,677.200449
99.404353,65,699.095081
90.480023,58,711.440949
86.654377,63,723.654184
93.593775,58,735.904769
93.287474,60,736.714486
87.015332,61,749.207902
100.342158,66,761.514066
102.229448,69,785.252927
98.391028,64,797.779704
85.941248,63,810.17389
95.222797,62,810.998757
112.697419,72,846.023382
91.979427,60,858.566345
97.628955,65,871.137449
90.323311,71,883.925143
108.925526,69,896.537779
113.797542,75,909.267251
96.044168,63,921.885219
106.490741,66,934.772897
105.256837,69,947.549791
99.771988,68,968.407274
95.123884,63,980.776568
111.263453,71,993.545534
119.357936,78,1006.319155
106.389323,65,1018.683283
106.017287,71,1042.93989
128.572458,81,1055.67143
115.512206,73,1068.222548
117.585978,73,1081.172028
107.054606,74,1102.246079
109.116546,71,1114.602514
125.614786,81,1138.715343
115.859989,75,1151.37475
110.866404,74,1164.001899
98.75826,71,1176.759702
124.357694,81,1189.403438
114.487529,72,1203.338779
110.314625,71,1237.078143
123.657198,78,1250.355151
121.485618,76,1264.776914
109.550551,73,1278.044644
110.437422,80,1291.294505
98.608359,69,1304.858965
91.454081,68,1318.222676
119.423471,80,1342.859304
125.187754,80,1356.912213
117.145645,77,1379.751399
132.581835,87,1405.706947
93.092512,75,1418.58412
123.02575,78,1432.359639
120.507093,78,1445.889627
114.801013,80,1458.96687
110.574665,76,1482.749607
105.957084,79,1495.554689
128.032403,85,1517.950284
133.670257,89,1544.710065
123.650574,78,1558.323679
115.909988,76,1571.429318
125.025791,79,1584.774225
118.075687,81,1598.257698
117.735682,82,1623.938359
105.96805,72,1637.878559
107.366937,73,1662.014514
