# {"t_start": 1639658002.706938, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
11.441175,6,2.730414
7.316893,5,2.793187
19.199138,9,2.899252
13.438867,27,3.22358
7.147561,14,3.389536
13.640022,7,22.412579
13.481744,7,22.500171
17.802296,11,22.630327
15.974398,9,22.739233
13.547279,13,22.898212
13.212165,8,22.994225
10.768573,10,23.112566
4.35871,21,34.392337
9.896162,5,34.456879
12.32823,7,34.550849
10.512679,8,34.653265
10.87868,6,34.730314
10.696556,6,34.807983
9.707072,12,34.96259
11.109327,13,46.17765
13.777113,12,46.33762
19.502165,10,46.471245
9.934433,8,46.577734
18.032965,13,46.747049
12.005467,7,46.839528
16.587906,7,58.00197
16.252497,6,58.084184
13.064179,7,58.176111
21.836522,18,58.414307
10.895423,10,58.549626
11.606435,7,58.644499
13.188207,9,58.764881
20.391049,10,69.83827
20.748252,14,70.022095
20.231688,12,70.179187
11.519903,5,70.244718
13.924714,15,70.441129
11.203706,8,70.545314
14.64573,6,81.536701
13.835094,9,81.656283
14.971329,10,81.786622
13.572156,10,81.917154
17.556112,10,82.05334
16.656013,8,82.158071
20.103827,15,93.65615
13.957086,7,93.746693
16.611698,10,93.878792
17.676444,8,93.982843
18.009186,6,94.061211
18.014728,19,94.312957
18.365927,10,94.446064
15.66411,6,105.75385
14.984522,10,105.890625
16.731816,9,106.012574
18.375021,9,106.135716
24.169368,14,106.321517
16.962016,9,106.44339
20.782179,16,117.688895
19.823848,12,117.847852
24.99732,16,118.061126
26.571079,17,118.287745
19.710316,9,118.405105
20.890255,10,129.874709
15.753561,8,129.980572
20.147983,8,130.086385
22.899769,10,130.218098
24.039843,11,130.36603
24.403496,13,130.534667
14.491474,9,149.408438
24.789883,15,149.604143
38.489691,27,149.955287
21.864384,12,150.112995
26.326634,19,161.660854
26.529815,14,161.842194
19.143164,11,161.983904
33.329673,22,162.270714
45.269585,37,176.743487
63.605286,40,191.518157
21.799117,21,191.815494
47.633177,35,192.305319
39.975067,31,206.045008
53.077071,49,220.032625
60.336613,41,220.598249
45.473275,36,235.738558
62.950412,43,249.438991
48.591674,35,249.937754
55.979027,45,263.279232
58.624778,37,263.758719
59.750819,39,277.210123
62.713145,41,300.684888
56.797954,34,301.140033
54.335668,34,313.460843
63.072847,39,313.992995
63.800271,41,325.960426
67.066759,44,338.115984
65.120819,42,338.687212
54.690329,38,350.790862
69.496513,45,362.784348
73.011598,49,363.435097
66.194899,44,375.720191
66.302994,42,387.871173
77.622723,50,400.039569
76.544294,64,412.344737
57.294802,37,412.845642
66.520776,39,433.166257
78.096373,52,445.467363
63.872568,52,446.159739
72.374413,52,458.348077
77.347684,50,470.391437
74.521256,52,482.74491
75.884923,49,494.972424
68.004412,43,495.557594
81.003759,49,507.834194
77.080455,57,520.285551
70.835978,57,532.895004
77.325872,49,533.557775
83.286688,59,545.59853
72.64692,52,566.65836
74.742087,58,579.229392
84.081731,59,591.997019
73.694336,47,603.970291
75.198053,54,616.27137
83.657628,57,628.763624
82.318283,60,629.556113
88.955923,64,642.217901
86.066772,60,655.001483
70.909307,57,667.58713
76.527012,53,679.811575
93.640307,62,701.675163
112.351357,72,714.200631
98.745029,65,726.435391
91.021864,61,738.74324
104.224849,70,751.351349
90.258496,59,763.565894
107.746501,72,776.077555
111.574299,69,788.278902
93.725498,65,800.816792
98.240634,62,813.184896
104.898183,68,836.466873
98.818713,64,849.004544
98.990189,66,861.640903
86.970119,65,874.231367
118.249376,76,898.748816
97.076218,65,911.338197
120.189769,79,924.177438
99.549775,66,937.065685
106.68755,70,949.855278
111.19287,72,970.767844
106.031401,71,983.245722
107.671468,68,995.97292
92.381854,62,1008.529862
98.575057,71,1020.975486
97.549968,66,1033.320697
99.421417,71,1057.760768
113.506424,75,1070.338138
103.860326,67,1083.208664
102.717209,69,1104.219335
114.897206,74,1116.620492
117.860405,77,1129.087421
92.172956,67,1141.566805
100.827706,70,1154.164835
106.187094,75,1178.603851
108.176697,71,1191.127882
105.342264,71,1205.035088
98.139503,72,1218.338424
110.005596,70,1239.739877
111.652995,74,1252.959804
116.379355,82,1267.461788
113.549915,78,1292.955352
114.052716,73,1306.574162
108.579923,71,1319.997191
115.69346,78,1333.366473
116.309363,77,1345.632729
114.34942,76,1359.636225
125.223068,82,1394.952273
106.980239,74,1408.32519
121.233565,76,1421.219531
134.386839,83,1435.057656
111.783219,71,1460.48705
106.045722,75,1472.838261
120.796211,79,1485.326658
124.36626,84,1498.217372
124.665767,82,1533.652614
124.25805,78,1547.16199
122.855581,78,1560.7776
140.617955,89,1574.056899
116.095411,80,1599.81262
104.424257,74,1612.80074
125.578618,81,1626.487875
126.694818,84,1640.588977
