# {"t_start": 1639658004.7544508, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
8.096177,16,0.808536
26.449435,30,1.168489
11.737961,5,1.22909
15.464949,6,1.300533
13.071469,12,20.384954
17.956432,6,20.458233
17.310404,7,20.542403
12.867396,7,20.627196
10.592428,5,20.687058
22.893195,29,21.036614
19.348824,15,32.239724
15.463008,7,32.325466
15.878409,6,32.403955
19.459126,8,32.510792
15.986273,14,32.689024
12.770366,8,32.79269
13.216147,5,32.857648
17.443538,9,44.018161
13.953046,11,44.164693
15.59521,8,44.271027
20.083534,11,44.418811
16.950656,7,44.511611
17.437624,15,44.705481
17.075244,6,44.785526
12.922074,13,56.030644
17.623687,11,56.176033
18.722281,6,56.254932
9.637086,5,56.321067
19.619948,9,56.441883
12.404756,14,56.630531
19.453588,9,56.748306
13.696309,13,67.861831
9.517169,6,67.942522
18.417322,8,68.045645
14.931907,11,68.188773
16.222922,6,68.266563
11.888949,11,68.411295
19.804336,14,79.509754
16.260894,7,79.603271
12.775324,5,79.666925
18.250859,13,79.837214
19.086719,10,79.972509
13.873562,7,80.063488
17.77745,6,80.143903
31.738303,24,91.75866
13.855769,7,91.852901
17.670236,11,91.993605
16.936482,10,92.126383
20.556677,7,92.220286
18.474701,9,92.338611
15.664575,8,103.672926
13.758106,5,103.740757
20.553445,14,103.93311
24.267745,12,104.095378
20.510105,11,104.24209
15.356946,7,104.336238
21.312448,12,104.494225
35.131294,25,115.859358
18.252388,7,115.956177
23.269409,12,116.115041
22.906481,14,116.298392
23.427943,14,127.820676
17.174781,6,127.898746
23.454469,13,128.071631
40.861097,33,128.507489
23.098533,17,147.487832
24.21141,11,147.629813
19.91747,10,147.758548
28.014112,20,148.020171
27.659252,17,159.542341
19.770289,8,159.646286
32.802751,22,159.929076
33.609223,28,160.294047
47.797114,43,174.874553
44.271164,28,189.465087
47.25767,35,189.95415
43.748035,28,203.670478
33.861873,23,203.977545
37.252347,30,204.372869
63.487575,46,218.345728
45.353535,30,233.389353
63.510362,44,234.000587
52.703958,35,247.597431
55.318133,40,248.152479
72.220348,46,261.499623
65.163248,40,274.955067
31.893243,27,275.314355
61.646987,40,298.776469
56.930795,41,299.328346
70.411724,44,311.790506
57.72971,41,323.756444
66.129919,42,324.326097
61.612503,37,336.388767
64.370609,42,348.548229
77.151315,54,360.662438
44.070196,37,361.160176
73.209212,44,373.431929
67.090466,47,385.65607
66.602707,43,386.235698
63.288717,43,398.312492
76.577665,48,410.400422
77.159992,51,411.09003
70.214648,45,431.493255
73.462641,49,443.745376
65.304397,48,455.874734
72.49883,60,468.055848
68.036028,44,468.65092
70.645987,46,480.925955
75.760896,51,493.176918
67.905963,45,493.790965
62.097884,42,505.96541
67.224617,49,518.312865
70.873959,59,530.951074
78.823027,52,542.90771
84.63531,58,564.042518
72.077325,46,564.658103
76.968242,52,577.147732
77.372391,52,589.817978
67.677401,45,601.771666
73.453606,56,602.525233
81.20775,59,614.89117
76.690949,56,627.355822
79.664749,55,639.897705
90.741623,62,652.70578
77.245256,57,665.292721
95.012424,62,677.637776
85.603971,61,699.486478
96.30135,62,711.8829
89.91785,61,724.063761
97.405534,63,736.39428
102.308306,64,748.924565
93.045664,68,761.258775
103.007559,66,773.679513
83.70617,68,785.874373
87.897617,61,798.359833
99.156708,62,810.72869
102.625159,67,833.998977
99.035503,65,846.554301
105.655865,67,859.195404
88.51081,59,871.706108
99.150588,65,884.394902
103.468912,67,896.977803
115.490641,72,909.668896
116.722055,77,922.474399
96.504458,63,935.319447
107.743682,72,948.135489
107.692286,69,980.535173
114.494358,73,993.323238
95.090699,67,1005.951608
107.185883,71,1018.398052
100.003239,65,1030.731438
97.95195,68,1043.491929
122.34591,78,1056.181067
95.410421,64,1068.60992
113.468205,75,1081.586091
107.346115,69,1102.59105
113.187198,77,1126.486384
115.791022,76,1139.074312
120.748091,77,1151.761477
131.3208,82,1164.497397
115.2431,70,1177.238167
84.98246,68,1189.706432
104.772403,69,1203.605124
123.813511,82,1237.491905
105.09564,68,1250.635405
111.459317,73,1265.018764
115.604264,75,1278.311804
116.921562,78,1291.534344
121.794088,83,1317.743351
114.365648,73,1331.043344
119.891126,75,1343.28698
132.8078,86,1357.417719
119.170312,78,1392.674012
117.454586,69,1405.990973
114.641082,77,1418.892143
102.049315,75,1432.625005
128.855171,86,1446.266516
123.458445,79,1470.663325
120.243481,76,1483.111743
95.042529,79,1495.920308
123.133351,85,1518.316448
123.444813,76,1532.446996
132.215422,86,1558.617754
137.857728,92,1571.934904
134.359826,89,1597.812438
112.351405,82,1610.910276
119.942461,79,1624.568824
108.963847,73,1638.520988
96.935025,68,1662.662667
