# {"t_start": 1639658002.6831598, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
4.373702,4,2.728703
13.354106,8,2.832698
11.126476,11,2.964414
13.674514,8,3.059974
12.746454,22,3.318441
6.197572,20,22.499681
13.066755,5,22.559088
10.284332,7,22.642653
11.627195,16,22.837948
11.398513,8,22.934551
7.076856,8,23.029179
11.430656,13,34.202754
18.548157,15,34.390877
8.795448,6,34.467401
18.560044,15,34.664568
14.671013,6,34.740864
6.563994,9,34.856704
12.065287,7,34.948053
20.047543,19,46.241911
17.205956,8,46.347846
20.281989,11,46.495008
17.55258,24,46.810655
6.312437,13,58.053497
17.794411,9,58.17339
24.619863,19,58.424275
17.602328,7,58.519044
14.062682,7,58.614263
14.198813,15,58.813607
18.067457,8,69.861961
14.271846,5,69.928027
20.796996,16,70.137197
14.826496,9,70.254817
15.197168,11,70.399437
20.394364,12,70.556008
16.668043,7,81.56067
27.382405,24,81.876162
15.266517,12,82.03668
17.291705,9,82.15641
18.259828,8,82.260751
12.374621,16,93.77054
15.562001,7,93.861905
17.317884,9,93.980591
15.507454,11,94.124933
16.749482,11,94.270019
15.985044,5,94.336966
15.68071,7,94.428921
16.561039,5,94.496483
13.690346,8,105.832033
20.182825,14,106.023324
16.512169,6,106.104027
12.498596,13,106.280169
16.334148,5,106.345262
27.267678,15,106.544806
37.099663,30,117.977115
15.575288,6,118.058783
40.771813,32,129.818453
28.600183,20,130.082408
30.357191,18,130.323354
20.672925,15,130.518267
18.746879,9,130.637047
27.342416,17,149.61469
17.441656,7,149.706657
32.911133,23,150.005238
45.058495,28,161.670561
28.992083,17,161.891375
37.806351,23,162.191104
21.940402,16,176.34867
26.197394,12,176.518316
52.52794,36,177.084546
39.460655,25,191.598534
20.102888,9,191.724889
50.778277,36,192.232813
47.629909,32,205.99047
45.305285,31,206.396714
45.931655,28,220.113148
53.754533,50,235.438212
63.717684,47,236.095127
56.7735,39,249.742458
51.380946,36,250.2444
59.525694,46,263.589395
67.992037,44,277.098206
53.175361,38,277.604468
74.298318,50,301.205804
69.664223,44,313.66336
41.237279,43,325.660535
54.403088,35,326.132164
56.282436,36,338.179424
66.954379,40,338.724848
62.890864,47,350.94756
64.591634,39,362.861042
72.786395,50,363.524638
79.410322,54,375.945452
70.468857,44,388.123538
56.836755,54,400.346913
66.85,53,412.504036
63.882509,51,413.193025
67.645757,42,433.556333
73.576009,48,445.795732
78.280536,53,457.993358
62.596126,51,470.049944
72.189054,56,470.809632
65.499497,43,483.043709
70.072393,44,495.199261
77.905606,57,507.585987
81.501644,65,520.146105
66.733326,52,520.848298
79.921792,57,533.456581
68.921902,49,545.371217
65.215074,45,566.330877
64.120425,48,578.768494
64.149864,56,579.520885
85.717299,61,592.309854
72.512171,55,604.398996
83.957069,59,616.766989
93.837571,63,629.328556
73.144519,64,641.989618
86.828851,56,654.719243
88.904174,64,667.396669
84.081181,53,679.621733
88.57385,63,701.494869
90.846657,62,713.892422
96.634567,62,726.087394
102.383358,61,738.388681
91.67768,62,750.896719
100.25086,67,763.214059
97.104182,63,775.596839
100.125712,72,787.843344
106.505453,67,800.410085
85.477115,56,812.701596
100.85161,67,835.969157
97.054877,70,848.589583
92.963003,65,861.204457
92.256611,61,873.743032
99.440396,64,886.418391
89.595777,61,898.920723
103.518692,69,911.569579
123.98064,78,924.389218
103.805703,67,937.289326
103.922489,68,950.053145
118.083377,74,970.992251
121.000552,76,995.344286
110.90954,73,1008.055405
113.160149,75,1020.55495
105.687809,73,1032.996477
95.148322,64,1045.703939
114.77134,75,1058.351349
93.681717,65,1070.79465
116.22236,77,1083.793509
98.762504,68,1116.209194
109.506539,69,1128.578296
104.932529,69,1141.070639
113.558093,73,1153.704306
102.146789,74,1166.33158
112.033221,77,1179.168347
103.200136,67,1191.625401
113.52075,73,1205.574301
118.58718,78,1239.407429
121.365539,79,1252.699589
124.89105,84,1267.229467
97.631804,70,1280.462505
113.392465,73,1293.61222
104.575976,76,1319.725267
116.424674,76,1333.068494
113.824318,76,1345.322916
120.214426,84,1359.425746
129.606656,83,1394.75294
121.606821,83,1408.253865
125.103787,82,1421.229692
131.639867,84,1435.081434
102.10167,75,1460.562412
114.567095,80,1472.985306
115.392481,76,1485.429348
121.29886,83,1498.307701
133.947184,94,1533.908828
120.29149,79,1547.425266
113.636907,78,1561.044497
105.158268,74,1574.122707
104.424588,77,1599.836303
120.47232,77,1612.864753
127.48075,81,1626.553813
112.199433,77,1640.557886
