# {"t_start": 1639658004.882329, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
9.1298,11,0.619901
14.283892,9,0.730498
8.693236,9,0.8355
18.090098,26,1.149134
8.128204,9,1.25205
11.236761,9,20.306969
16.506712,8,20.400162
12.957387,11,20.533522
12.709929,16,20.728887
10.561194,9,20.837042
10.47466,18,32.070796
16.245744,9,32.185128
23.156367,21,32.457571
10.322782,7,32.546439
13.83953,9,32.663119
10.1691,8,32.76862
19.9799,12,43.970833
17.974798,8,44.076641
13.905381,9,44.195123
8.976379,7,44.289369
8.695972,8,44.396293
13.908052,9,44.514359
8.238936,14,44.696687
15.638231,6,55.848549
6.313125,12,56.00805
15.549884,12,56.1656
18.027368,13,56.341725
12.614814,6,56.423027
20.705854,8,56.530217
12.525636,6,56.609378
21.256983,15,67.748045
16.094554,8,67.853785
17.573381,9,67.971739
15.696785,6,68.048675
11.657821,7,68.141432
14.092254,6,68.220995
16.386355,8,68.324752
14.67136,6,68.402484
21.456452,16,79.525106
22.054023,14,79.710208
16.875252,6,79.790857
14.734114,6,79.871899
18.915119,9,79.988937
18.296734,9,80.108377
17.046093,8,91.513343
13.998552,7,91.606552
17.490931,8,91.711179
18.811531,10,91.840531
20.88209,14,92.02436
19.927218,8,92.1316
25.51218,16,103.571933
16.130939,6,103.6538
19.032327,12,103.818758
14.623615,7,103.912874
13.716351,8,104.021341
17.309873,9,104.140252
13.026879,6,104.220664
19.731612,8,104.327091
19.19605,12,115.520848
28.857611,16,115.73177
15.944091,7,115.828996
18.187601,10,115.959132
21.134788,11,116.106396
24.119103,18,127.678938
21.443931,24,127.997439
25.214555,17,128.223825
25.287066,13,128.392426
26.856358,20,147.409094
40.215153,26,147.746577
27.28007,17,147.972226
21.542232,20,159.528753
24.332632,15,159.725109
42.634182,29,160.100455
21.959226,11,174.198653
22.437469,13,174.385256
36.606342,23,174.724211
35.522348,26,189.294849
43.453371,29,189.704839
32.306735,19,189.971539
37.990615,25,203.639184
58.196963,39,204.153471
52.444653,34,217.950105
56.45537,48,233.248439
51.09727,32,233.693753
49.941866,31,247.230439
46.706447,37,247.757569
50.753698,46,261.111444
60.711243,42,274.570874
62.941808,40,275.120345
56.993922,34,298.504068
71.265371,44,299.095293
56.996561,38,311.47213
62.31263,39,323.414863
69.42155,49,324.076896
55.128848,33,336.083364
66.206718,39,336.613867
61.528229,36,348.690151
73.357201,49,360.738832
75.793508,52,373.117538
65.95005,46,373.739254
72.539522,49,385.987435
69.705026,46,398.101175
80.079861,54,410.272699
69.223376,48,410.921764
60.28899,43,431.295247
65.34838,42,443.457846
67.793773,45,444.056542
72.919496,47,456.181257
74.283215,48,468.196761
78.723537,52,480.551094
70.873047,49,481.220285
65.821334,52,493.483855
83.11767,55,505.83801
78.334831,56,518.280005
75.685493,52,530.824152
83.771028,57,542.847574
81.516424,57,563.968333
71.834721,53,564.676275
69.769168,49,577.128979
81.520316,58,589.881478
82.607784,56,601.978894
68.427691,56,614.302543
83.397585,61,626.845171
91.849791,58,639.425222
78.636955,51,652.08521
82.641529,62,652.911672
93.379975,65,677.122692
85.561611,60,677.923545
91.775511,62,699.794153
75.266528,54,712.073126
95.653028,62,724.269045
66.491253,53,736.467173
95.656565,67,749.034935
99.286678,68,761.372973
87.092599,51,773.595077
94.521172,63,785.720768
90.950383,60,798.191595
98.804867,65,810.601975
99.933489,65,833.844667
107.665683,70,846.466898
90.490846,60,859.013641
105.547437,66,871.622886
93.485464,63,884.280409
108.174671,74,896.958894
115.581036,77,909.716449
101.094506,66,922.370275
95.15134,63,935.218881
101.462081,67,947.966867
94.425245,66,968.798837
111.506116,70,993.074543
105.539453,71,1005.755251
97.635509,68,1018.162817
93.738119,65,1030.497757
116.439762,74,1043.336393
102.890669,69,1055.906222
103.489113,68,1068.3913
114.6501,80,1081.430625
114.184096,76,1102.530201
93.696384,72,1126.358659
122.767219,80,1139.000253
106.357954,69,1151.579944
106.015724,71,1164.166167
118.226672,78,1177.019218
116.856149,79,1189.632609
119.963352,77,1215.968705
126.876218,85,1237.572431
104.123241,70,1250.738855
128.103608,82,1265.237589
121.436555,83,1290.802316
114.607139,72,1304.406922
117.410391,73,1317.856925
127.435139,83,1331.291625
114.418296,72,1343.492478
119.718863,75,1379.279899
110.883618,74,1392.684768
118.14507,76,1406.091452
104.55358,74,1418.95888
118.948631,79,1432.736552
108.383391,77,1446.258433
125.443759,82,1470.698462
125.721593,81,1483.211785
134.920205,88,1496.158119
107.216109,72,1518.398701
132.8401,88,1545.100801
120.012243,82,1558.770836
124.33698,81,1571.945237
121.773731,82,1597.727811
118.865814,74,1610.714683
121.829266,76,1624.334895
134.218231,85,1638.447865
