# {"t_start": 1639658004.6806562, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
8.808909,5,0.749421
23.730578,22,1.013319
13.566515,9,1.123108
15.232075,18,1.339156
16.985818,14,20.444892
-2.417451,10,20.567079
13.510522,8,20.66315
10.511465,8,20.75961
8.359831,6,20.831627
11.368982,15,21.013312
16.762908,6,21.084419
15.179088,8,32.198184
17.755792,8,32.298004
15.820295,9,32.412308
10.095387,9,32.529857
16.787611,16,32.738354
5.810336,6,32.815979
12.901976,7,32.905266
14.867873,5,32.969964
0.725682,6,44.091865
15.988639,8,44.198928
15.946249,11,44.345171
14.398342,20,44.611519
14.80797,6,44.690187
9.681346,11,44.833704
15.339518,7,55.994033
13.96721,8,56.104506
17.40373,8,56.209542
15.275163,5,56.275302
14.717796,10,56.406905
14.47951,12,56.569532
13.447198,6,56.650052
17.683572,8,56.756842
10.906074,6,67.781211
15.200285,12,67.936268
15.072943,8,68.041035
13.533248,7,68.13325
16.402775,7,68.225312
15.352646,11,68.368521
12.915693,7,68.461329
11.173502,8,68.56467
17.043631,6,79.556774
15.20161,6,79.638047
19.27788,9,79.755263
18.061373,9,79.871147
17.181507,9,79.991112
18.406272,8,80.098703
12.268059,10,80.230882
12.450999,6,80.310678
16.876347,7,91.702471
15.06948,8,91.807846
15.027319,7,91.897731
18.350691,9,92.014756
32.925798,23,92.318577
14.800677,9,92.437482
14.784048,6,103.746586
15.764718,6,103.827651
31.841595,21,104.115036
14.356533,5,104.182271
29.179173,20,104.4473
18.350078,8,104.554545
12.605959,33,116.029871
20.959516,11,116.17505
21.616004,15,116.37217
25.385859,16,127.921428
18.626925,8,128.025428
17.951379,6,128.107932
16.87245,12,128.264405
29.92839,22,128.555058
34.559526,23,147.609206
16.637395,6,147.689933
21.345291,18,147.923523
42.081427,38,159.719977
20.892572,12,159.876234
30.809952,21,160.147944
21.352652,10,160.276377
33.372239,25,174.57391
26.704485,19,174.842584
46.020257,32,189.510428
42.764687,33,189.971466
48.062585,31,203.73051
40.181826,45,204.326651
57.206831,41,218.22203
37.138469,23,218.538935
50.582711,33,233.633957
40.235629,40,234.19037
59.646654,39,247.83059
48.747597,42,261.152204
51.378178,36,261.62242
48.484487,41,275.093487
56.70557,42,298.582954
67.086233,53,299.296417
68.878226,46,311.782556
65.732158,43,323.776469
61.206341,40,324.31846
68.192626,41,336.433934
61.581969,39,348.555498
71.226946,47,349.184365
72.351646,48,361.222241
71.207258,42,373.466307
68.074678,44,374.061173
63.423034,44,386.242012
56.479477,49,398.397285
68.420931,44,410.432688
70.004093,54,411.16366
53.199802,50,431.634738
82.048716,53,443.940269
83.879768,54,456.15083
70.309803,44,468.115509
74.193387,46,468.737214
71.041993,44,480.984431
68.991182,47,493.182118
64.51308,50,493.863639
62.492007,44,506.065457
71.018227,57,518.522194
99.878594,66,531.25183
72.074285,44,543.102512
70.564816,47,564.088981
76.539561,58,564.86298
68.464389,57,577.423585
76.569769,59,590.187179
79.842232,63,602.381565
76.345525,51,614.639088
72.572155,51,627.046678
85.395856,62,639.679199
92.132418,61,652.474213
85.921579,62,665.125675
77.616327,56,677.389766
77.647654,54,678.110965
84.298848,56,699.897993
82.958081,51,712.140442
115.500517,77,724.537532
83.232935,59,736.817784
113.512605,68,749.398231
95.459204,69,761.746977
95.783815,68,774.20715
99.450271,67,786.382675
89.327699,57,798.808786
99.978233,64,811.203695
95.580668,61,834.391578
110.912644,72,847.038594
83.340142,64,859.647312
102.887224,64,872.226655
105.350053,68,896.632609
99.092146,65,909.224667
104.112256,66,921.887563
102.615059,63,934.731975
103.456763,68,947.506729
109.985568,70,968.378219
108.222833,71,980.860499
95.760904,68,993.587366
115.261704,75,1006.32265
118.998079,76,1018.835335
90.707453,70,1031.232742
98.073566,64,1043.944129
106.327802,71,1056.535375
105.528937,65,1068.972809
105.404101,72,1102.00066
113.362053,75,1114.415707
92.634054,67,1126.75804
107.846194,69,1139.254986
106.45622,77,1151.945141
115.022312,75,1164.583951
114.630026,71,1177.339106
113.837121,73,1189.874757
107.634098,77,1216.210147
107.861516,69,1237.594654
112.510329,79,1250.884074
126.497718,82,1265.385067
125.993443,78,1290.882488
134.849029,86,1304.676911
116.755014,74,1318.136176
119.569787,80,1331.53264
108.183921,70,1343.706628
128.070564,85,1379.635473
114.135346,75,1393.06018
116.461045,75,1406.437843
108.975458,76,1419.331649
105.702277,75,1433.062171
125.425865,83,1458.651158
120.736337,79,1471.061432
128.640413,88,1483.666325
126.766878,83,1517.783105
106.513659,79,1531.944752
126.701296,84,1545.529678
117.424973,78,1559.150622
118.41685,78,1584.565181
98.118179,72,1597.928462
100.128357,74,1610.915214
128.037983,86,1624.668908
108.811535,74,1638.636392
