# {"t_start": 1639658003.4355848, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
9.032439,8,2.029803
13.715086,6,2.10181
16.066233,12,2.244612
19.395202,11,2.379524
7.757406,6,2.446379
9.642093,13,2.603411
10.321302,7,2.685703
10.346396,18,21.842613
11.960806,9,21.952651
15.781121,17,22.158586
6.69329,9,22.266089
12.652959,6,22.337289
9.286141,6,22.409815
11.522234,5,33.491284
15.480528,12,33.641166
17.922675,10,33.770836
7.12307,13,33.942451
-6.480002,12,34.09479
14.422756,5,34.160152
13.240993,8,45.306835
23.744606,24,45.624397
14.543538,8,45.731535
11.509202,16,45.943229
14.689854,6,46.020945
28.177694,32,57.516236
20.703843,21,57.797124
14.557238,8,57.904938
22.223257,16,69.060139
15.556275,7,69.150717
5.920091,11,69.296052
18.458745,28,69.662292
16.478824,6,69.740941
19.082779,12,80.811071
19.552089,8,80.916756
21.81797,17,81.139726
15.771515,7,81.232061
18.352525,10,81.365707
21.735487,10,81.497785
20.237536,9,92.917251
20.021595,12,93.07361
15.129277,7,93.166609
19.327181,10,93.296163
16.117059,5,93.362308
13.691534,8,93.466806
16.507094,10,93.60011
32.220253,35,105.299974
17.805736,11,105.449153
15.498186,6,105.530115
17.951366,13,105.70173
22.687812,17,116.963515
18.199718,8,117.068119
21.38798,8,117.173946
20.937542,8,117.282238
19.890153,11,117.429315
23.895453,15,117.626755
15.059094,8,129.068477
20.888562,11,129.215017
29.750258,21,129.492612
30.78393,19,129.742968
17.781361,7,129.834433
17.249299,18,148.826155
31.159362,25,149.151276
41.639353,34,160.895423
33.546312,22,161.179291
23.44003,13,161.349142
23.179418,20,161.608607
25.479727,14,175.750983
29.68823,20,176.044399
27.39022,16,176.312987
32.542479,20,190.764393
38.132474,27,191.147203
41.621935,30,191.566015
41.538664,27,205.253956
58.508248,45,219.171426
54.228586,43,219.779269
51.713557,38,234.943342
61.447388,51,248.753333
60.9303,41,249.333932
65.404588,44,262.657832
55.612078,35,276.026668
62.568656,39,276.563393
59.878344,42,300.051166
50.058844,29,300.44179
61.152537,39,312.832021
53.17368,32,313.266733
65.359719,41,325.235053
45.506452,34,337.253526
66.526645,42,337.824326
74.753172,50,350.091084
59.658567,41,362.031229
54.730715,44,362.617576
59.736794,38,374.815921
78.80516,50,387.080914
69.513919,51,387.766199
71.782632,54,399.984174
65.257063,39,411.956488
60.529062,36,412.443371
69.064387,43,432.820258
72.041644,46,445.032256
66.106773,46,457.1363
75.2301,56,457.895899
53.560083,48,469.911097
59.909251,49,482.224837
72.025604,50,494.462884
68.072591,44,495.062829
80.235672,52,507.374784
78.47969,53,519.775485
68.44591,50,532.291504
81.075795,53,544.263541
78.094792,56,565.369542
81.622562,55,566.104997
67.534875,53,578.61179
88.558485,61,591.402034
76.165252,60,603.555126
85.442903,63,615.975542
84.137537,59,628.487259
82.123984,59,641.078807
80.849489,53,653.768967
96.815909,61,666.406376
69.324882,58,678.698019
93.104872,65,700.593307
93.20875,60,712.967503
78.251602,55,713.703653
97.078541,62,725.896405
89.013459,64,738.241946
93.251274,61,750.734407
99.196708,67,763.053622
91.179059,63,775.447727
81.278052,70,799.319563
102.106981,69,811.791441
85.981748,57,812.551835
78.467813,65,847.484747
122.79827,80,860.293024
96.29446,67,872.914122
90.831045,64,885.58796
103.439755,68,898.18381
96.544824,64,910.765606
100.18508,63,923.384045
92.635693,58,936.161207
103.445327,70,948.957814
113.432958,74,969.890628
107.755427,73,982.397444
106.04474,69,995.138896
115.9888,73,1007.844464
92.519843,62,1020.169491
104.354266,71,1032.581107
113.857641,75,1057.075984
97.380051,68,1069.557964
90.190727,68,1082.442131
101.59526,73,1103.507642
109.016474,72,1115.879936
118.530847,77,1128.348014
102.902668,66,1140.813719
110.370588,72,1153.438929
116.293227,70,1166.013288
116.85728,72,1190.34945
113.616986,74,1204.294956
120.828261,81,1217.719193
124.54934,78,1239.227244
96.34941,70,1252.395139
119.461747,79,1279.106835
124.809324,81,1292.393579
120.410104,75,1306.039463
115.419686,72,1319.469064
116.365222,72,1332.759784
97.188183,69,1344.919885
111.899684,79,1380.76161
120.696635,81,1394.271399
110.673002,77,1407.678921
119.892697,76,1420.572075
121.109109,79,1434.356206
115.727663,76,1459.851124
138.964725,89,1472.395846
127.37528,85,1484.961621
115.489121,73,1497.707281
117.857562,81,1533.130771
124.99373,83,1546.702299
106.326541,75,1560.28101
118.215385,79,1573.424373
121.877535,77,1599.14136
133.541757,91,1612.358733
114.056153,81,1626.039988
132.153746,92,1663.355084
