# {"t_start": 1639658003.8271823, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
9.521876,7,1.623577
12.080531,10,1.743707
7.778001,14,1.913023
18.922499,9,2.021969
2.493257,9,2.133503
12.352069,13,2.28398
14.621328,8,21.321427
8.886331,7,21.406893
18.990041,14,21.576165
16.315743,6,21.647729
7.71191,11,21.781621
10.097233,11,21.91223
9.486441,5,21.972277
-4.443148,9,33.100772
11.960324,9,33.212575
14.023734,8,33.315883
16.967176,6,33.394171
13.650956,7,33.487302
8.033417,6,33.561979
17.151306,8,33.666011
16.435859,18,44.941656
17.956256,16,45.154585
18.398002,21,45.437236
14.882474,13,45.60428
15.778496,9,45.722571
14.194279,5,56.857263
21.543673,12,57.020568
12.601419,8,57.125872
17.221913,7,57.217916
14.065229,7,57.310909
13.075898,9,57.433414
18.570265,11,57.582423
18.531128,6,57.660735
16.495369,9,68.721498
18.09465,11,68.865872
13.290595,12,69.024416
17.271738,6,69.102899
13.764646,10,69.23227
17.436346,7,69.324557
16.995037,11,80.38079
16.825143,6,80.460125
19.246067,13,80.629761
19.151063,14,80.814524
18.14836,11,80.962194
19.275759,7,81.054358
16.925307,10,81.186633
12.837172,7,92.578699
16.831521,7,92.670627
19.835102,7,92.762207
19.433775,7,92.853549
21.764522,16,93.06439
17.843583,8,93.169506
18.944183,8,93.27615
18.828775,10,104.636638
21.005155,12,104.802733
17.459767,7,104.896248
15.907172,6,104.978824
13.592488,6,105.058754
19.878656,13,105.23128
21.843685,11,105.378478
19.674247,8,116.518258
18.075013,11,116.66415
24.942799,16,116.879489
21.115059,10,117.011908
15.704671,6,117.093385
28.59114,20,128.691141
36.200837,27,129.048742
17.208401,12,129.209778
17.169137,15,129.405337
20.849297,9,148.27811
31.511835,23,148.580542
17.489949,12,148.734481
36.067002,24,149.049582
30.831035,42,160.894613
37.27094,31,175.249988
35.505879,25,175.613294
17.722278,10,175.75865
21.189828,13,175.992316
44.845368,40,190.714744
38.641979,24,191.052326
46.542306,36,204.864667
51.179338,34,205.312348
61.562825,39,219.192603
59.964959,42,234.39887
60.239454,42,234.984609
59.33123,38,248.614721
56.518793,41,261.923488
61.827028,41,262.461955
63.531702,42,275.945917
46.032099,26,276.287342
60.822882,42,299.781912
53.496135,36,300.265844
52.318323,39,312.65903
61.336093,37,324.574302
53.116276,33,325.019196
76.79241,49,337.244577
62.773473,40,349.377605
58.968373,37,349.874295
79.315455,48,361.914943
58.574396,38,374.101456
63.710123,39,374.630228
74.790763,60,387.024756
63.78547,40,399.058512
68.933431,53,411.215157
67.075188,56,411.972367
68.14085,45,432.375463
69.147661,43,444.548125
72.988558,51,456.721678
74.585103,48,457.369201
80.872163,62,469.574297
77.808711,67,482.134317
92.074359,70,494.644744
80.708526,56,507.012481
76.198363,47,519.331473
62.429671,50,531.847086
77.738858,53,543.818034
83.037123,57,564.940119
96.240773,63,577.573511
70.162617,59,578.367708
88.178496,63,591.182443
86.596874,57,603.298526
75.767154,52,615.571376
70.129925,51,627.977301
83.351596,54,640.50324
80.147227,60,653.284307
71.396142,55,665.84192
87.601897,56,666.592964
79.369844,52,678.80218
76.171432,48,700.477415
78.622394,62,712.872427
87.538238,55,724.973086
85.241127,59,737.248633
89.788891,64,749.783329
86.760528,60,762.005697
97.277379,68,774.456953
111.701299,68,786.649199
93.356349,65,799.188344
93.403769,63,811.5755
106.050722,70,834.881992
102.597648,65,847.436042
117.342648,74,860.172233
93.302535,64,872.756709
116.758006,79,885.629366
114.990472,79,910.086293
124.336141,84,922.993775
110.673705,75,936.003581
111.282328,70,948.792682
103.750115,70,969.677953
108.117104,76,982.224956
114.603653,75,1006.766249
103.246893,69,1019.186906
113.04788,75,1031.655572
104.183492,70,1044.440627
111.448168,68,1056.996402
104.327821,71,1069.521168
115.936811,74,1082.482229
109.489331,72,1103.529249
101.529559,68,1115.843978
120.440349,78,1139.919373
121.117835,80,1152.644579
107.962766,73,1165.25783
104.305359,67,1177.962607
130.977288,84,1190.644126
110.13365,75,1216.952787
121.242668,77,1238.444139
121.973276,81,1251.761191
107.290211,76,1266.182468
107.04312,73,1279.465068
109.501863,72,1292.59127
126.224796,81,1318.773757
118.623204,81,1332.181294
113.309089,79,1344.47646
114.369285,74,1358.450807
112.679223,83,1393.778566
122.428579,76,1407.182656
117.905779,81,1420.141686
127.464511,79,1433.926449
103.145332,73,1459.383483
112.112243,75,1471.735742
112.278158,76,1484.183267
100.496234,72,1496.898464
128.018217,83,1519.266987
122.481321,77,1545.859405
119.486503,77,1559.459976
118.904091,82,1572.645377
129.868513,83,1586.044309
111.116128,72,1599.407614
114.325266,73,1624.950534
127.837165,86,1639.097734
111.954447,72,1663.219054
