# {"t_start": 1639658002.7543442, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
11.45715,11,2.745667
11.989733,15,2.925196
16.248544,17,3.127168
11.345847,5,3.193743
6.975355,11,3.318138
4.651971,9,22.365474
13.515209,10,22.488163
18.538363,8,22.583351
11.452823,13,22.743106
11.937655,11,22.875469
10.256712,10,22.993259
10.878824,11,34.144537
15.830564,9,34.257766
16.014083,8,34.35787
13.28684,11,34.504501
12.83777,7,34.594445
9.62959,10,34.722033
17.077853,5,34.786322
8.737501,12,45.986192
13.634008,7,46.077565
13.774267,11,46.223572
13.040233,9,46.342738
23.536218,17,46.57119
15.436279,16,46.780017
15.226461,12,58.00902
16.442362,10,58.141498
12.905432,13,58.313113
16.717446,9,58.434858
12.197541,7,58.530322
14.763327,5,58.597876
18.847311,10,58.730273
12.731558,12,69.83058
13.406611,7,69.922321
8.973221,8,70.026992
14.014006,7,70.118788
14.874215,14,70.301887
11.159614,6,70.381096
16.311557,9,70.497919
12.432996,6,81.490652
17.074114,13,81.661019
18.141243,8,81.764896
15.403409,7,81.856912
16.793714,14,82.044508
16.143182,5,82.110738
14.938142,10,82.243613
19.380776,12,93.699378
18.369308,8,93.805307
15.834194,9,93.922084
11.35719,10,94.053756
16.528284,8,94.158975
18.440872,12,94.318503
18.233963,7,94.411684
19.778013,8,105.746453
18.852051,8,105.85838
17.756627,14,106.047269
15.680919,6,106.128701
14.424445,5,106.194842
13.126246,11,106.34106
32.449018,21,117.655241
21.948935,12,117.813878
16.993752,7,117.90603
17.357157,11,118.055777
29.407037,19,118.304973
23.748427,12,129.799682
20.478622,17,130.02488
38.468934,43,149.347511
22.612565,13,149.517855
22.849857,11,149.662697
20.090855,13,149.829613
19.098591,17,150.053438
17.00475,10,161.484379
16.29661,14,161.663947
28.51628,18,161.896248
21.3499,11,162.040223
27.763262,18,162.274428
28.141506,37,176.749404
45.517941,38,191.49889
30.744869,19,191.768142
32.576249,18,192.020569
31.374621,21,205.635903
58.286845,42,206.195283
52.690837,32,219.955716
54.375514,42,220.537959
58.745725,36,235.678843
47.539262,34,236.154586
58.543387,41,249.822832
54.345924,35,263.046754
44.314087,50,263.69926
66.320378,41,277.17506
56.259134,38,300.610286
63.126774,44,301.20205
55.764554,36,313.552048
61.14094,40,325.508487
72.327994,48,326.15573
57.708783,36,338.204243
74.449207,52,350.501863
74.336457,46,351.116666
55.848198,46,363.126508
69.338623,54,375.535421
67.193395,45,387.731251
68.650162,45,388.337645
68.755549,42,400.396215
71.125897,45,412.446212
75.622478,48,413.095963
62.61166,51,433.579928
68.695469,43,445.752216
77.723773,50,457.908571
69.867458,56,470.0336
86.757718,60,482.491257
72.553481,45,483.109198
81.792787,62,495.51013
73.879116,54,507.854174
83.201203,56,520.292037
80.609282,54,532.861595
80.506168,56,544.87419
73.238821,49,545.525026
75.187263,63,566.732377
78.638865,52,579.222989
71.963257,62,592.028232
80.153376,58,604.155304
89.784677,61,616.5443
91.015582,61,629.085472
77.003272,53,641.598366
77.657709,50,654.245987
73.831436,57,655.00721
82.495802,61,667.648231
103.307543,72,701.149179
103.585964,69,713.644724
92.178884,62,725.844636
82.131182,53,726.549637
110.449366,73,750.690441
100.516499,67,763.007053
84.559728,61,775.360939
99.373485,63,787.484573
107.210879,74,800.14729
101.312398,68,812.602935
116.539039,73,835.951023
90.937645,59,848.426524
104.610065,66,861.052592
104.110095,69,873.698601
97.020484,69,886.442583
105.468921,73,899.106584
122.303027,84,911.959645
100.263781,70,936.665395
106.784463,71,949.479038
109.627978,69,970.338037
108.805232,69,982.793354
117.48379,74,995.60066
113.265167,82,1008.428203
112.981733,71,1020.873991
128.544857,80,1045.253895
108.4192,69,1057.822455
108.129931,70,1070.332908
107.952763,76,1083.323414
119.251949,74,1104.399704
128.507892,85,1116.938252
111.74105,77,1140.999326
119.433039,76,1153.673031
110.112408,70,1166.248358
108.606769,77,1179.08396
98.748586,71,1191.594418
113.393499,76,1205.583779
114.027837,72,1239.336276
115.517732,73,1252.543807
122.418519,77,1266.982645
108.872757,80,1280.347332
124.148213,79,1293.581251
109.280268,77,1319.708452
123.303837,82,1333.128923
114.448435,74,1345.360072
100.767941,74,1359.327111
103.61116,77,1382.172074
115.875332,72,1407.927059
111.946919,75,1420.802138
116.604642,76,1434.551918
118.12975,76,1448.053926
123.388815,83,1461.172279
128.526465,80,1485.008229
135.474688,87,1497.926247
123.036057,84,1520.308122
138.322692,91,1547.087534
128.358713,88,1560.837529
125.765058,80,1573.996405
117.628464,78,1599.724618
127.73088,81,1612.807528
133.145921,88,1626.587697
103.161676,75,1640.570714
