# {"t_start": 1639658003.261494, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
14.910018,7,2.189855
0.624319,8,2.285449
12.032168,7,2.369057
9.632241,16,2.5641
10.129805,12,2.704549
14.116579,8,2.800739
11.430234,11,21.87293
8.194442,7,21.958787
9.216547,6,22.029668
20.593649,21,22.281199
13.024309,8,22.381695
14.487394,16,22.572442
4.059398,12,33.739272
7.18837,14,33.917887
8.10835,5,33.985285
8.698552,7,34.075946
26.134308,29,45.492553
15.587002,9,45.611912
13.409365,8,45.71874
10.302644,8,45.824871
16.933812,13,45.999715
15.587206,6,46.078187
9.944663,9,46.194688
18.292425,12,57.422181
11.660142,7,57.518105
12.758967,10,57.649997
17.569997,8,57.756036
17.167707,11,57.902395
6.407774,10,58.038129
13.712536,30,69.378236
17.042324,6,69.45672
15.515631,11,69.600687
16.502043,13,69.770117
12.821371,8,69.875522
14.51616,6,69.953151
14.898853,6,80.945077
15.604148,15,81.143206
17.207168,8,81.247131
16.473231,8,81.352128
15.534427,8,81.459821
17.131875,6,81.539597
13.678816,8,81.645327
20.391542,12,93.103509
16.614796,8,93.207955
17.884407,7,93.299706
14.850653,8,93.404649
18.760921,8,93.508892
20.502013,11,93.654557
17.371131,8,93.760997
22.503448,13,105.16098
25.797311,21,105.447409
17.986728,15,105.650254
22.623679,19,105.903635
22.750033,10,117.068094
18.101628,6,117.15017
19.771545,11,117.295947
16.80819,8,117.401349
13.436517,6,117.482378
19.498272,7,117.576319
22.719351,16,117.786785
22.397812,14,129.307689
26.512881,15,129.506664
16.74499,8,129.612796
24.864437,25,129.942191
15.591609,6,130.021119
20.012996,9,148.895256
22.929712,17,149.118074
24.434569,14,149.298731
23.441961,14,149.48367
29.715532,20,161.042901
53.946253,38,161.535742
53.783044,37,175.989665
35.088098,29,176.427156
51.932754,38,191.14939
45.402509,33,191.614864
56.390902,38,205.454641
51.649119,35,205.914876
41.410916,31,219.679193
49.280865,35,220.152169
51.111361,41,235.361566
44.845017,35,248.954037
62.583434,41,249.533022
48.19985,34,262.727165
45.240837,44,276.215196
54.604327,38,276.737059
63.742635,46,300.277542
62.460093,41,300.830058
62.120763,47,313.332758
70.925955,46,325.367684
61.096883,39,337.45549
58.213425,35,337.930338
72.78043,54,350.251782
57.230537,37,362.136985
69.840883,43,362.713936
67.598386,42,374.962539
37.927249,28,375.342036
72.96752,50,387.602651
78.273487,49,399.755896
58.151764,37,400.2522
65.689775,40,412.239983
76.902043,48,432.681068
63.395308,39,433.21113
76.1386,48,445.449936
61.5658,39,457.456303
75.173513,48,469.473575
64.970594,40,470.016175
71.496633,43,482.248401
75.881345,50,494.486239
83.84861,57,495.264959
67.311458,45,507.481807
77.014741,56,519.922154
79.613841,53,532.478811
70.515859,45,544.341543
77.642345,57,545.100955
73.499615,51,566.145476
55.642202,55,578.677005
102.879063,70,591.589168
73.542124,54,603.663171
69.181532,59,616.025617
76.50062,52,628.448068
87.812689,64,641.106713
97.08377,64,653.94293
75.90131,61,666.580361
85.96902,64,678.953884
86.95278,54,700.699086
98.476377,71,713.222043
94.055096,70,725.524773
106.131131,69,737.936644
92.679467,61,750.425449
113.614205,72,762.812976
96.115506,62,775.182523
106.306287,69,787.38877
85.942062,64,799.914914
80.745648,57,812.217675
106.099055,70,835.52524
107.887149,66,848.096616
90.883283,60,860.642333
98.823609,65,873.236543
100.303198,64,885.910165
92.195355,58,898.371212
96.218865,61,910.910977
116.888098,75,923.691905
101.837347,67,936.594749
118.427318,77,949.477513
112.351098,72,970.388902
120.009326,76,994.742169
98.814706,65,1007.34349
106.190907,67,1019.736646
108.246308,72,1032.165908
108.957448,72,1044.978046
102.274145,70,1057.56055
94.117375,66,1070.019174
120.417962,83,1083.101384
107.87684,69,1104.107242
130.336609,85,1128.106588
93.207697,69,1140.602245
114.665925,73,1153.23596
87.017512,68,1165.781806
119.685121,76,1178.605299
115.829484,72,1191.130242
120.072119,77,1217.462239
123.7421,80,1238.99436
102.839759,69,1252.150887
125.307558,79,1266.613054
111.2174,74,1279.902011
115.549481,77,1293.102725
91.482039,65,1306.615458
122.029477,81,1332.479288
108.50243,75,1344.720773
118.984083,81,1358.781937
108.62814,77,1381.62754
130.781753,87,1407.585284
111.597686,77,1420.49154
121.517254,77,1434.245528
106.41063,77,1447.768371
118.478501,79,1472.16455
133.787149,85,1484.733788
121.579876,80,1497.557528
131.404053,86,1519.997447
112.974257,75,1546.530071
126.67288,78,1560.145012
135.929703,85,1573.372664
122.804292,77,1586.686372
128.852167,81,1612.169488
112.093087,78,1625.808606
129.047832,81,1639.872374
