# {"t_start": 1639658004.956015, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
12.372399,7,0.496221
16.600422,6,0.56913
-4.842239,18,0.78505
5.375384,9,0.897079
15.655701,9,1.000538
25.098646,39,20.413678
4.823118,8,20.510543
8.710729,5,20.569002
16.929209,15,20.748989
8.523267,10,20.868769
9.005441,10,32.008884
11.89968,6,32.087931
12.27627,9,32.202054
12.041162,5,32.268625
-0.956916,13,32.4374
13.312516,11,32.576384
11.628249,7,32.669506
1.085247,8,43.816823
15.091943,6,43.897243
16.227952,17,44.12223
18.928141,14,44.311244
16.587568,8,44.414308
16.4969,10,44.546539
15.175151,12,55.774974
9.912801,8,55.88232
18.992612,11,56.026679
13.46819,11,56.172701
23.467636,16,56.389633
14.985461,6,56.470729
24.76839,17,67.635461
10.176445,10,67.767821
14.94878,7,67.859179
12.100502,7,67.950809
28.416723,20,68.21027
19.471343,12,79.281689
14.714103,5,79.348922
12.897789,7,79.440058
19.537261,9,79.555513
8.9225,12,79.717234
19.338808,12,79.874778
21.336196,14,80.06132
18.451669,7,91.453825
17.797107,9,91.569524
23.392601,14,91.753742
18.856536,9,91.871955
18.034873,16,92.083977
16.418435,6,92.162631
13.388232,5,92.231781
23.229841,26,103.812352
19.236082,9,103.935224
18.864674,7,104.027219
17.828959,5,104.093273
16.096313,10,104.228293
26.221134,18,115.502391
19.072577,12,115.658941
18.776381,8,115.76783
24.68753,20,116.031636
21.414092,14,127.552419
17.029578,9,127.67499
12.754171,9,127.790609
18.096462,8,127.897283
18.622932,9,128.017738
20.006605,9,128.1373
24.18837,17,128.356861
21.515817,11,147.259296
23.137807,15,147.45543
18.082604,7,147.544761
24.493821,16,147.754376
34.64556,24,159.364177
35.070985,22,159.648936
25.62126,26,159.990766
17.498826,6,160.065233
35.038796,23,174.339461
69.71482,44,175.044933
24.777205,21,189.476017
57.077522,40,190.037519
29.66918,23,203.672254
39.386169,44,204.251622
60.080506,39,218.131352
46.829817,32,233.202891
69.976409,51,233.91591
50.031017,30,247.437594
45.604495,39,247.977579
60.551715,44,261.298972
54.966932,34,274.668308
51.807477,33,275.113717
60.134622,37,298.535316
43.867556,43,299.114947
66.08213,41,311.53404
65.737695,46,323.570006
56.950883,41,324.124728
61.371032,40,336.228956
53.439607,36,348.307798
61.553086,39,348.828541
69.966676,44,360.812835
66.832271,40,373.031059
66.533661,42,373.599215
68.058243,45,385.790137
66.009408,42,397.853088
66.923084,42,398.415919
68.280324,51,410.551233
78.31817,50,431.019819
64.110539,43,431.603305
67.053517,58,443.972195
76.572085,51,456.14915
75.212359,47,468.150492
68.085484,45,480.409319
69.097949,48,481.063799
70.193557,46,493.248397
67.22397,48,505.510824
69.8051,49,517.85473
78.483797,51,518.544049
73.714761,50,531.059823
78.961483,52,543.013456
77.554058,54,564.089893
78.15614,51,576.571954
77.462178,52,577.268075
93.057536,60,590.043128
86.665585,63,602.24227
87.099228,64,614.673793
72.924473,53,627.102575
91.101823,65,639.78037
67.15862,54,652.479452
69.693227,53,665.009722
94.009995,61,677.34312
85.876003,58,699.147022
78.383832,63,711.55915
107.780761,73,723.902827
91.609187,61,736.207653
93.47459,62,748.708
102.372977,68,761.043147
98.420064,65,773.453588
101.371246,65,785.606037
87.04876,60,798.078483
102.684775,65,810.48871
97.516507,63,833.703525
107.386061,74,846.380451
112.013938,76,859.142575
93.410611,59,871.657245
92.391946,61,884.290909
99.594678,68,896.885395
95.994726,73,909.588161
94.81953,67,922.259755
98.793952,66,935.145237
113.884598,72,947.966466
93.147988,66,968.795368
95.762328,69,993.053337
103.015508,68,1005.695526
127.433192,81,1018.276755
107.812251,73,1030.718375
111.86132,76,1043.587714
114.177301,78,1056.275041
107.894464,71,1080.763215
99.626466,66,1101.740499
114.672288,70,1114.086994
112.978468,72,1126.496102
116.158976,75,1139.072999
104.915017,72,1151.697095
105.203054,75,1164.336998
109.41619,73,1177.116551
105.520146,69,1189.599398
106.57641,68,1215.815324
103.239027,71,1237.223759
93.232973,70,1250.392756
97.499693,73,1264.776106
122.248718,82,1278.169384
121.115683,76,1291.35981
126.828525,80,1317.52864
111.622447,70,1330.790893
108.836347,72,1342.991771
127.913499,84,1357.092918
120.300943,74,1379.895441
113.468378,73,1393.308271
107.916624,72,1418.50007
128.898326,81,1432.315049
122.439185,83,1445.913578
121.443678,79,1458.978864
118.477394,76,1482.760015
121.647968,84,1495.632832
107.362743,80,1517.96123
127.465102,82,1532.178008
119.667518,82,1558.293142
116.064716,80,1571.453786
135.057568,89,1584.932865
112.90332,80,1610.40129
137.233103,88,1624.176834
124.350021,80,1638.223193
