# {"t_start": 1639658004.2199473, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
4.698302,8,1.249299
13.539618,7,1.330025
15.942432,8,1.425513
9.900572,11,1.559559
5.871787,11,1.688326
11.147035,11,1.823064
16.028392,15,20.941212
17.182501,10,21.062391
17.612673,17,21.270402
11.390333,6,21.341416
10.36871,11,21.47345
7.687874,18,32.708338
12.228231,9,32.821154
13.419691,6,32.897474
11.452025,16,33.10594
11.627584,6,33.183784
16.371204,12,33.336631
3.217839,16,44.590201
13.205511,9,44.710401
8.535486,5,44.776702
9.854256,7,44.869296
11.993118,6,44.949726
14.453978,14,45.135237
11.976534,5,45.199834
13.441005,6,45.279936
16.165247,8,56.453073
16.232359,14,56.641738
14.981926,7,56.735094
14.111549,7,56.826442
24.315599,13,57.002249
16.080771,7,57.098302
13.6937,6,57.178988
13.003293,11,68.267145
21.348807,10,68.395692
12.416694,6,68.475394
16.714428,6,68.55569
18.325496,6,68.632714
14.649558,8,68.739144
15.690612,7,68.831109
13.202117,9,68.947729
13.020537,6,69.023716
21.741442,16,80.149324
26.486535,19,80.396664
18.436088,11,80.54428
18.360331,11,80.689624
13.772668,5,80.758536
17.71089,10,92.187617
24.664279,20,92.448826
18.77464,9,92.56586
17.502152,10,92.698447
16.68594,6,92.779853
16.642642,10,92.912392
18.642597,6,104.218692
14.696694,28,104.600007
37.639211,42,116.195391
20.979588,15,116.392847
21.848848,14,116.579499
15.908056,5,116.648198
22.197565,12,116.806618
17.330186,7,116.897234
17.255075,7,128.326003
24.450299,14,128.511855
21.37404,9,128.631443
28.285392,20,128.898802
33.398535,33,148.083251
21.912555,13,148.249835
24.870372,13,148.421545
26.168676,17,148.645269
33.557545,36,160.410931
40.180872,26,160.749679
30.331607,19,174.955815
33.353731,29,175.383869
22.605764,18,175.689778
37.299005,25,190.195189
35.695654,25,190.54376
44.382756,27,204.243493
61.196495,39,204.763411
39.143261,26,218.435751
51.555689,34,218.918668
51.073757,32,233.993995
51.59622,35,234.479501
50.199037,36,248.084637
32.619197,21,248.390317
61.50787,40,261.666252
57.444317,37,262.147995
57.801884,41,275.622881
60.879692,38,299.05488
67.411527,43,299.632712
63.861919,42,312.064011
57.88862,37,312.567421
60.270374,39,324.507176
63.657554,43,336.648645
68.731759,48,337.300582
54.048784,34,349.350875
62.489716,39,361.263757
64.396799,40,361.796841
71.300879,48,374.129595
66.357415,46,386.338112
67.693452,51,398.519545
68.633926,45,399.123463
68.321411,41,411.119943
67.96201,42,431.480244
73.25577,51,432.175311
59.254989,50,444.439577
77.157931,48,456.568629
61.027152,40,457.114248
70.336399,43,469.060057
74.053439,51,481.401341
74.989487,46,493.586824
79.683962,52,494.294558
81.58048,53,506.621134
76.950236,51,518.993697
86.09869,62,531.67029
86.553047,64,543.787676
69.172992,46,564.760529
65.162433,46,565.378696
91.867724,60,577.976641
80.824471,52,590.64733
76.419737,60,602.800471
67.227139,53,615.084119
80.123167,53,627.519797
93.581195,63,640.164827
78.792184,53,652.852297
91.153563,63,665.518591
88.678379,64,677.889276
79.432757,58,699.689312
72.088,52,700.399757
93.5714,69,712.881101
98.142357,64,725.101963
77.854609,59,737.379211
79.489047,58,749.830648
110.207361,72,762.219151
99.451373,71,774.720571
88.274321,60,786.798757
93.744632,69,810.931612
98.330673,61,811.743533
112.346709,72,846.770307
93.911077,61,859.323739
107.864954,66,871.909526
117.711933,76,884.765883
97.682704,70,897.389063
97.8056,66,909.997644
95.429804,60,922.575568
98.351822,68,935.488305
108.239217,67,948.243069
109.095679,70,969.123188
105.457941,70,981.587969
91.051342,63,994.247746
112.064406,72,1006.941244
99.650387,72,1019.401085
105.881771,66,1031.745743
113.504531,74,1056.22523
105.67527,68,1068.709283
106.47651,71,1081.634038
99.59007,71,1102.671915
116.41088,73,1115.060331
111.143204,74,1127.488363
106.649142,70,1140.005665
106.02339,76,1152.684865
113.093978,72,1177.083293
96.397945,70,1189.594082
130.608429,82,1203.651833
98.122722,65,1216.858413
90.780622,65,1238.187435
117.177299,77,1251.451842
120.760562,75,1265.857286
121.585237,79,1291.366444
126.077306,79,1305.066664
110.173418,76,1318.555226
116.383202,78,1331.925213
121.247113,81,1344.246307
123.211623,76,1380.049668
124.21883,77,1393.504426
127.5314,82,1406.976887
109.243057,76,1419.867231
121.387143,84,1446.204232
117.685272,78,1459.247966
114.967564,78,1471.641724
115.308792,81,1484.152592
121.138577,79,1518.215036
131.259207,84,1532.444446
118.312542,80,1545.975453
122.158742,84,1559.681105
125.568312,82,1585.145218
126.592632,82,1598.647056
120.625729,81,1611.72239
132.415204,89,1638.459385
143.424675,93,1662.883864
