# {"t_start": 1639658004.0239341, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
12.633023,8,1.442845
15.801917,9,1.550355
13.9878,6,1.621811
12.821163,14,1.789645
16.112331,30,21.089827
14.947386,14,21.25751
13.25148,5,21.318833
13.874044,9,21.430071
13.237328,8,21.523185
15.379946,7,21.608259
12.619749,7,21.692875
14.575886,6,21.763201
6.158776,14,32.956577
5.28273,9,33.06836
15.646555,10,33.198658
13.28299,15,33.391877
3.208956,12,33.545979
11.202272,21,44.86546
16.225046,11,45.012759
16.02733,6,45.094339
10.53479,7,45.186267
17.39858,8,45.291787
13.412577,13,45.461481
-4.098543,39,57.048656
14.31882,10,57.183409
19.271412,11,57.333524
18.670798,8,57.439733
17.045766,7,68.475181
17.681752,7,68.565168
14.930576,6,68.644414
10.517106,7,68.735678
13.431594,10,68.866772
10.370732,9,68.98632
11.15138,5,69.050122
17.178787,7,69.143505
13.443205,13,80.224711
8.615854,11,80.369479
18.288726,11,80.513723
14.379599,7,80.605867
18.261457,13,80.779774
12.053673,6,80.86129
17.82712,8,80.965576
13.817207,7,92.356871
15.639406,9,92.47457
20.040524,10,92.60604
23.103602,15,92.801131
21.067717,10,92.934349
12.97647,6,93.013941
14.891206,6,93.093097
17.951186,15,104.52442
35.800339,33,104.970245
21.577327,8,105.076319
15.60144,5,105.143645
18.780201,8,105.248818
12.253549,7,116.377493
22.555534,14,116.562379
18.852617,11,116.709861
26.374685,16,116.922395
26.45316,18,128.493582
35.166397,23,128.800499
23.64763,14,128.987668
39.002018,30,148.135463
35.232806,28,148.501069
25.16525,13,148.669377
21.498398,8,148.774911
23.503925,12,160.232278
36.01693,25,160.556216
25.517933,17,160.777272
26.811863,20,161.036739
43.101148,29,175.401651
20.629942,11,175.559133
41.637106,35,190.26351
47.664557,31,190.697458
54.072116,52,204.732074
49.902765,34,205.180897
53.575572,38,219.048807
62.178695,43,234.276118
48.38461,32,234.716307
67.521213,51,248.52746
42.606611,40,261.821789
62.09392,43,262.383774
66.265384,42,275.872404
60.673822,43,299.373085
61.837123,39,299.89774
66.197172,49,312.423839
58.547905,38,324.351796
60.766014,41,324.90412
60.916857,39,336.995272
56.849923,40,349.128547
62.832237,38,349.638476
61.918896,47,361.66274
69.590242,49,374.000708
73.631714,50,374.676569
62.987888,44,386.85798
82.365242,52,399.051518
74.420808,46,411.115189
59.384274,37,411.613965
65.677283,40,431.950284
70.961958,49,444.210376
69.07996,46,444.822114
61.813368,42,456.873277
67.736313,48,468.889442
79.238823,56,481.295892
74.777836,47,481.938664
78.82753,54,494.232283
65.478271,44,506.440525
62.124991,50,518.797175
75.422841,49,519.459797
76.857753,56,532.055806
70.631926,45,543.916609
68.43921,48,564.916718
75.712559,63,577.555295
82.222573,56,590.274617
76.680838,54,591.000259
83.712259,57,603.116761
67.433649,44,615.279963
82.64271,62,627.836827
67.579473,54,640.360695
75.226176,51,653.021976
79.548377,59,665.632639
69.102624,60,666.43913
88.647457,60,678.752043
88.058739,58,700.567103
95.510352,63,712.968306
87.526907,61,725.153424
78.011833,59,737.434864
85.18752,59,749.894784
91.493072,66,762.201155
110.462803,67,774.641596
96.44286,63,786.763343
90.597744,61,799.251692
105.613142,67,811.684167
92.891989,65,834.92721
116.165551,75,847.613715
111.631894,71,860.315707
102.08158,70,884.784877
115.227974,73,897.450084
102.587867,72,910.13707
97.894104,59,922.702955
107.785569,73,935.68431
116.507178,74,948.530109
113.412835,73,969.456376
114.026401,76,982.001543
104.307236,69,994.743379
126.042984,78,1019.004761
102.065478,72,1031.432508
96.397195,70,1044.219484
111.181893,70,1056.800776
107.553818,72,1069.338156
110.661664,72,1082.273117
102.943305,72,1103.321021
92.710904,68,1115.634858
110.59374,73,1139.641248
115.633902,74,1152.28896
119.878692,80,1164.996583
118.248098,74,1177.793108
121.004109,75,1190.355298
109.465262,77,1204.362054
119.092621,77,1238.181919
116.271774,72,1251.377087
117.606102,75,1265.786406
99.361073,75,1279.083483
109.934031,78,1292.303399
117.665815,78,1318.443694
124.594268,81,1331.851297
115.226739,75,1344.095697
121.360779,74,1358.063028
122.014569,82,1380.993769
96.999041,68,1406.677273
125.310201,84,1419.674965
90.966173,70,1433.3402
122.987885,79,1446.886306
121.20014,74,1459.880307
127.43788,79,1483.703168
122.544302,82,1496.548165
114.512185,75,1518.808585
132.592091,88,1533.10726
123.974272,79,1559.183023
116.30312,80,1572.341436
110.382832,77,1585.660873
121.785116,81,1599.146043
117.108938,80,1624.787444
129.404414,88,1638.958471
113.576615,83,1663.269131
