# {"t_start": 1639658002.5108163, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
7.639765,6,2.925646
16.049092,19,3.155963
17.691554,7,3.239491
6.070336,10,3.358282
12.141618,31,22.674299
12.373175,9,22.778835
14.569865,13,22.937106
11.379471,8,23.034178
16.498137,8,23.129421
-1.85764,13,23.283915
16.503561,9,34.41219
7.456855,18,34.639644
16.926754,8,34.746686
10.730144,6,34.824081
16.499561,16,35.028913
12.78053,7,35.120067
13.151417,8,46.267255
12.238711,10,46.400046
10.274936,6,46.480053
15.39829,9,46.598763
14.939191,8,46.707723
17.069718,6,46.786555
19.465236,13,46.957328
11.36779,5,47.023275
21.383036,14,58.280163
14.708579,12,58.438044
18.525181,16,58.650482
18.541154,10,58.786372
13.712101,5,58.853955
16.535085,7,58.947656
13.91316,7,69.982718
12.807469,8,70.08675
15.770542,6,70.165658
28.715708,21,70.440677
15.134249,5,70.504607
16.299438,8,70.611232
15.928494,12,70.767143
17.045616,17,81.903563
19.391055,7,81.995386
14.83063,7,82.087238
17.980402,10,82.221452
19.193306,11,82.366785
15.261568,11,82.512557
17.694732,7,93.904468
16.728756,9,94.02152
15.735532,6,94.101177
21.220075,10,94.230995
21.530779,15,94.429027
29.187851,17,94.654991
18.663781,8,105.989685
15.502525,6,106.072907
15.68361,9,106.19555
20.177407,12,106.357733
17.580158,12,106.51747
18.734361,9,106.637491
20.718487,10,117.803758
22.810614,14,117.990367
22.687891,15,118.190978
20.442216,16,118.404118
16.927725,6,118.483586
24.116488,14,130.002361
34.009247,23,130.308299
19.980195,9,130.426988
26.763732,17,130.652133
21.737664,11,130.795468
25.157131,14,149.736463
17.53641,11,149.878733
18.275621,10,150.007732
24.209895,19,150.256975
25.711892,15,161.751703
34.37073,25,162.075749
35.830764,25,162.402376
22.791331,16,176.562396
38.354522,29,176.98006
38.213804,23,177.362681
27.626383,17,191.756968
38.46588,27,192.136264
22.998676,11,192.291986
52.383978,37,206.123785
32.848424,23,206.42598
63.482289,43,220.342979
35.230223,21,220.635303
64.089631,47,235.922015
52.957762,39,249.565909
37.746834,35,250.049525
62.152868,39,263.329831
59.820674,37,263.814
69.933513,48,277.380391
54.017859,43,300.881003
61.210155,38,301.392137
59.138688,38,313.767443
64.806657,41,325.739667
62.648155,38,326.249532
67.492842,51,338.502898
62.608688,43,350.677286
72.73742,50,351.345682
71.347397,49,363.396759
57.828534,37,375.57435
59.491664,38,376.090348
73.318626,47,388.30914
63.70593,42,400.369924
75.559409,46,400.986968
47.022444,44,413.028246
72.958183,45,433.429141
70.629723,46,445.650624
83.338987,51,446.329142
67.124901,43,458.394482
78.465972,52,470.463326
56.756459,48,482.762019
73.752634,51,483.459398
70.568067,44,495.615019
75.002753,58,508.016759
84.643506,56,520.454831
70.024647,48,532.941629
89.776297,61,545.023348
79.123866,61,545.836916
78.782725,56,566.948258
78.349061,57,579.506487
68.635293,53,592.193147
105.924949,71,604.490821
65.115008,50,616.735369
95.520556,61,629.276071
76.290709,49,641.735475
86.659077,54,654.438017
79.837631,56,655.183783
69.606766,55,667.742123
82.520282,61,680.074561
79.80141,52,701.802936
75.810763,54,714.091794
93.507764,64,726.312759
81.726138,65,738.670896
87.673552,57,751.10851
93.017766,63,763.373312
95.178757,68,775.822421
94.309063,63,787.947526
108.470064,76,800.635281
102.879787,73,813.152968
110.537762,69,836.448454
110.191274,69,849.055742
113.00799,74,861.796565
87.808325,60,874.322628
110.072486,69,887.058621
107.296002,68,911.374386
123.566623,77,924.183356
117.752975,79,937.247338
113.895272,70,950.037851
105.904699,67,970.88196
94.485951,66,983.291577
114.414597,71,996.060218
101.273245,73,1008.76629
95.325096,63,1021.104717
101.610981,71,1033.516665
113.148027,74,1057.997984
101.098761,71,1070.520113
115.711735,77,1083.526291
100.750566,73,1104.58991
107.473604,73,1116.973268
105.04735,69,1129.33732
117.620712,78,1153.623535
117.982598,77,1166.287217
111.579401,70,1179.031129
115.26771,74,1191.586273
103.085811,69,1205.476463
106.000549,75,1218.815658
111.711866,71,1240.231401
128.783338,82,1266.959601
101.332681,71,1280.167756
119.513203,76,1293.385571
125.632624,82,1307.12623
102.834056,72,1320.548778
114.031878,73,1333.855223
110.882522,75,1359.067674
105.693558,73,1381.864419
118.251406,74,1395.275591
112.747845,73,1408.627698
122.57955,81,1421.584708
132.776354,85,1447.934642
117.236079,74,1460.924991
115.370975,76,1473.29102
125.766202,82,1485.815414
122.811554,83,1519.93205
127.206862,84,1534.161884
127.886778,84,1547.745901
130.676409,88,1573.570079
123.760203,78,1586.915464
117.035228,76,1600.336387
113.422603,79,1613.386408
127.767363,82,1627.080323
117.95031,81,1664.248776
