# {"t_start": 1639658002.5345361, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
14.439083,9,2.94288
7.983963,11,3.071445
11.18836,24,3.358516
12.152142,15,3.540219
12.598907,13,22.635546
15.595775,8,22.733629
14.273177,15,22.915584
14.356423,7,23.001064
1.949484,15,23.177646
10.235206,9,23.285717
11.136637,6,34.376712
12.523473,6,34.451483
10.54104,15,34.642638
13.735875,7,34.736182
12.435131,6,34.812994
12.132538,6,34.889351
6.876822,8,34.99296
10.634947,13,46.205003
20.033574,18,46.443181
8.032344,6,46.522826
16.728973,8,46.629678
15.594113,11,46.775974
12.012688,8,46.880514
9.734689,12,47.037771
8.715696,9,58.228779
5.601934,10,58.361192
15.660203,6,58.441199
11.40324,6,58.5198
16.603331,15,58.722063
14.049987,8,58.830209
11.584725,11,69.920579
13.143407,7,70.010483
16.092688,7,70.102865
17.689315,12,70.259748
15.096317,8,70.364449
12.16067,9,70.481027
10.988513,7,70.573858
12.338651,15,81.682122
19.292088,14,81.866917
21.074058,15,82.063464
17.384937,6,82.143746
16.392508,8,82.250593
18.81566,12,82.409423
18.348898,8,93.815438
14.932246,11,93.959191
18.732987,7,94.050992
17.865188,8,94.155095
13.587236,5,94.221018
18.29098,9,94.339235
17.000699,8,94.445875
19.358205,11,94.591851
15.144123,6,105.898448
20.507918,20,106.171811
16.878314,6,106.25257
19.907228,14,106.441347
21.182313,12,106.599859
19.122423,6,106.680011
40.316952,32,118.139401
23.05669,14,118.327015
14.460038,10,118.460079
19.418801,10,118.589169
26.177059,18,130.16598
25.688587,19,130.416991
42.047714,34,149.619668
31.28197,23,149.918473
29.415869,19,150.166979
19.675763,11,150.312471
51.438522,38,162.103227
34.425382,25,162.429265
47.194067,35,176.868562
35.849735,24,177.264317
31.845414,20,191.704809
35.405647,23,192.031142
38.608178,28,192.421901
45.29836,32,206.179253
37.549866,26,206.519135
54.946854,38,220.375534
51.787823,38,235.53132
54.385723,36,236.033487
54.937303,40,249.691375
52.878163,34,250.178438
49.725765,42,263.478183
49.205559,33,263.906536
48.457574,33,277.274785
39.337718,38,300.707167
60.03601,40,301.245188
60.842075,38,313.6199
57.989684,36,314.110905
49.211641,44,326.118655
60.035451,45,338.288249
54.38629,34,338.749747
68.896894,44,350.936252
77.690362,49,362.983365
61.01121,40,363.515771
71.831576,50,375.875274
67.120602,43,388.043458
67.889699,44,388.637954
75.087913,45,400.73607
66.414497,46,412.799792
63.912714,43,433.172916
65.228351,51,433.867371
71.909473,48,446.105699
65.986798,43,458.167612
78.163773,51,470.224714
64.560862,41,470.78156
63.905125,50,483.10971
71.479266,45,495.280972
74.430293,47,495.919885
82.753022,52,508.232126
72.976041,49,520.579358
72.363013,48,533.067186
79.228232,53,545.038267
74.297811,52,545.731103
91.34441,62,566.924648
75.944422,53,579.428636
76.803932,54,592.127816
89.11034,60,604.27566
78.398037,50,616.520562
86.519586,63,629.093509
106.575633,74,641.883532
71.455015,56,654.614255
71.774613,49,667.091045
71.70155,58,667.867918
91.113889,61,680.196206
85.249782,53,701.942561
86.926161,65,714.373008
90.854655,67,726.635908
101.648056,63,738.96869
97.511035,63,751.483272
95.465723,62,763.738147
73.313876,54,776.001821
105.767685,74,788.274435
94.48957,60,800.746091
94.262344,63,813.129323
94.186547,68,836.411021
105.729209,72,849.057225
114.981885,75,861.813028
102.601962,68,886.255132
101.006687,67,898.838937
86.038542,67,911.456877
109.039922,65,924.105464
103.840539,68,937.018875
100.726261,70,949.816476
99.067411,68,970.668068
113.234848,76,983.214312
98.95447,63,995.873937
104.867591,69,1008.527801
116.299893,77,1021.054268
105.923663,72,1033.479372
115.203575,73,1057.946206
111.244072,74,1070.51055
125.267552,85,1083.624596
113.677788,74,1104.697546
93.302702,62,1116.937201
125.472444,81,1129.454109
122.90383,82,1153.798859
105.706919,71,1166.386362
114.334262,72,1179.156175
120.819801,79,1191.775926
110.096139,72,1205.709722
116.975657,73,1219.015122
119.948434,73,1252.68107
119.379066,77,1267.123609
115.603877,77,1280.439305
113.111319,77,1293.649268
121.346984,78,1307.340234
117.29751,82,1333.217085
119.996552,81,1345.539244
129.414118,83,1359.628527
132.10038,87,1395.008527
111.827434,81,1408.484436
114.905788,76,1421.378089
112.023319,71,1435.04987
126.1903,82,1448.639418
103.467257,78,1473.024249
115.517706,78,1485.498751
123.947605,87,1498.429869
105.525889,73,1520.667338
116.957878,76,1547.227938
109.914527,79,1560.85618
123.801645,81,1574.028773
118.516799,78,1587.359337
125.720928,83,1612.86692
113.838885,79,1626.518443
118.150653,78,1640.539483
117.266063,76,1664.748617
