# {"t_start": 1639658003.3373659, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
8.166818,6,2.102318
14.201089,14,2.270612
15.787679,9,2.378565
11.11884,5,2.437984
19.593798,12,2.58201
13.210012,12,2.72494
12.627875,6,2.795393
13.79351,16,21.930246
14.457253,6,22.002009
12.009923,16,22.197174
4.971561,10,22.319452
14.94201,7,22.400242
17.321577,8,22.497236
5.431803,15,33.701213
13.120631,12,33.855182
15.636328,6,33.937644
15.650371,8,34.038277
16.095877,8,34.142283
14.193091,14,34.321777
13.108983,6,45.443346
17.729007,9,45.564111
18.393849,9,45.682566
16.059103,5,45.749124
13.739866,9,45.870886
11.916065,7,45.962781
21.015447,16,46.172245
23.422257,27,57.600403
16.76521,5,57.667035
13.805375,8,57.772567
15.354514,9,57.89516
12.900451,9,58.016535
17.288876,8,58.124015
13.541092,8,69.172235
26.030241,23,69.47217
12.090419,12,69.630068
18.911354,8,69.734121
13.859112,13,69.904088
16.893559,8,80.921696
18.940129,7,81.014876
14.555157,9,81.13255
13.703556,6,81.210453
17.426079,7,81.30265
15.60259,10,81.437283
14.882067,7,81.530461
13.305044,15,93.027817
19.938377,10,93.158894
18.26727,7,93.250599
18.128594,7,93.341788
15.879517,6,93.421008
24.369247,12,93.578713
20.500718,23,105.111881
14.128233,5,105.180389
18.335573,11,105.331469
16.017497,6,105.412141
18.270495,9,105.533875
23.840304,15,105.733439
20.416562,8,105.840782
17.462156,9,116.992256
18.468476,10,117.128269
25.147067,12,117.285402
17.746956,12,117.446064
24.079425,12,117.607214
24.957996,14,117.789464
19.808047,8,129.231666
26.117539,16,129.445317
16.083439,9,129.563207
37.257263,27,129.919643
19.794464,20,148.937313
22.779293,14,149.118363
17.515025,9,149.235753
33.63355,25,149.564535
21.237077,16,161.070566
23.633863,16,161.277386
33.461967,28,161.642722
45.381228,30,176.012481
48.744558,35,176.568174
62.15858,47,191.380889
60.052963,44,205.313521
36.359933,24,205.627749
53.789625,36,219.446535
38.746398,24,219.785433
45.276726,30,234.829045
54.923066,40,235.384429
41.793831,40,249.050366
57.05573,34,249.522594
34.249356,42,262.822596
65.836328,44,276.324314
41.910636,41,276.869753
64.520393,43,300.376917
56.729049,35,312.713053
56.146749,37,313.215892
68.100832,54,325.359219
61.969065,44,337.51435
64.846117,42,338.086116
73.43363,50,350.350355
59.315887,36,362.222915
67.808034,43,362.792843
71.756891,45,375.091821
75.66763,60,387.485907
76.771933,58,399.762766
72.371545,50,411.879516
71.17214,44,412.474673
69.710324,44,432.862918
67.268564,43,445.036847
66.120914,45,445.638805
53.345805,45,457.73527
79.165834,50,469.777092
75.623837,50,482.10336
80.394003,54,494.396348
84.966365,68,506.934444
69.505032,50,507.605726
75.106747,49,519.954789
75.844869,54,532.523764
60.195936,54,544.507393
73.080512,56,565.613083
69.364181,48,566.25831
87.470188,60,578.855861
72.230793,56,591.579816
76.741547,52,603.627748
85.912136,62,616.033207
82.223871,60,628.557841
90.059272,58,641.136569
91.133244,67,654.014421
89.606042,69,666.75879
74.914915,56,679.022882
68.474408,56,700.800854
90.700988,59,713.159562
83.774604,63,725.369388
103.531182,66,737.737039
85.713784,55,750.150354
88.630664,63,762.412439
96.620807,61,774.765764
100.481324,69,786.972959
108.128269,66,799.525769
107.912592,71,812.022464
91.503248,60,835.197708
105.779758,69,847.806361
101.333599,62,860.378466
91.574911,68,873.01223
95.253038,63,885.672719
101.437983,72,898.321129
105.936866,71,910.999607
82.754582,60,923.576429
101.227068,64,936.438341
108.202451,70,949.227527
95.974847,66,970.059391
110.395995,75,982.590045
121.141371,75,995.413943
96.824764,69,1019.554279
110.416383,74,1032.009136
122.213248,78,1044.904186
113.129974,78,1057.592474
112.910954,72,1070.128992
122.732165,78,1083.141998
116.668328,74,1115.636088
110.834495,68,1127.98976
122.329863,82,1140.658939
102.908269,67,1153.214304
92.490429,69,1165.776495
106.340956,73,1178.557508
113.171082,72,1191.080739
114.292372,71,1205.003323
128.12295,80,1238.864753
119.94215,76,1252.116216
121.911468,82,1266.618041
120.10019,75,1279.92555
117.453848,74,1293.079593
121.12801,76,1319.194929
112.601684,82,1332.614806
113.71909,75,1344.859011
109.379553,74,1358.82903
117.069862,78,1394.086741
115.198684,77,1407.511311
133.211001,83,1420.498155
129.640609,81,1434.303533
134.85414,89,1459.975709
114.403077,78,1472.374177
128.127885,81,1484.884495
107.728742,72,1497.616422
129.245089,85,1533.090507
109.825049,80,1546.627022
124.809201,85,1560.338095
117.075669,79,1573.485109
113.703301,77,1599.198382
117.566892,77,1612.227098
97.710272,74,1625.818425
123.143816,84,1639.919821
