# {"t_start": 1639658003.1183598, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
17.210828,6,2.320312
12.280461,5,2.383591
13.316625,7,2.464483
14.41798,14,2.636149
10.274184,15,2.813076
-1.002609,16,3.001819
13.007288,8,22.041148
14.083381,7,22.124238
3.068408,21,22.378803
12.071129,10,22.498467
11.684679,7,22.585168
11.774889,5,22.641999
12.608689,8,33.756759
11.060688,16,33.957174
10.837417,9,34.073174
13.586684,6,34.154454
10.580936,8,34.255941
15.373225,7,34.346009
10.902305,8,34.448498
11.509444,10,45.622826
14.598962,10,45.754807
18.257815,11,45.900841
17.552352,12,46.062073
9.064325,7,46.155601
11.212064,9,46.272137
12.701683,14,46.456494
7.951589,9,57.646768
13.870146,5,57.713537
15.290479,7,57.805798
1.064089,10,57.938202
21.853536,21,58.220853
12.921874,6,58.301412
15.975338,8,69.350652
14.735932,7,69.441458
18.477119,7,69.533979
14.964,8,69.637865
21.203012,14,69.82089
10.632032,7,69.912107
11.754814,6,69.991669
15.29076,6,70.069366
20.773119,13,81.153192
16.154324,9,81.271392
16.083651,6,81.349725
19.070989,10,81.481899
12.888774,8,81.589513
9.481025,6,81.668941
16.661492,7,81.760959
15.931241,8,81.867923
16.000264,6,93.245829
34.868066,28,93.612201
18.133956,8,93.716367
18.68639,15,93.915966
20.368357,13,105.31692
18.381654,9,105.439708
20.443499,12,105.603288
17.774894,7,105.698007
16.845593,11,105.846246
21.675695,10,105.978434
21.84738,11,106.124686
20.221207,16,117.371126
18.375764,10,117.503233
16.648759,7,117.601221
22.073936,18,117.837581
18.31659,9,117.955066
19.560073,8,129.396849
27.670695,22,129.689269
29.341325,21,129.968864
24.524127,15,130.163294
30.76513,22,149.207276
17.802634,8,149.311486
34.004758,24,149.625276
35.674166,40,161.444476
23.64624,14,161.624953
29.260965,17,161.846917
35.620549,26,176.157584
32.236287,22,176.480158
31.330249,20,176.82026
39.403608,29,191.377902
29.330728,20,191.658045
40.450258,30,205.39677
40.855346,35,205.858657
51.848284,39,219.723454
56.845887,39,220.254759
56.73169,37,235.41209
34.864733,23,235.732685
48.264842,41,249.400365
44.79787,30,249.826507
53.710211,49,263.20843
51.265,48,276.774482
63.036842,40,300.23353
61.53992,39,300.757812
67.459685,47,313.256968
64.035396,44,325.267364
66.066233,42,325.833979
54.306302,33,337.841766
62.053561,38,338.358448
70.233132,45,350.554374
68.952288,47,362.578602
76.214327,50,374.928799
76.973938,54,375.659503
59.673731,40,387.788313
75.198703,47,399.914026
54.63465,33,400.354226
67.783874,46,412.422226
59.280518,48,432.863909
69.131659,44,445.057058
70.743229,45,445.657305
67.284167,44,457.733805
74.981964,49,469.764619
78.381598,49,470.429576
77.865344,50,482.759261
75.190762,47,494.954804
69.90411,48,507.220694
79.253241,54,519.630235
78.303021,63,532.322348
69.144612,54,533.05147
75.98371,51,544.990141
77.721017,54,566.073949
82.988479,56,578.620726
78.150969,62,591.419563
95.844755,63,603.613505
82.255126,59,615.977689
83.646687,62,628.53737
61.944194,49,640.997071
74.328867,47,641.62467
88.313689,63,654.446035
87.002782,56,667.01596
98.70664,63,679.375044
80.90157,55,701.142885
78.588531,59,713.499492
121.174528,73,725.838849
112.975877,78,738.373197
95.589006,59,750.832453
101.398671,67,763.155911
87.711714,59,775.489177
82.687601,61,787.584217
108.327253,66,800.136482
102.010551,65,812.547925
88.177586,57,835.681048
96.756959,59,848.155766
96.107265,72,860.86543
106.075393,75,873.596862
106.081708,66,886.29394
99.332585,67,898.87735
112.344468,69,911.529134
111.193611,75,936.303332
108.10921,73,949.14607
100.610616,71,970.030845
92.416843,62,982.391308
105.808724,67,995.103439
102.976768,64,1007.689347
95.905312,75,1020.18824
101.606426,71,1032.601986
99.070796,70,1045.391799
107.317261,72,1057.99865
98.455656,71,1070.520012
103.749995,70,1103.517542
105.651375,72,1115.892366
118.485873,73,1128.31359
120.258445,81,1140.969559
112.956983,75,1153.635343
113.07379,74,1166.26146
95.414012,63,1178.908206
116.229604,75,1204.436686
101.214614,71,1217.726657
128.20326,80,1239.258001
115.283408,76,1252.50961
108.976992,69,1266.835795
122.823797,80,1280.210841
120.058883,81,1306.083912
126.559094,79,1319.613389
122.704414,82,1333.035901
130.452992,85,1358.375834
87.333471,68,1381.105548
106.617488,76,1394.542215
121.825169,76,1407.941767
118.766933,78,1420.860931
114.533993,76,1434.606577
117.967056,77,1460.115339
104.320721,71,1472.414692
106.484748,75,1484.849626
104.182314,72,1497.563398
110.05402,71,1519.766637
118.692181,88,1534.064033
119.018036,79,1560.138254
123.833272,79,1573.285421
124.217792,87,1586.737458
117.472272,72,1600.100214
115.862521,82,1625.778703
130.837856,83,1639.87213
127.154393,81,1664.144903
