# {"t_start": 1639658004.1476076, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
15.147606,5,1.280701
11.277089,17,1.483739
8.021633,6,1.557467
17.281049,17,1.763492
13.641149,6,1.83327
12.431778,22,21.039179
5.622185,11,21.170158
6.399746,6,21.245936
9.750149,9,21.352377
7.136827,11,21.485807
10.28565,14,21.652905
17.485194,12,32.819078
12.863535,5,32.879787
6.192729,18,33.118289
21.25258,17,33.336385
12.116462,6,33.412912
18.844549,25,44.78248
8.008484,11,44.92847
17.363572,9,45.049696
6.487222,10,45.182055
9.015822,6,45.260253
17.074698,8,45.364467
12.894098,7,56.525533
16.010187,7,56.622529
16.145502,6,56.700875
14.828591,9,56.820008
13.354195,9,56.939121
19.610156,16,57.154804
13.458357,5,57.222269
23.611073,14,68.351522
17.59477,10,68.484432
13.81312,5,68.545755
15.623839,7,68.638907
13.136734,8,68.743015
13.912516,9,68.859885
12.866112,7,68.952
14.82468,9,69.069182
9.843234,9,80.09999
12.059545,7,80.194653
17.111234,6,80.272684
12.223093,5,80.337484
15.084994,5,80.403658
15.30469,8,80.507766
18.128598,6,80.591211
15.295551,8,80.69865
19.869896,8,80.801424
16.685671,7,80.893656
15.973466,8,92.297859
17.761726,6,92.376891
15.026938,7,92.469352
3.945965,13,92.641466
16.771265,7,92.730939
17.14116,10,92.864166
14.065119,6,92.944322
14.606999,6,93.023801
16.520508,6,104.33129
17.811857,8,104.441741
23.344469,13,104.618161
23.840748,12,104.779886
20.862043,11,104.925598
26.769354,23,116.26658
19.210134,14,116.450813
21.584889,10,116.585646
28.742796,19,116.83891
15.970583,8,116.942429
21.988705,11,128.425164
15.589393,10,128.558861
20.209255,12,128.716817
23.468177,15,128.916968
18.18839,6,128.994288
20.038073,8,129.099252
23.290018,12,148.011947
28.723202,18,148.24704
30.099734,19,148.496194
20.241154,8,148.600236
22.099436,12,148.757663
33.685342,23,160.35538
30.598376,20,160.614375
39.943703,28,174.930887
28.123616,20,175.219898
56.704627,39,175.84988
46.087239,29,190.395577
34.85751,24,190.732364
25.424697,16,204.274905
57.286411,39,204.794023
57.725052,42,218.698003
52.016816,31,219.122852
39.657569,27,234.138858
48.012703,37,234.649856
55.972364,35,248.242974
61.559653,41,261.552045
57.846867,36,262.027305
64.923898,46,275.559842
45.046064,48,299.127136
52.588152,40,299.665419
67.299602,44,312.122809
57.714189,38,312.639618
45.120817,30,324.458596
74.024235,50,336.693578
65.635746,45,337.305563
64.250828,44,349.489307
51.540012,32,361.307272
64.052758,45,361.907873
65.441829,41,374.147896
75.533803,49,386.396873
75.774687,50,387.071052
60.866293,57,399.328925
70.477008,45,411.38391
66.629965,44,431.770701
75.712301,59,444.163771
61.353254,38,444.672289
62.717353,45,456.763459
65.167,47,468.765977
70.348667,49,469.430805
55.677671,44,481.67904
70.165175,49,493.903194
66.811584,46,506.143275
82.136045,53,506.850687
37.448875,34,518.998656
73.828941,50,531.51454
65.79973,46,543.391552
73.972293,53,544.097176
76.746405,58,565.235893
75.964561,55,577.76634
80.776888,64,590.601678
102.393978,73,602.927802
80.726607,56,615.25227
97.282971,64,627.828462
70.077032,54,640.355608
93.115866,63,653.180434
86.97319,58,665.776229
81.31971,58,678.070812
97.494947,62,699.925478
100.11879,67,712.392345
91.772091,61,724.575861
87.953393,60,736.86206
96.885345,65,749.411004
94.971072,61,761.646212
90.381538,59,773.972553
99.658195,67,786.152078
86.091195,57,786.926766
113.26395,77,811.161053
104.843995,72,834.496888
86.539608,59,846.97244
112.709223,72,859.678018
100.871914,68,872.311337
103.486441,70,885.069749
96.577997,63,897.595479
110.456085,70,910.259372
94.54882,61,922.849699
108.733117,72,935.81716
128.827688,79,948.726063
98.259849,62,969.505615
96.459822,64,981.892175
106.638168,67,994.609566
105.868029,70,1018.759461
111.774348,72,1031.188354
101.958791,68,1043.947245
112.437086,68,1056.501647
111.377616,75,1069.081471
135.664751,89,1082.24329
120.795069,80,1114.815428
111.21003,76,1127.274727
101.622385,68,1139.75954
107.939636,72,1152.379919
113.809276,75,1165.021029
106.709767,75,1177.82856
90.847244,71,1190.341168
107.374805,67,1204.209185
108.1374,72,1237.961464
112.986579,75,1251.199004
120.330053,74,1265.594865
119.666526,80,1278.959897
128.002776,81,1292.219438
120.78229,76,1318.334239
114.833543,80,1331.727704
130.328584,83,1344.077757
123.37194,79,1358.117726
116.381604,74,1393.321154
129.556575,84,1406.836489
115.07953,85,1419.849155
121.630515,83,1433.685694
117.432878,78,1459.211783
115.89601,78,1471.606579
112.192713,81,1484.117296
127.133,80,1496.958197
120.413984,81,1532.379936
135.202273,89,1546.034326
111.245556,75,1559.612306
128.21382,81,1585.070622
124.683925,86,1598.621244
119.912313,75,1611.622047
113.014209,77,1625.253482
127.254393,83,1662.429631
