# {"t_start": 1639658004.4862313, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
8.612013,9,0.994847
10.388941,13,1.150171
10.039911,9,1.255609
10.016863,13,1.412349
11.780597,15,1.589344
12.113571,8,20.626458
10.228701,7,20.71446
13.000838,14,20.882552
7.871534,4,20.931373
20.915503,23,21.208306
7.305932,12,21.353198
19.319032,18,32.594099
17.446817,13,32.765063
4.51316,8,32.868269
5.18683,8,32.971089
15.877622,8,33.071025
17.634477,8,33.176555
14.765903,8,44.325264
2.585914,12,44.484942
9.392094,8,44.590464
17.205972,9,44.712394
16.455804,12,44.870765
15.249758,8,44.975486
21.838983,13,56.215729
15.955547,7,56.311293
16.309694,14,56.495846
19.558343,18,56.736212
13.29333,5,56.804307
15.379358,6,56.885639
19.621601,15,68.02561
21.39875,11,68.170848
16.87693,5,68.236564
13.99884,7,68.32934
14.843997,5,68.395094
23.061291,18,68.629472
14.292016,9,68.746183
22.370312,14,79.843708
8.036389,7,79.934007
17.472315,5,80.000513
14.272941,11,80.146427
18.839527,9,80.265543
18.64908,12,80.425123
15.860045,12,91.881997
22.595819,20,92.14394
19.117689,7,92.235066
18.55126,7,92.326769
19.657633,11,92.472666
17.265863,9,92.593307
12.887617,6,92.672847
17.727047,7,103.993944
19.461083,9,104.11883
23.341315,19,104.375293
16.173504,8,104.483577
22.513039,16,104.696075
18.730052,7,104.788463
21.044717,8,115.929425
17.345111,9,116.04877
21.456472,12,116.208668
15.36364,8,116.314349
19.23379,8,116.422407
20.179826,7,116.515659
23.561771,14,128.032968
20.866629,9,128.155831
17.481251,7,128.247805
24.290373,15,128.445487
26.743595,21,128.721626
21.483286,10,128.850912
31.276223,49,148.249437
30.591474,16,159.759326
45.595042,33,160.181944
25.536352,16,160.393953
25.187146,15,174.539438
41.182044,35,175.036019
59.478022,45,189.886687
39.626033,29,190.292874
27.720984,31,204.046676
23.147901,23,204.349728
44.763167,34,218.125118
56.530871,35,218.628504
58.752486,54,234.00944
47.960827,31,234.442281
63.844012,39,248.079321
56.816715,36,261.322434
62.912146,44,261.895764
55.983147,39,275.342918
64.598997,44,298.857515
61.245882,40,299.395734
67.777129,46,311.88071
72.300846,46,323.917584
64.977057,44,324.512534
56.53782,38,336.588166
54.447782,34,337.051347
68.839656,43,349.217868
63.694391,41,361.161591
66.799172,43,361.726433
70.47319,48,374.069178
58.048677,41,386.206415
61.761794,37,386.705176
63.381592,38,398.710562
59.481259,49,410.81166
70.352264,51,431.295815
73.182325,52,432.005291
72.876616,47,444.229128
84.707021,55,456.452771
69.491374,45,468.42855
70.6753,46,469.05353
72.645007,57,481.477644
68.744421,43,493.618895
84.630945,61,506.061829
70.873154,50,518.420575
72.447162,55,531.000873
65.189964,50,531.673229
69.256827,53,543.640785
83.292613,53,564.71207
61.533603,49,577.16477
79.45056,52,589.827277
83.357742,57,590.590332
77.349872,58,602.725554
100.694419,70,615.237985
89.659047,65,639.634633
87.030583,62,640.459179
82.796751,57,653.201698
92.966117,71,665.977468
81.231199,60,678.292605
99.533669,71,711.837306
92.73278,60,712.645237
97.803978,67,736.387506
90.642511,60,737.195797
115.728488,75,761.294549
91.507984,62,773.663118
92.653665,65,785.813676
88.750725,60,798.28572
113.862536,73,810.810957
89.792541,66,834.065664
91.176068,57,846.516793
115.740375,72,859.219962
98.445471,62,871.753662
101.504298,66,884.474228
108.399365,73,897.138205
111.256458,74,909.854488
113.3415,75,922.634036
113.512766,73,935.612867
115.585088,77,968.434355
109.299032,76,980.990923
108.654055,70,993.740785
104.857192,74,1006.462707
103.924466,72,1018.92203
97.242534,63,1031.225696
109.925947,70,1044.015163
111.808343,71,1056.609692
111.06047,76,1069.19601
115.348351,80,1102.327314
125.49384,82,1114.833645
109.306336,74,1127.262079
108.850971,76,1139.859082
91.061476,66,1152.406579
105.444591,69,1164.966656
95.74789,67,1189.236292
100.15198,70,1203.126913
118.904452,78,1216.511128
133.932184,86,1238.126439
118.862864,75,1251.362747
99.630044,68,1265.674411
100.309221,69,1278.900266
119.06712,76,1304.706633
111.257804,76,1318.197456
121.070831,78,1331.566778
123.19879,78,1343.846728
123.454088,80,1379.701339
126.606263,77,1393.150612
122.47979,78,1406.579066
107.918303,73,1419.432996
120.70404,77,1433.188747
131.081625,83,1458.779862
138.722334,90,1471.33608
109.739793,82,1483.860598
124.245392,79,1517.922667
119.310748,76,1532.04401
129.075192,84,1545.628819
128.015567,80,1559.275022
118.343152,75,1572.365846
127.458225,82,1598.148659
131.598054,81,1611.231095
116.502178,76,1624.849922
122.584537,79,1638.884442
