# {"t_start": 1639658003.7549922, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
11.741944,11,1.74587
-0.186516,24,2.032641
8.825916,5,2.093077
10.80308,10,2.214835
14.531037,10,2.330782
14.964767,20,21.514355
7.67958,18,21.731836
9.35926,6,21.802616
7.222248,10,21.925543
3.793761,17,33.146925
11.424239,6,33.223028
14.840039,9,33.334895
8.715745,9,33.452737
12.037462,10,33.58357
12.042704,7,33.675122
23.559827,28,45.080904
16.918396,9,45.200568
13.174875,8,45.306076
18.935496,15,45.507561
16.045724,10,45.640516
11.496345,9,45.756246
27.088309,26,57.17255
16.604572,5,57.237738
15.894397,6,57.316555
21.600306,11,57.465375
13.173414,6,57.546759
13.188591,9,57.667763
20.381013,10,68.743041
17.657374,10,68.87273
14.038675,11,69.016844
16.519521,8,69.121947
18.825338,9,69.239417
13.950337,6,69.31781
9.590701,9,69.438678
17.621488,8,80.452802
16.600473,11,80.598667
19.990056,12,80.755029
18.803422,16,80.970407
24.573638,16,81.179804
18.253222,14,92.664351
27.234857,15,92.860826
18.637585,14,93.044041
19.158637,10,93.175605
17.645796,8,93.282141
20.031541,12,104.669148
26.08093,16,104.887762
15.498502,8,104.995836
21.514384,11,105.144759
18.717546,12,105.303402
19.965996,8,105.411548
19.383745,9,116.563713
24.945974,15,116.763849
18.858299,9,116.883022
19.34661,8,116.990792
20.728782,8,117.096725
19.473118,11,117.242529
18.132749,9,117.360296
42.539109,34,129.146903
11.24421,8,129.255346
20.784739,12,129.412314
17.992997,8,129.516331
43.717442,37,148.755031
50.370422,46,160.654423
19.877646,7,160.745954
32.108245,24,161.060699
21.997594,9,161.174638
16.549075,8,161.277631
34.416099,24,175.568454
31.907397,19,175.847332
22.299222,9,176.01727
45.135398,28,190.573612
44.311602,30,190.997982
42.891795,28,204.707089
42.015074,26,205.053243
43.935264,32,218.78741
49.981271,34,219.28964
60.131369,40,234.472629
41.278218,41,235.043809
86.25979,61,249.002901
61.933717,41,262.286675
50.568615,48,275.835453
61.30572,42,276.401184
49.783337,36,299.812707
57.711109,38,300.324724
67.367121,48,312.842432
67.198388,45,324.86221
66.621004,41,336.976366
76.236369,46,337.601606
60.59517,53,349.90632
36.054893,27,361.65783
60.803151,38,362.170477
67.964694,50,374.526048
63.915698,42,386.678374
63.451144,38,387.192245
71.891644,45,399.292325
68.545786,41,411.287363
87.859941,57,412.058467
66.93575,53,432.569813
64.863024,47,444.796209
71.224266,51,456.964199
69.097488,54,469.063812
71.005787,47,469.701678
62.592023,40,481.893443
72.675823,58,494.238965
62.949376,52,506.559691
70.225818,48,507.201541
73.585621,51,519.580107
71.502166,48,532.066973
66.586497,53,544.038836
70.957636,52,565.091739
79.651138,55,565.827877
76.561617,60,578.426455
75.027136,49,591.057581
89.83182,66,603.29035
85.994399,63,615.712836
66.709398,50,628.102203
88.308003,62,640.732693
80.373945,54,653.438014
74.527188,56,666.008336
79.593417,59,678.312921
89.986626,58,679.086055
92.87265,63,700.971587
85.875013,61,713.344794
87.696869,62,725.540134
80.144623,57,737.791645
100.758957,69,750.388748
107.958487,66,762.695938
73.008609,57,775.006065
93.30849,65,787.152169
103.926152,69,799.745559
104.595213,67,812.181779
97.872995,66,835.436323
86.893716,60,847.92076
100.428652,65,860.543096
102.492848,69,873.18732
111.652464,72,897.649588
102.493462,70,910.308212
94.718632,68,922.997633
89.935947,65,935.871078
99.304731,63,948.573909
120.83398,80,969.58654
108.335407,74,982.105418
105.057862,65,994.792827
94.479945,65,1007.391568
108.119888,68,1019.798029
102.335184,71,1032.209179
130.975552,82,1056.797599
109.505451,76,1069.392119
125.051728,82,1082.460461
99.807827,69,1103.468077
108.449768,72,1115.838611
108.647731,70,1128.21362
121.150587,81,1152.541908
108.100755,68,1165.087653
115.360843,74,1177.886319
116.070822,72,1190.411482
114.035478,79,1204.439426
90.487796,68,1217.680944
103.020379,64,1239.00481
127.844543,85,1265.774173
113.749133,72,1278.99653
128.917649,82,1292.298989
124.112912,77,1305.970481
130.872677,81,1331.838239
111.608686,76,1344.094113
122.100878,80,1358.14644
112.228007,80,1381.025781
119.777542,75,1394.467721
108.303606,77,1419.723751
113.649606,74,1433.446193
106.39751,68,1446.840575
116.294776,75,1459.847799
127.817331,81,1472.279784
121.581059,77,1484.737071
115.600601,79,1518.798884
114.201138,77,1532.936282
116.02679,82,1546.492296
127.371213,83,1560.1868
106.819919,70,1585.489684
126.563153,88,1599.070951
123.008519,84,1612.185869
116.326905,73,1625.760794
119.558615,81,1662.92674
