# {"t_start": 1639658004.607576, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
6.714332,8,0.862248
10.87498,24,1.148058
12.035829,12,1.292994
13.538015,16,1.479524
9.009457,9,20.531116
6.273359,13,20.688332
11.714907,11,20.821409
18.347416,7,20.906018
4.11034,18,21.122367
8.771341,8,21.216738
13.439287,13,32.397605
11.924858,9,32.510183
13.192031,6,32.590666
14.485394,9,32.708489
12.560529,14,32.887299
11.64595,7,32.978432
18.042632,10,44.150975
15.215073,9,44.270957
25.912992,34,44.723637
12.020428,17,44.945498
11.746405,5,56.081378
13.824923,8,56.190353
13.664481,8,56.294316
11.459264,8,56.401025
14.116454,40,67.881097
10.187508,8,67.983865
16.177315,11,68.127818
9.596073,9,68.2461
15.09124,7,68.335435
19.599561,12,68.493597
14.508048,11,68.638713
14.700471,10,79.68222
10.847126,5,79.749404
17.340468,13,79.917701
16.890536,8,80.025172
16.016989,11,80.170775
33.33187,26,91.814469
17.888933,12,91.970232
16.835246,8,92.076116
19.211913,14,92.259147
18.418598,6,92.339486
15.79106,8,92.444325
19.260277,7,92.538924
20.440207,14,103.956411
17.388041,7,104.051448
18.20656,10,104.186775
15.37273,7,104.281117
22.142635,13,104.453769
16.012817,12,104.613597
19.951437,8,115.754387
17.595284,7,115.849259
18.262059,12,116.007836
22.040259,11,116.155236
16.272546,10,116.288831
14.487463,11,116.431729
26.193601,15,127.966673
17.387909,7,128.060072
22.380232,13,128.230871
20.13774,10,128.364965
19.00468,13,128.536268
21.091393,9,128.653094
19.272766,11,147.553331
22.559496,10,147.681992
32.399155,24,147.995883
19.078423,9,148.114383
20.576708,9,148.232176
34.340092,23,159.830371
25.350001,11,159.97336
37.105156,24,160.287141
33.091351,24,174.556139
28.597723,39,175.167628
32.476248,27,189.70981
60.955278,43,190.317549
54.105742,38,204.14969
61.750243,44,218.062706
60.925691,41,218.637952
45.611171,29,233.680391
64.097208,45,234.307196
26.308727,15,247.612623
66.204226,43,248.217205
51.847566,40,261.488868
55.074754,40,274.929742
62.379025,40,275.47255
53.052892,36,298.882868
72.474991,50,311.421007
66.642449,45,312.031113
68.046812,44,324.039227
57.45969,36,336.086759
61.641377,39,336.616083
62.390939,38,348.723386
73.961892,48,349.363491
79.989743,57,361.511776
66.166473,41,373.757209
79.399142,51,386.032216
78.483711,50,398.200429
71.089688,49,398.858829
78.195702,52,411.003691
70.566615,46,431.42209
73.135979,47,443.653809
72.13417,47,444.278121
69.613749,42,456.331532
65.319874,51,468.388117
79.962521,54,480.769129
70.838168,46,481.395191
76.572044,48,493.608804
67.092693,54,505.953561
73.129057,52,518.337934
70.091486,46,518.95645
76.517856,49,531.461285
79.027638,56,543.466649
75.262269,53,564.53284
81.409996,63,577.175537
74.630571,56,589.896733
84.781218,59,602.037242
74.121096,59,614.403131
104.125818,67,627.028183
94.955478,67,639.725278
76.205456,61,652.520211
72.712064,49,653.174696
81.444897,52,665.693173
83.974325,52,677.904462
89.75363,61,699.754439
86.642108,59,712.106923
82.517722,54,724.195951
97.82316,67,736.580447
85.431038,62,749.083576
105.809059,70,761.444538
99.792492,65,773.854141
88.064465,64,785.993198
91.893029,65,798.531986
105.552611,66,810.95379
104.991539,68,834.238392
97.246786,63,846.766851
106.945969,72,859.475513
105.621122,70,872.140414
103.168413,70,884.891139
99.077456,71,897.5276
108.299972,74,922.013461
94.07159,62,934.845473
100.392463,66,947.591887
112.97432,71,968.476195
105.206794,69,980.933596
108.017476,75,993.753769
115.043143,72,1006.447857
112.293484,73,1018.921636
98.347024,68,1031.292056
99.647807,68,1044.057622
113.389241,77,1068.294882
106.782939,70,1081.207025
105.349187,65,1102.16816
102.594039,70,1114.515167
120.036975,78,1126.99911
119.297582,77,1139.606785
106.959498,70,1152.204333
114.537895,76,1164.859517
108.688754,72,1189.19512
96.931519,65,1203.01947
120.068947,73,1216.338211
116.672952,77,1237.832833
122.549436,82,1251.160631
117.735867,76,1265.583719
114.3192,76,1291.048353
105.345973,68,1304.599553
113.375708,68,1317.982273
125.591504,82,1331.403657
110.241624,72,1343.605993
108.439325,78,1357.631506
106.774457,71,1380.412341
127.521876,84,1406.310376
116.885256,83,1419.29955
123.505215,81,1433.109505
113.549625,76,1458.607026
96.804364,66,1470.836277
126.951279,86,1483.419998
121.820802,90,1496.390286
109.204625,71,1518.605756
116.997005,81,1545.227825
96.848993,68,1558.708624
121.969277,78,1571.843002
125.96423,87,1585.29359
113.660158,73,1598.668361
121.746358,77,1624.280092
123.359848,81,1638.345498
128.821479,80,1662.587749
