# {"t_start": 1639658004.0995214, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
11.934281,7,1.353077
13.598758,6,1.426066
9.69071,11,1.556927
8.707548,9,1.664448
1.481919,12,1.811065
12.062609,12,1.954576
10.705612,6,2.025352
14.80994,13,21.124028
13.511623,6,21.194477
11.866493,5,21.255824
15.22888,11,21.386452
10.224353,7,21.473127
16.561059,16,21.666934
12.200038,6,21.7383
14.358542,6,32.829089
16.539806,10,32.955531
10.334509,9,33.068939
10.845541,10,33.202543
14.277429,12,33.355607
16.843403,14,33.536151
15.449825,12,44.737583
13.426646,17,44.963015
16.54499,11,45.110395
12.924363,7,45.20328
17.094962,12,45.359315
5.693419,8,45.464516
11.750784,5,56.601589
11.090795,6,56.683303
15.424434,8,56.788573
19.327015,10,56.921171
8.140429,12,57.07996
17.279654,10,57.217091
13.049452,5,57.283756
14.71341,7,57.377006
15.152311,15,68.516344
11.413371,8,68.622431
15.092507,9,68.740072
16.52554,7,68.831074
11.636207,9,68.947682
16.593326,8,69.053982
16.874684,11,80.109809
21.078809,22,80.398531
12.463448,6,80.476795
12.500636,9,80.597976
26.124641,24,80.915052
22.016371,13,92.385333
16.436004,7,92.480583
14.628663,6,92.556585
16.540922,9,92.674106
22.264014,16,92.887415
14.040376,7,92.979158
17.377828,12,104.365454
17.37124,7,104.463036
17.236923,9,104.58549
17.444002,6,104.666157
28.499555,20,104.933671
17.620608,8,105.040072
26.481953,16,116.287924
15.315779,6,116.368945
16.904171,10,116.498352
20.669803,9,116.620786
14.033336,8,116.727574
53.375076,47,128.685677
35.663612,31,129.094677
17.398932,8,129.197278
22.778465,11,148.099842
35.388931,28,148.463436
39.577119,41,160.300083
33.442996,21,160.570623
19.02189,11,160.713809
40.59439,37,175.166403
25.436846,13,175.355995
52.550855,34,190.047132
38.141722,26,190.412948
44.200116,37,190.930686
40.359847,29,204.644133
26.54513,16,204.856692
28.857413,16,205.065837
48.535559,32,218.844001
52.034441,40,234.027353
37.578673,26,234.394519
55.459137,39,248.038777
69.099501,44,248.658179
52.363017,40,261.933538
64.736024,45,275.435702
56.111493,36,275.931096
53.962122,35,299.323992
51.58303,34,299.781115
58.601097,35,312.115411
68.39332,45,312.728232
73.507768,49,324.802259
69.842681,46,336.9879
68.753792,46,349.201914
65.391985,40,349.736269
78.537704,52,361.82595
58.055205,35,373.977262
70.625323,45,374.587543
73.753142,47,386.807882
64.068834,39,398.831337
66.832515,45,399.429714
68.703048,42,411.445663
62.2441,50,431.913445
69.99004,45,444.121199
67.975754,54,444.838383
74.499533,49,456.989689
66.644404,41,468.907949
66.511326,44,481.151032
65.178193,44,481.754987
67.310889,46,493.937142
67.408469,43,506.136603
78.751681,50,506.806362
85.769932,67,519.397471
66.93743,46,531.857594
70.217383,47,543.748581
96.849689,68,565.012904
89.342496,58,577.590991
72.078612,50,590.225976
69.899199,56,590.976891
79.978029,53,603.04122
87.482653,61,615.436157
85.658571,57,627.916882
84.150653,56,640.471337
93.75488,65,653.321079
86.357302,63,665.986334
78.282239,58,678.277225
76.866233,55,700.04195
104.981744,70,712.548515
85.507878,57,724.676271
101.877518,71,737.114593
82.237785,55,749.526973
97.404472,62,761.776333
80.125939,57,774.076775
90.471123,62,786.185941
98.58807,67,798.75232
110.437857,70,811.23589
104.628457,69,834.530649
96.667491,61,847.03302
99.864754,65,859.645617
112.93189,72,872.330995
111.847324,73,885.131333
107.743788,72,897.780289
104.061468,71,910.455374
109.307874,72,923.193332
93.416932,67,936.091566
98.68667,63,948.787623
111.321714,73,981.240613
89.477101,60,993.85404
104.044876,70,1006.521691
99.098585,65,1018.888157
112.888499,73,1031.327982
126.139068,80,1044.254997
108.428207,72,1056.86084
105.476509,67,1069.328994
112.418849,71,1082.25271
120.728677,77,1103.365268
118.418818,73,1127.206113
99.516538,68,1139.686863
114.036109,74,1152.332658
109.683653,72,1164.933458
108.654308,71,1177.68899
106.639807,74,1190.241434
113.560206,72,1204.176344
125.0457,85,1238.105862
128.642996,83,1251.450877
124.194213,76,1265.87185
101.677707,70,1279.111104
113.046984,77,1292.308304
95.537515,65,1305.82235
126.379843,82,1331.695993
114.119435,74,1343.925798
112.403396,74,1357.89349
104.905276,74,1380.69575
127.06919,81,1406.573255
129.863562,85,1419.585971
133.832193,88,1433.49051
119.439748,81,1447.066485
114.603922,79,1471.464489
121.221516,78,1483.938806
114.743218,82,1496.793825
121.262928,81,1519.162216
117.520182,81,1545.774638
124.552454,81,1559.430374
125.491853,80,1572.587864
122.202052,80,1598.343939
139.86251,92,1611.575991
131.481409,86,1625.32574
131.284052,87,1662.567233
