# {"t_start": 1639658005.1338537, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
6.151657,12,0.384138
10.406282,6,0.453892
13.22077,11,0.584758
13.858545,13,0.738651
12.551744,12,0.883714
10.105698,11,19.95732
12.201802,15,20.138439
9.901139,7,20.223745
12.848172,8,20.320661
15.173775,14,20.49008
11.905272,12,20.631797
6.964422,11,31.785312
14.126073,7,31.87343
12.319864,14,32.050976
14.28915,12,32.208898
11.649767,7,32.295011
16.955249,14,32.479565
14.039384,6,32.5541
11.919342,8,43.705279
11.671523,7,43.799645
12.923981,6,43.879044
8.918676,9,43.997272
2.545033,12,44.156439
13.972611,10,44.289456
15.472065,7,44.381856
15.878026,6,55.529463
12.91367,7,55.624825
15.159571,5,55.691602
13.528855,8,55.79694
8.136919,6,55.876828
18.79299,9,55.995798
17.61593,6,56.077836
18.079816,10,56.213068
13.933879,10,56.346079
12.628408,10,67.419976
12.093559,5,67.484724
16.399177,19,67.73378
15.03346,6,67.812662
18.201549,9,67.930575
17.390604,7,68.021475
16.546033,10,68.149447
15.333675,7,79.158463
12.24989,7,79.249766
19.132409,11,79.393614
17.846057,7,79.485646
8.173935,11,79.633775
19.142574,10,79.766082
14.072438,10,79.895296
21.372529,17,91.42011
30.881383,23,91.72191
10.564654,6,91.801529
14.050658,5,91.86824
14.755621,6,91.946751
13.231889,11,103.321181
20.205468,13,103.499971
15.948213,7,103.594536
19.729179,9,103.717221
21.75881,9,103.836907
21.601534,8,103.942941
21.899298,11,104.088976
21.626783,12,115.284166
18.199976,9,115.403606
19.620195,12,115.562639
30.968859,17,115.790708
40.726689,30,127.522415
23.289615,13,127.694564
41.58652,30,128.088402
23.613882,10,146.976203
17.367754,8,147.082429
38.733457,37,147.563
21.314457,10,147.69476
51.485435,34,159.433229
26.090344,15,159.629051
26.070274,16,159.839002
26.046026,16,174.002568
34.031038,25,174.361632
44.098877,30,174.869287
34.379035,29,189.411834
37.920494,30,189.833336
67.489787,44,203.744022
24.673237,14,203.928585
43.275752,26,217.614328
52.109498,40,218.164559
41.506495,40,233.364452
52.690577,49,247.146114
53.878588,34,247.627146
46.986982,44,260.952032
56.766498,41,274.40479
55.582574,36,274.895592
61.070874,42,298.385264
60.967305,37,298.885921
69.636767,43,311.331015
48.78516,29,323.136356
64.491877,39,323.66213
63.702905,47,335.861638
69.786259,49,348.117606
69.813051,46,348.730769
71.584111,50,360.795236
66.368759,39,373.001336
57.476598,36,373.488084
68.743868,47,385.708719
85.05181,58,397.985052
69.850456,45,410.035403
68.488412,49,410.695868
67.450542,54,431.223111
68.358206,55,443.55693
76.000578,49,455.698787
82.176296,58,467.849715
67.615089,54,480.231861
76.367804,47,480.872615
70.354796,45,493.043856
73.629601,58,505.44256
81.66355,59,517.921341
66.729603,48,530.410858
60.742671,48,531.057454
81.843596,60,543.114773
73.700537,53,564.185953
78.46077,51,576.665165
67.948242,52,589.329038
75.336838,53,601.394405
83.560198,52,602.093018
76.104283,48,614.311392
76.923318,49,626.685554
83.160216,60,639.293455
61.429061,54,651.9965
86.219486,59,664.608161
78.661491,59,676.911438
91.691838,64,698.792209
85.756722,56,699.556805
99.087215,67,712.011419
80.833289,58,724.152082
105.467362,68,736.549235
113.450163,71,760.594585
93.916628,69,773.060686
97.395575,69,785.265007
89.582494,59,797.720978
94.51131,62,810.099616
88.660974,60,833.2708
87.079016,62,845.79212
92.78446,60,846.583288
111.250979,71,870.985961
98.470909,70,883.761438
115.930755,75,896.452027
115.140492,74,909.168464
92.819482,65,921.812576
90.839368,61,934.633999
123.670863,83,947.597782
109.454898,73,968.522871
98.427649,63,980.895354
107.618295,73,1005.409271
100.687186,68,1017.817677
84.994898,69,1030.20553
111.741249,71,1043.004107
103.011141,71,1055.598787
112.521979,73,1068.153122
109.7295,67,1081.020586
106.0807,70,1102.042068
111.164797,73,1114.42408
106.670148,66,1126.747498
110.721145,73,1139.307477
108.660145,75,1163.60506
106.301899,74,1176.403288
104.150714,70,1188.905033
128.593951,84,1202.99752
109.693413,70,1216.26781
110.755029,73,1237.710154
113.010155,76,1264.359199
114.569356,76,1277.6413
117.124607,80,1290.912021
118.127776,77,1304.582852
127.529124,83,1330.47865
125.143797,80,1342.787706
111.101191,76,1356.784441
112.13726,75,1379.598895
109.427563,74,1393.020257
117.288799,78,1418.296221
118.096348,81,1432.111394
87.796511,74,1445.58787
116.642146,74,1458.582655
121.473973,83,1471.039458
113.133334,76,1495.228794
107.35178,74,1517.474436
117.577746,84,1531.714992
127.783822,84,1545.296104
101.256495,72,1570.902309
116.594417,80,1584.274943
106.596724,76,1597.695823
114.818617,86,1610.839196
111.800603,76,1624.452772
105.250464,76,1661.553109
