# {"t_start": 1639658003.6318228, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
2.917341,10,1.857215
15.2139,9,1.963529
4.935609,10,2.086853
8.285014,7,2.168471
9.349817,28,2.50052
12.25317,12,21.590531
13.880751,7,21.673183
8.462282,12,21.817886
26.858214,26,22.130639
7.018155,10,33.270761
9.19727,8,33.370383
8.869655,6,33.448775
20.502254,17,33.66807
17.771112,9,33.782897
8.53642,10,33.914087
13.243923,9,34.027977
11.951645,6,45.150091
14.742283,8,45.25634
18.07278,15,45.455875
15.060525,10,45.590386
11.161443,7,45.682486
9.689141,12,45.839901
12.221233,6,45.919073
20.266033,13,57.163138
12.047177,9,57.28112
16.048447,7,57.373877
18.224224,16,57.588458
12.824057,7,57.683235
19.663553,9,57.803591
15.843995,7,68.839048
13.428454,8,68.943651
24.378278,14,69.126159
19.351578,12,69.283998
15.786488,7,69.375044
14.504625,16,69.584042
18.787495,10,80.628542
18.116575,10,80.760259
16.409717,7,80.851613
7.015644,12,81.009642
16.826075,9,81.131421
21.263559,12,81.289561
18.229647,13,92.760666
12.960866,9,92.878453
15.050352,7,92.971357
14.663654,7,93.061171
16.72876,7,93.152992
15.555544,7,93.245648
17.549191,9,93.36474
17.672872,7,93.458833
19.137392,10,104.81865
24.140652,15,105.02458
25.513418,15,105.227022
18.354984,9,105.347674
19.475616,13,105.52089
34.238033,32,116.978823
27.702005,16,117.193986
26.586712,23,117.494134
17.5013,7,128.926449
21.214371,10,129.059663
32.919937,20,129.324013
19.787347,10,129.457679
35.302081,29,148.592835
24.165486,14,148.775034
24.413825,13,148.94243
19.722915,10,149.073841
28.073726,16,149.282873
22.791385,10,160.71293
26.188383,18,160.94751
36.146685,28,161.310396
44.785795,36,175.760203
51.884857,34,176.309458
28.852778,20,190.738847
50.714553,39,191.288881
47.345391,36,205.097824
46.650411,38,218.910562
28.877888,16,219.153253
45.453388,30,219.571605
52.665831,36,234.707308
41.863523,45,248.435307
55.027441,36,248.93259
54.620391,34,262.145513
60.782154,39,262.657124
62.191166,39,276.100902
55.071363,34,276.549243
67.377581,43,300.055784
53.833791,40,312.459251
48.103471,31,312.880978
73.423716,46,324.916262
73.824858,47,337.113036
68.756213,44,337.710466
56.777358,35,349.775827
72.269608,48,361.808512
78.20472,51,362.488324
51.672001,34,374.635929
60.586799,41,386.774997
80.085321,51,387.463972
75.166886,45,399.562152
68.111653,42,411.572793
67.065573,42,412.141309
68.507685,41,432.487962
63.096803,40,444.628339
84.867826,52,445.317888
80.059566,52,457.509248
69.652186,58,469.661268
80.795654,55,482.05678
64.788366,53,494.335789
76.295723,53,506.668975
74.836386,52,507.36507
70.730293,52,519.755755
79.796308,58,532.378977
67.49455,54,544.359112
73.976044,61,565.535954
61.834875,52,578.029557
70.033758,56,590.747214
87.167579,60,602.904993
81.543896,53,603.618029
91.408911,63,616.036595
98.471545,67,628.647797
82.551221,60,641.257942
84.802767,62,654.066954
60.455291,51,666.57171
80.785741,61,678.903921
92.33896,58,700.713936
75.761175,60,713.080098
105.991131,65,725.315241
77.045245,58,737.582936
98.148353,61,750.070517
93.612266,58,762.269145
104.426228,74,774.799818
110.776378,69,787.006318
90.7131,60,799.478271
99.508765,66,811.899885
111.063864,77,835.303701
110.115333,70,847.925289
103.896707,66,860.556634
116.680661,76,873.296618
97.312464,66,897.678214
105.058584,65,910.269444
100.704857,68,922.958964
96.07154,66,935.844999
109.427828,70,948.642793
118.585546,76,969.601101
96.502188,62,981.960654
123.730971,80,994.847679
132.268509,82,1007.676531
96.04841,67,1020.069145
112.721558,68,1044.284707
97.61877,65,1056.798536
113.637246,74,1069.362973
112.32112,72,1082.301492
108.982264,74,1103.378789
119.692467,78,1115.831247
114.981205,71,1128.220042
109.781731,71,1140.751295
114.636705,74,1165.032784
123.291003,81,1177.927364
118.392228,77,1190.520746
101.454837,66,1204.37482
111.018966,70,1217.645169
104.889389,73,1239.08735
99.570468,70,1252.255603
111.243057,76,1278.925159
114.66073,76,1292.142954
117.994272,72,1305.748988
116.887768,84,1319.33912
116.558805,79,1332.724994
114.906649,78,1357.978777
127.166194,82,1380.892855
91.990908,61,1394.131784
114.565452,77,1407.536654
127.043312,80,1420.48075
129.519993,85,1446.83119
122.342045,77,1459.86063
116.507525,73,1472.187818
113.608091,81,1484.698436
114.787775,80,1518.773964
126.599264,83,1532.990717
123.471106,84,1546.575629
124.83035,84,1560.281686
130.505007,82,1585.745222
134.535998,85,1599.286409
116.661266,82,1612.375813
122.648889,80,1638.988306
125.43572,81,1663.220492
