# {"t_start": 1639658002.9941492, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
8.277185,6,2.44411
14.906377,12,2.587814
16.863199,17,2.797039
16.250371,7,2.882123
5.246213,5,2.937292
11.890815,7,3.024566
8.931799,15,22.139745
17.340926,10,22.259844
10.641806,9,22.369895
11.548526,7,22.454535
17.00193,9,22.562479
8.05519,7,22.646079
16.070667,6,22.719165
5.492879,9,22.827732
17.929638,16,34.043132
13.218704,12,34.197276
22.618345,12,34.35484
18.333,9,34.470085
10.227587,5,34.534687
14.552934,10,34.663471
6.510574,10,45.838853
8.057879,10,45.97182
16.110607,7,46.064605
10.641639,6,46.14492
13.847019,7,46.239337
14.432008,5,46.304624
11.79612,7,46.396328
11.131462,11,46.541786
17.157512,14,57.79817
9.237301,6,57.876317
17.896914,7,57.969426
15.957854,8,58.074866
17.955964,16,58.29086
18.498232,17,69.462499
16.787522,10,69.59094
13.053991,5,69.657251
17.282338,6,69.736175
13.758558,12,69.893407
17.128265,10,70.022665
16.831179,11,70.167626
14.343607,8,70.272031
17.250815,7,81.277299
17.400242,7,81.370296
25.207516,13,81.53925
14.858168,6,81.618238
16.275141,5,81.68566
18.619966,7,81.779442
13.485688,6,81.859352
15.459435,9,81.978426
14.308069,7,93.369836
11.155701,5,93.434772
18.87251,9,93.552284
22.903194,13,93.722667
18.128422,9,93.840524
18.144333,7,93.933753
17.10613,10,94.067029
17.507672,8,94.173131
29.362126,24,105.726469
18.185007,10,105.862525
18.489573,13,106.035482
18.006146,6,106.115371
21.436862,10,106.248836
18.253305,8,117.389035
20.581303,8,117.496576
21.249903,10,117.627369
17.218842,6,117.709102
17.942867,7,117.800655
18.078718,7,117.895333
27.448875,17,118.118751
28.577649,26,129.800228
14.199158,6,129.880397
24.365179,15,130.079725
22.107896,10,130.208415
19.40081,7,130.301739
19.699845,9,149.174658
38.26112,29,149.551959
42.162661,36,161.322097
31.095077,19,161.568377
19.595047,8,161.670553
18.978625,7,161.764554
20.84465,13,161.932743
28.225262,19,176.134515
33.663769,24,176.484227
21.072405,9,176.62555
24.956874,37,191.345528
42.680892,44,191.963734
47.156923,32,205.720704
69.623326,51,219.732168
71.119607,49,220.404617
40.124763,26,235.412252
55.559793,38,235.943333
59.007047,40,249.605942
56.579513,37,262.847661
41.144572,42,263.395128
48.596481,33,276.761714
59.970798,36,277.237304
65.518901,41,300.718492
63.335444,42,313.148377
59.928244,38,313.666308
81.580784,53,325.794335
77.253836,52,338.060684
61.976959,41,350.208353
67.508875,44,350.797483
75.843656,51,362.874198
60.702012,34,375.012588
71.913361,47,375.649978
62.899843,47,387.868894
68.758009,44,399.956054
66.500838,44,400.543403
69.928698,45,412.599492
69.825221,44,432.988101
69.036497,44,445.181159
67.36079,40,445.71594
64.847683,42,457.762986
64.371267,41,458.321414
76.577202,47,470.323409
78.077888,50,482.651499
80.848481,51,494.902773
72.052174,47,495.544819
66.594495,41,507.708735
78.285583,51,520.079919
77.536636,58,532.70509
82.244497,58,544.742255
76.352169,53,565.809534
85.259156,62,578.430941
69.090903,47,579.064997
73.765407,47,591.670514
78.525221,51,603.698451
77.26499,53,615.985399
85.994845,61,628.530356
85.499837,62,641.159079
79.855911,57,641.919728
75.06637,52,654.595265
123.226842,79,667.477472
87.411958,63,679.831405
95.404691,62,701.702105
91.896897,63,714.102211
84.578194,61,726.284493
99.361721,67,738.667841
96.762937,65,751.214654
73.031325,56,763.387992
92.174175,63,775.778196
106.858854,71,788.00698
121.870056,75,812.218509
99.513995,66,835.472272
94.580481,62,847.990251
105.382681,65,860.599758
93.381692,62,873.131547
102.257399,65,885.836812
98.000055,68,898.434961
121.130449,77,911.190255
92.294617,63,923.810424
110.284981,74,936.806348
116.044422,75,949.662063
84.637251,63,970.455351
112.644699,77,983.013983
96.23658,70,995.769105
104.594987,67,1008.391282
112.462264,70,1032.282981
120.408973,73,1045.10981
129.159831,84,1057.87982
96.358605,69,1070.377338
115.554892,73,1083.32676
107.520199,69,1104.333387
114.028313,79,1128.254361
118.727674,81,1140.908366
110.694429,74,1153.556242
120.731511,79,1166.250823
103.913775,71,1179.005553
121.577522,81,1204.61367
121.646879,77,1217.983915
111.122073,75,1239.453947
124.358755,80,1252.75351
101.635598,67,1267.052946
106.97566,76,1280.374145
99.099418,76,1306.181579
98.498694,70,1319.590217
118.053039,77,1332.944695
86.825254,65,1345.054208
122.351162,77,1359.061281
130.253065,84,1382.017811
131.865802,89,1407.986234
110.2833,74,1420.854159
108.961029,82,1434.674219
105.277896,73,1448.140698
123.501732,83,1472.593302
97.298945,70,1484.960088
131.171655,85,1497.851689
132.504981,90,1533.405647
124.66624,81,1546.955549
143.718986,92,1560.761827
112.243545,79,1586.193357
125.894852,81,1599.676325
106.042686,73,1612.649611
126.107642,81,1626.336808
124.116913,80,1640.386114
