# {"t_start": 1639658004.171673, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
4.404486,11,1.333096
11.913952,8,1.428404
12.474436,7,1.513338
13.853027,7,1.593462
13.136887,13,1.749463
14.734421,8,1.84468
22.494616,22,21.05211
13.320033,10,21.170142
19.924415,15,21.351114
5.425411,13,21.508155
17.557425,10,21.628869
10.896519,6,32.720145
8.490842,14,32.894528
6.377246,12,33.051024
15.73975,10,33.183623
17.038128,19,33.425825
6.486599,8,44.572788
16.465003,5,44.638463
15.208794,6,44.717939
19.667721,9,44.838591
1.544466,14,45.02568
11.563161,6,45.10501
18.238052,11,45.24829
12.236701,7,45.34222
14.776082,11,56.556001
9.833463,14,56.742976
12.986445,6,56.82237
12.830505,8,56.927743
13.808892,20,57.198267
13.0782,7,57.293088
14.800416,8,68.34052
14.639291,9,68.457696
17.291092,15,68.654202
14.372679,6,68.732454
18.991935,11,68.875652
8.089813,4,68.928471
17.216026,7,69.019207
15.119632,7,69.113246
18.510524,7,80.117063
14.782504,6,80.198932
16.302886,7,80.287203
19.325751,13,80.458299
18.038261,9,80.57936
14.492567,12,80.737956
18.022934,6,80.819139
25.563864,17,92.341808
22.166922,13,92.510033
19.695972,9,92.629919
22.013807,11,92.773441
22.85428,18,93.012737
16.944028,8,104.349359
13.353403,7,104.446044
18.762826,9,104.566941
15.710489,7,104.663029
20.013773,9,104.782857
22.996742,19,105.035299
15.590756,5,105.10136
50.053651,37,116.627172
17.372854,5,116.694866
15.608439,6,116.775468
22.276397,13,116.94499
26.182043,14,128.470006
29.227118,21,128.746857
16.791949,11,128.892935
22.764303,11,129.03459
18.397434,11,147.9351
23.884626,16,148.144831
21.833106,11,148.289337
28.587251,19,148.535674
18.948161,11,148.680833
18.662709,12,160.134707
38.22327,28,160.499859
45.460372,31,174.852628
22.360188,9,174.975141
26.234941,20,175.271662
23.316431,13,175.468874
61.616148,43,190.27337
44.027564,33,190.735976
23.999253,16,204.277839
53.81359,40,204.808033
58.896854,39,218.674006
64.69427,51,234.012134
59.552725,39,234.553438
52.57921,35,248.147734
61.186752,39,248.691253
66.156501,49,262.080777
47.272364,28,275.36376
67.089365,45,275.971136
55.680804,35,299.370203
56.290319,36,299.857812
58.027285,38,312.235535
72.006496,47,324.283293
64.340887,45,324.89208
70.201387,50,337.133759
54.32325,33,349.172677
75.712668,51,361.243862
71.825787,45,361.845148
71.335635,44,374.124867
70.693645,47,386.348307
71.645852,47,386.979465
77.387603,50,399.145438
68.705236,44,411.181339
68.002419,40,411.723904
81.529475,56,432.27651
51.31201,47,444.501473
78.146775,50,456.657739
70.553228,47,468.661844
77.933545,50,469.33989
75.990596,53,481.712784
80.756601,61,494.098216
62.801348,50,506.389663
73.978307,58,518.852772
74.683868,54,531.421565
66.822285,50,532.097729
70.247382,47,543.984215
69.622636,52,565.037537
80.255271,64,577.689056
83.454144,54,590.383926
95.137224,68,602.646766
78.510306,58,614.998759
74.829973,58,627.501165
68.220088,55,640.039636
76.73953,58,652.795745
82.062566,59,653.582158
81.594382,52,666.100842
76.783221,47,678.244491
75.935232,56,700.025543
99.111101,68,712.502255
82.231919,56,724.617399
96.289787,69,737.02989
86.581568,59,749.493451
106.370278,68,761.824826
104.218134,69,774.288572
106.391034,68,786.481368
101.200556,66,799.035003
100.468572,65,811.442426
109.045454,72,834.781649
88.307063,63,847.308824
77.57139,60,859.85628
92.651663,58,872.361676
89.203135,62,885.003486
109.62546,71,897.639394
108.662353,66,910.249052
113.118036,72,922.986433
109.656071,70,935.926153
105.128904,73,948.762215
111.441102,71,981.182079
107.268899,70,993.931026
102.72173,66,1006.545455
111.690252,82,1019.140396
104.883233,70,1031.538747
111.227266,71,1044.341935
107.85106,74,1056.975524
107.690374,71,1069.493623
115.504369,79,1102.61586
121.286755,74,1115.014076
96.599546,65,1127.329416
122.657174,76,1139.920172
106.000583,72,1152.545384
107.331284,68,1165.091427
96.197764,68,1177.805408
109.764533,70,1190.299944
122.279962,78,1216.648762
122.412642,78,1238.153408
103.640844,78,1251.432849
116.21581,72,1265.799764
117.92321,77,1279.134485
122.522091,81,1305.010669
123.466215,77,1318.510579
119.105919,79,1331.893366
123.690849,82,1344.227355
109.832426,73,1379.987846
128.99091,84,1393.538763
117.848519,82,1407.011852
99.378462,69,1419.811494
132.249909,81,1433.622658
104.330838,75,1459.104495
112.129906,80,1471.529408
135.57923,88,1484.133221
126.521008,89,1518.330422
129.21718,81,1532.521665
121.136815,80,1546.050627
122.527577,79,1559.68634
113.366723,78,1585.101414
133.888187,85,1598.637673
126.988716,86,1611.784103
123.119953,81,1638.409547
111.019762,73,1662.52735
