# {"t_start": 1639658003.1655884, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
11.89981,9,2.309864
11.96183,7,2.394088
15.108388,12,2.540649
12.047357,5,2.596678
5.709161,11,2.734349
5.367402,14,2.898594
13.136728,15,22.019729
14.886889,8,22.112843
16.164379,6,22.186906
18.45665,12,22.332772
15.478591,11,22.465225
15.46036,17,22.668632
15.370688,11,33.822703
4.841479,10,33.948851
3.347393,11,34.094444
11.062288,9,34.208719
17.293798,9,34.32504
24.248973,17,45.588398
8.890068,9,45.707623
16.273724,18,45.946603
14.638172,8,46.05507
7.430614,13,46.226037
16.202305,6,46.304736
17.199814,17,57.600483
18.90474,10,57.732607
17.303975,8,57.838263
17.910222,9,57.957822
15.429868,8,58.066697
16.774123,9,58.188183
13.588431,5,58.255711
18.081515,14,69.381575
22.92099,15,69.578562
13.670136,8,69.683357
20.314831,6,69.761716
17.296303,7,69.85209
15.656391,6,69.931934
12.069466,7,70.023184
15.435733,6,70.101482
16.649777,8,81.119391
16.669142,6,81.199105
18.413368,10,81.330066
13.161938,10,81.460794
20.079407,10,81.596168
18.058574,8,81.702085
20.16964,10,81.833835
21.106681,10,93.264515
16.296476,7,93.355985
14.920798,5,93.422145
17.414465,6,93.500501
27.245845,18,93.7365
15.709049,6,93.816643
22.074881,14,94.002764
18.289952,8,105.33758
26.353154,17,105.569771
17.944756,15,105.772335
21.325158,12,105.931855
24.037672,13,106.104135
14.141622,8,117.246019
39.366713,40,117.77767
27.224078,16,117.985556
25.124257,14,129.509923
22.618061,13,129.68131
26.573938,19,129.93433
35.61612,21,148.96451
28.126561,17,149.188112
23.121343,11,149.329172
20.183862,10,149.459518
63.216446,43,161.319188
21.734056,11,161.46034
37.939017,26,161.800967
33.363028,20,176.020175
42.821972,30,176.472864
39.032042,26,191.034203
28.252444,20,191.319556
49.9663,43,205.239681
39.652833,24,205.562242
33.993733,21,205.837842
48.226347,31,219.588902
62.41303,42,220.167565
46.047827,36,235.311412
49.364063,36,248.912649
65.034358,44,249.535591
65.382582,45,262.874044
48.877499,35,263.327714
51.789643,35,276.728111
65.993718,42,300.214952
64.366019,41,300.766165
64.631028,50,313.305367
65.826787,43,325.299234
62.921116,41,325.855264
61.522657,36,337.903232
62.51607,39,350.024126
58.17587,39,350.547665
68.221038,46,362.55878
67.242555,50,374.908667
77.136281,52,375.612204
65.083826,47,387.831631
69.156195,41,399.879241
60.87203,38,400.386658
72.869328,47,412.468304
46.650371,35,432.735589
80.009272,53,445.051265
69.028846,48,445.689038
71.50882,48,457.823181
76.939732,48,469.838322
75.61778,50,482.164466
67.426111,42,482.738209
74.169228,50,494.976117
74.488384,53,507.309325
76.493692,53,519.707255
63.884594,42,520.273727
88.610266,58,532.898133
80.113314,53,544.864105
73.602254,58,566.00074
76.774731,53,578.507615
72.791866,50,591.143047
76.367639,51,591.829534
73.602209,57,603.944309
77.765468,62,616.3534
79.818347,57,628.834412
88.538875,63,641.481408
97.471143,68,654.372289
77.860912,59,666.983528
101.117984,61,679.314935
90.655388,61,701.163715
84.854818,63,713.571862
95.439716,62,725.766976
106.591329,70,738.19127
82.47873,60,750.667888
96.58117,65,762.961968
113.410968,75,775.510387
86.675187,65,787.658295
97.735223,68,800.238084
110.682438,70,812.714502
88.075594,59,835.876049
105.889277,77,848.586658
110.254869,68,872.947854
98.240838,72,885.750203
96.459543,63,898.278471
112.334428,74,910.991238
116.41166,75,923.775331
93.946048,59,936.568989
97.708524,67,949.320543
97.236914,66,970.146868
113.429332,72,982.638381
117.143008,73,995.435682
109.383156,69,1008.086287
112.196883,70,1020.519342
99.956386,67,1032.878534
96.641405,70,1057.304542
110.973852,76,1069.894881
91.055488,66,1082.752242
110.467707,68,1103.748836
134.408627,85,1116.294946
127.558688,83,1128.838896
107.553625,70,1153.022758
107.610614,71,1165.606314
121.315423,73,1178.391957
118.864515,78,1190.997926
116.455735,75,1204.97231
116.970851,74,1218.295106
124.130308,79,1252.039296
114.460764,73,1266.428325
124.580579,81,1279.797392
103.699221,72,1292.940266
95.013553,64,1306.433712
111.630947,73,1319.870909
123.979822,83,1344.545445
121.729377,75,1358.527716
98.688931,71,1381.290101
124.24416,82,1394.820534
127.726604,81,1408.268962
111.110404,72,1433.835115
107.2916,73,1447.294637
119.143729,75,1460.298501
124.400754,82,1472.745916
126.163902,82,1485.272578
112.990636,74,1519.265175
123.445697,82,1533.467727
130.799115,89,1547.121806
116.688773,81,1560.788674
110.935108,77,1586.182474
127.805907,88,1599.764682
121.097449,73,1612.733855
129.799312,86,1639.425907
105.174486,71,1663.513814
