# {"t_start": 1639658004.77856, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
0.438539,7,0.67579
11.591612,9,0.783321
4.611648,5,0.842209
9.397133,8,0.940758
8.723609,12,1.084013
15.963469,10,1.205384
15.535162,17,20.347625
16.679414,17,20.552531
12.681171,7,20.637341
16.689995,13,20.795961
10.289028,7,20.87957
14.712033,15,21.059571
14.358203,12,32.227746
6.495192,9,32.341073
8.734826,12,32.497297
23.788203,13,32.664688
18.516927,17,32.885575
15.175636,13,44.100998
10.82224,6,44.180879
15.248464,5,44.24701
15.465267,7,44.338782
11.195502,6,44.420865
15.039759,9,44.538062
15.309239,8,44.643625
7.512948,12,44.800779
14.472533,7,55.966515
12.334288,10,56.098443
12.630568,7,56.1919
19.537426,13,56.361358
17.268421,15,56.566574
14.951073,6,56.646286
15.37383,7,67.683986
19.51494,11,67.82479
15.816936,10,67.9555
16.464931,6,68.035198
13.932481,8,68.140757
17.592492,12,68.29787
12.808621,7,68.38874
13.685499,10,79.432646
11.975349,7,79.526147
19.104388,7,79.617154
25.828324,21,79.895003
12.194534,6,79.975811
16.244288,10,80.108258
13.450262,5,80.172407
18.323766,11,91.615873
17.35094,6,91.694359
20.528657,12,91.854745
15.596991,10,91.982791
16.693997,9,92.100988
19.357959,9,92.21957
21.845395,11,92.369357
16.733288,5,103.662838
19.418886,13,103.841058
21.402412,11,103.989587
16.883431,7,104.085021
25.316401,16,104.297161
19.599943,10,104.43078
15.968181,7,115.557047
25.804435,14,115.743681
18.395698,15,115.944501
22.095914,10,116.077183
26.236446,17,116.299827
20.27755,12,127.796486
22.991459,14,127.981109
22.678551,13,128.153659
22.290467,12,128.314119
19.725385,11,128.456974
20.51206,9,147.330184
45.016589,42,147.877611
32.654579,21,148.150788
47.866165,39,159.957513
25.097208,16,160.167826
30.640912,17,174.343169
56.146443,44,175.029577
44.79107,34,189.667368
26.22142,14,189.862596
56.80492,52,203.903044
56.066341,43,217.784153
43.172694,25,218.15315
30.181044,18,218.401571
44.922844,31,233.466115
47.603039,36,233.963474
44.765853,29,247.467333
58.738622,44,248.086303
50.895789,41,261.373213
66.967943,43,274.860801
54.266971,33,275.302283
61.766445,40,298.765348
56.314125,46,311.250623
68.91241,47,311.88857
55.746652,35,323.774561
56.178542,38,324.28756
70.025907,52,336.554565
71.183456,44,348.739538
64.916434,50,360.800947
76.229017,49,361.448764
69.458134,49,373.80255
73.354257,44,385.981978
57.580694,46,398.096201
66.471439,42,398.659015
64.390042,49,410.768421
69.874606,45,431.168893
73.496385,47,443.403838
62.512817,41,443.95092
78.270665,47,456.066794
65.6556,46,468.056184
69.488667,47,468.695524
66.443911,47,480.981176
71.191152,46,493.166631
72.963168,45,505.391029
68.063443,47,506.023572
87.22181,61,518.532969
60.891506,50,531.0471
71.437498,46,542.923101
83.801909,66,564.163308
76.747072,58,576.734501
82.271653,53,577.443783
81.225945,58,590.195352
84.717362,62,602.378794
80.968975,55,614.691313
77.894676,61,627.22777
76.225798,52,639.726969
86.13997,63,652.551868
109.187693,65,665.240455
120.663758,74,677.747355
90.158267,59,699.571258
84.475822,61,711.948009
88.60867,63,724.159305
83.865223,63,736.492822
93.454642,59,748.953755
83.274486,53,761.083478
91.210299,63,773.467999
105.800471,72,785.716161
116.40427,78,798.4289
86.579245,59,810.75707
98.831344,61,833.945767
90.474034,59,846.424035
110.949675,75,859.171288
101.046639,64,871.753995
105.783079,73,884.547973
94.619713,63,897.076434
99.887882,61,909.617502
96.31211,62,922.221418
102.346066,66,935.10804
105.586625,71,947.911462
93.381279,70,968.797446
110.85962,69,981.249628
110.999797,71,994.017314
102.090937,69,1018.158425
103.224459,67,1030.51664
111.222506,76,1043.38599
117.70769,75,1056.032572
100.255505,69,1068.533627
120.68895,82,1081.601712
101.237132,65,1102.553373
115.062854,76,1126.436303
117.826829,73,1138.983225
93.291302,65,1151.508816
109.594275,71,1164.095366
100.923286,74,1176.893501
99.677796,71,1189.406258
113.846466,71,1203.325305
106.156617,72,1216.621364
113.788552,76,1238.10448
105.113938,72,1264.700251
109.771905,73,1277.934453
127.450831,86,1291.290638
128.229551,82,1305.032122
118.186913,77,1330.845485
113.262374,73,1343.061122
120.966245,82,1357.13833
115.639493,82,1380.047497
108.015937,75,1393.485375
125.084754,80,1418.785684
127.059313,84,1432.641041
116.304114,83,1446.242887
120.453748,83,1470.693774
121.057465,80,1483.194885
133.885485,83,1496.061271
131.938067,86,1518.502419
129.196943,83,1545.137697
133.934544,86,1558.861981
116.179586,81,1572.035262
139.065237,90,1597.925473
114.100185,78,1610.966414
111.791788,78,1624.610619
123.044781,81,1661.760114
