# {"t_start": 1639658004.510334, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
9.47268,11,0.99465
11.595772,9,1.098261
7.02937,24,1.388331
12.985804,9,1.493163
13.892316,16,20.628253
3.729677,17,20.833845
14.329722,8,20.929871
19.740431,8,21.026801
13.96688,6,21.099337
22.195975,15,21.27856
13.110164,7,32.38015
11.961372,9,32.495309
14.469728,8,32.593017
14.345513,5,32.659597
15.414608,10,32.792039
8.775577,12,32.945476
13.223988,5,33.008988
7.340867,9,33.1267
12.659451,8,44.273279
15.08701,7,44.367965
9.217186,6,44.448172
16.321619,5,44.513453
15.220266,7,44.60581
17.039412,7,44.701215
16.114748,8,44.80877
15.450981,6,44.88539
15.272056,8,44.990712
18.221605,12,56.219394
22.601824,22,56.513104
16.147717,6,56.589833
23.865616,14,56.780106
16.286396,11,56.927752
11.684619,13,68.040371
10.61151,9,68.16014
16.007007,7,68.250885
19.849718,10,68.382479
18.983956,9,68.499335
22.549796,10,68.632308
16.270806,6,68.707783
14.794193,8,79.725855
19.888875,8,79.831977
18.681307,16,80.04256
15.885634,7,80.133869
13.008864,8,80.242364
16.739815,8,80.348951
17.057529,7,80.441334
14.0114,7,80.532288
19.428264,12,91.989035
16.859771,9,92.106565
15.390746,6,92.184743
11.965202,5,92.250273
15.226651,7,92.343764
16.33745,6,92.423579
26.626004,15,92.622925
17.927772,9,103.969818
15.304191,7,104.06699
15.078222,7,104.1626
15.946471,7,104.256669
19.469749,8,104.36499
20.220396,8,104.471974
22.893417,16,104.685057
21.197656,9,115.837808
28.253318,20,116.103806
19.187497,8,116.212489
19.719905,14,116.398304
19.684609,12,116.555268
20.962649,15,128.091465
20.946038,8,128.197114
24.378085,14,128.380907
25.330196,16,128.594707
23.034112,14,128.775473
29.127643,20,147.792914
38.022723,27,148.145258
21.25797,9,148.263636
39.80016,23,159.862751
42.072194,34,160.306955
28.398622,17,160.525127
42.151623,32,174.934731
23.963708,16,175.18313
43.349776,29,189.778565
55.545115,37,190.301965
35.064821,23,203.940513
37.281612,42,204.496933
42.6619,29,218.222978
52.164429,43,218.813768
51.364638,35,233.941218
49.521564,40,247.601098
60.338122,36,248.114057
62.813427,44,261.443867
57.413309,41,261.9743
61.515271,42,275.464863
55.942168,35,298.861535
71.997741,49,299.520381
56.905213,47,312.019297
44.309173,40,323.973171
65.232628,41,324.527215
54.491017,33,336.536786
60.873875,39,348.657796
73.058672,48,349.301209
66.010015,44,361.283384
74.598966,50,373.638092
64.930985,40,374.177576
59.929421,40,386.303856
63.795347,52,398.498654
65.728233,46,410.562511
65.274667,44,411.15583
71.989157,49,431.612879
60.427857,46,443.828433
69.823566,54,456.03664
85.944023,57,456.810718
63.492786,41,468.730794
67.877005,44,480.976241
70.51761,46,481.606027
76.459783,49,493.828111
68.924232,48,506.091415
76.968846,51,518.462565
94.652348,61,531.125129
65.353352,43,531.705767
68.618832,54,543.683134
79.611177,55,564.782337
75.215542,50,577.247627
59.292426,48,589.858364
79.88721,59,602.002644
80.44382,63,614.421283
85.046012,64,627.005531
71.540606,54,627.718688
80.761317,52,640.224424
79.390216,59,652.992078
68.662788,51,665.495538
97.065881,63,677.854048
84.294682,64,699.742884
101.209321,68,712.21588
100.422006,63,724.426025
94.571022,61,736.732686
85.07985,60,749.207182
82.43213,62,761.462072
93.319169,64,773.856053
100.702758,65,786.009543
88.266425,62,798.508229
103.373858,65,810.921204
108.510643,74,834.280694
89.371547,59,846.756517
101.818448,68,859.411297
101.251069,63,871.976142
112.738995,73,884.77596
105.399228,72,897.424363
104.031462,69,910.073269
105.546321,69,922.770664
109.102067,72,947.596001
102.468337,70,968.464634
105.911226,72,980.966102
100.856468,65,993.649454
91.750285,66,1006.26206
100.194336,65,1018.628811
106.226445,66,1030.97471
121.45856,79,1043.881281
108.823107,73,1056.505813
118.346089,83,1069.182886
107.579926,72,1102.211475
97.703074,64,1114.478515
102.747329,71,1126.872743
125.417812,83,1139.557111
114.156379,75,1152.222499
119.204492,73,1164.835506
109.699086,77,1189.238353
113.873625,76,1203.21075
115.5015,76,1216.5702
113.506262,76,1238.048844
102.457135,71,1251.229498
96.035182,70,1265.568235
120.818714,83,1291.13185
115.612199,76,1304.790803
127.472495,85,1318.398127
131.041532,89,1343.150869
131.258806,87,1357.297693
110.40488,76,1380.12461
123.602631,77,1393.587175
129.623427,83,1418.930702
118.666834,75,1432.666529
128.303034,83,1446.263686
120.536279,80,1459.341934
124.394142,77,1471.713439
123.047622,83,1495.996209
128.853653,85,1518.392587
98.956219,75,1532.51502
117.602812,80,1558.602042
119.305748,77,1571.717108
119.638824,81,1585.097897
119.141486,78,1598.544665
112.290898,73,1611.512826
129.430982,90,1638.274459
127.948606,83,1662.553799
