# {"t_start": 1639658003.8755906, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
10.05967,10,1.618606
13.168244,10,1.734212
6.379332,25,2.032793
5.143845,11,2.163014
14.120257,14,21.275547
4.787037,11,21.405919
13.318629,5,21.465924
9.856662,12,21.612033
3.208569,10,21.732919
10.569712,9,21.841126
14.843016,8,21.936356
18.895246,12,33.103586
8.732962,11,33.241277
14.822683,11,33.38714
11.05793,13,33.551708
12.788383,5,33.617779
13.586338,7,33.708429
10.163795,13,44.919716
14.541702,6,45.000848
13.4263,7,45.093271
14.257817,7,45.186548
13.511319,8,45.293074
11.827334,8,45.40062
8.900993,9,45.51797
5.925565,11,45.663235
14.246314,7,56.824376
15.759647,5,56.891447
12.336763,7,56.985007
21.166004,15,57.183111
0.92848,12,57.34483
13.544548,7,57.439728
14.147305,6,57.520176
12.258307,7,57.616015
13.410575,9,68.673181
8.843936,12,68.831606
25.46723,20,69.095711
15.063532,9,69.213915
20.481997,9,69.327482
14.365199,9,80.358705
25.725297,12,80.516743
20.306839,13,80.687861
18.278241,6,80.766203
19.869199,13,80.942681
20.908321,11,81.086839
20.835074,11,92.530324
14.057295,10,92.661016
22.427811,13,92.831362
13.694697,7,92.923583
21.424484,11,93.069327
17.030151,8,93.174671
22.61749,10,93.30853
23.636331,13,104.712162
17.707374,9,104.834816
16.207922,6,104.915679
15.202154,6,104.997802
18.970884,10,105.130495
21.923197,12,105.291061
13.762557,7,105.383011
25.616056,20,116.683369
20.269684,12,116.844517
22.930305,13,117.017893
16.952784,10,117.149312
25.379055,15,128.683932
18.77409,7,128.777202
20.5286,10,128.908486
21.403902,12,129.066471
16.189385,6,129.149437
19.926182,11,129.292557
40.430025,35,148.505666
28.91443,18,148.738994
18.047859,7,148.830511
21.771805,13,149.00253
36.02177,22,160.585623
25.730999,14,160.769563
30.733717,19,161.018439
45.516214,36,175.464621
40.266468,33,175.986722
25.596078,16,190.369042
60.25688,45,191.003965
33.729649,21,204.615016
23.596654,18,204.85508
45.109858,28,205.222165
61.011713,45,219.182753
59.253849,40,234.366429
62.886628,41,234.936994
60.297306,39,248.580045
57.272978,35,249.072739
62.864127,40,262.337308
60.396017,48,275.897123
55.757041,33,276.333539
60.767486,46,299.881016
69.605694,48,312.393547
60.750197,45,324.417548
70.283767,48,325.065787
63.057568,45,337.236408
71.204127,43,349.413847
58.137744,37,349.908771
70.910732,47,361.928792
53.117806,34,374.06663
75.006201,47,374.703005
67.632691,41,386.842599
73.630032,45,398.94371
62.317065,37,399.440405
72.007281,50,411.55849
81.571537,60,432.164671
71.850279,45,444.370932
76.829673,49,445.021786
66.533269,47,457.142435
76.448997,49,469.171377
67.185614,48,481.471561
67.549319,46,482.09907
73.461507,46,494.282596
65.380672,52,506.60117
80.998656,56,519.041126
79.269769,56,531.636299
76.366395,53,532.351285
71.132731,47,544.236207
79.368885,54,565.320259
71.800829,49,577.772213
74.99745,47,590.368289
67.106956,55,591.108456
88.52591,66,603.347748
67.884841,56,615.672448
89.492175,60,628.193288
80.168762,58,640.774482
89.399666,64,653.609737
79.039868,54,666.154431
75.081306,54,678.39316
94.249445,63,700.264013
82.899987,57,712.596122
90.701444,61,724.779892
93.614104,61,737.078185
80.777321,56,737.83257
85.486172,62,750.336224
91.157407,67,762.656319
113.732785,74,786.463906
83.418043,61,798.947445
108.158556,68,811.407469
97.899511,60,834.580205
100.110604,67,847.164276
99.343937,65,859.775177
111.271554,72,872.461513
112.756692,75,885.283414
100.641257,68,897.879835
106.784162,66,910.489551
105.898109,70,923.200992
110.636742,69,936.129279
113.866068,74,948.97055
95.397939,65,969.790017
120.202843,79,994.18464
107.137308,73,1006.894329
98.891812,66,1019.273733
112.206443,74,1031.727897
110.764256,75,1044.58413
120.798768,76,1057.244657
106.907992,73,1069.79063
108.082072,74,1102.843558
102.389163,69,1115.176714
119.616528,78,1127.66256
117.620864,73,1140.214977
125.011607,81,1152.960335
125.509245,82,1177.494364
105.756371,68,1189.976614
118.665161,75,1203.93885
111.85682,72,1217.24101
124.289562,82,1238.80376
114.093698,75,1252.039499
120.311173,79,1278.752865
119.204308,78,1291.998108
118.232763,79,1305.699115
124.871362,79,1319.214765
127.645875,82,1343.879488
119.962536,80,1357.929851
122.352741,81,1380.826605
127.395262,80,1394.331803
118.610487,73,1419.53742
93.320494,67,1433.166393
96.47122,66,1446.534085
115.225776,77,1459.565492
117.138539,84,1472.038928
110.809365,78,1484.509791
130.033917,85,1518.653671
112.46367,77,1532.788439
114.78831,83,1546.358783
113.294159,78,1559.982038
128.160288,81,1585.435592
120.588125,82,1598.934224
116.036671,75,1611.932157
127.681254,86,1625.680269
112.030475,76,1662.775997
