# {"t_start": 1639658004.8566027, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
-0.350405,9,0.620455
13.425008,21,0.87641
4.33904,5,0.932185
13.108314,15,1.112474
7.495539,15,20.23422
10.436329,7,20.320923
12.277518,6,20.392469
11.593313,9,20.499523
8.78318,8,20.595087
17.086352,10,20.718768
14.764506,9,20.826125
10.57409,5,20.885884
19.804823,17,32.108145
10.934131,7,32.197575
22.669079,15,32.393603
10.00544,10,32.523183
23.258279,17,32.742824
21.433208,11,43.929329
7.457417,10,44.062918
21.005128,12,44.221122
18.255492,11,44.369214
15.04931,7,44.460958
10.652625,10,44.591544
11.313722,8,44.696104
14.459867,5,55.832944
19.096965,12,55.99448
11.773909,8,56.101219
12.954253,7,56.191429
13.738389,6,56.272008
11.655027,7,56.36898
16.161784,10,56.503194
16.314165,7,56.594637
14.529076,7,67.628016
16.851299,7,67.721794
19.961246,16,67.932036
20.250521,8,68.036354
14.232612,7,68.127167
12.839227,7,68.21993
19.290933,16,68.427467
16.543668,12,79.501216
15.62573,10,79.631128
26.918515,15,79.829963
16.582795,9,79.949107
18.973963,9,80.067831
15.395381,6,80.148458
31.741282,20,91.707805
20.236985,9,91.827462
15.535769,6,91.905623
23.547927,17,92.129519
16.943741,9,92.249466
19.450874,17,103.7089
25.473124,16,103.924984
16.230111,6,104.005801
17.439506,10,104.140002
17.593599,16,104.352742
23.716127,12,115.546561
21.118417,9,115.665421
20.468711,12,115.826254
17.447722,7,115.91905
16.800078,9,116.040042
18.445616,8,116.145154
27.213934,17,127.704837
23.631561,14,127.88995
21.331589,13,128.063432
53.57813,41,147.358664
31.767384,21,147.629745
17.873923,11,147.77448
40.529722,31,159.479207
21.290079,13,159.647354
39.519055,26,159.984097
20.377992,8,160.089821
20.62078,11,174.182946
53.26445,38,174.731436
25.780524,15,174.995307
48.518208,32,189.604597
25.219293,18,189.853344
33.057967,21,190.149808
60.388365,47,204.09961
50.34864,42,218.006393
49.874504,33,218.453873
62.635628,49,233.773705
49.559826,33,247.338237
32.853566,23,247.655429
46.748652,29,248.064368
61.663552,40,261.33244
62.480185,45,274.853095
64.566016,44,275.437559
63.308448,40,298.904367
49.823548,33,311.211616
67.059254,41,311.770795
46.10851,38,323.694776
60.400371,42,335.825397
67.479157,48,336.477037
66.308017,44,348.662639
53.05306,33,349.101499
78.95469,52,361.187494
56.049145,46,373.494871
68.345533,43,385.663263
70.67795,46,386.282684
79.688544,55,398.513462
78.177095,47,410.594689
71.853114,46,431.011149
70.487204,51,431.702917
67.749627,57,444.055712
64.208649,42,456.112764
80.321536,52,468.181704
77.874813,48,480.48079
72.356871,48,481.136108
79.941957,53,493.416005
69.455773,48,505.678878
67.050283,54,518.090867
72.984715,47,530.563163
68.084425,48,531.213234
77.503609,59,543.25865
73.65618,49,564.271199
71.495919,48,576.711323
72.077953,48,577.355123
86.58819,55,590.066354
74.980924,48,602.060232
75.546394,50,614.302585
82.121067,59,626.817062
78.207119,49,639.275866
93.068951,63,652.097864
74.855122,52,652.791785
83.440872,59,665.404468
85.313335,54,677.644212
91.057925,61,699.493359
83.074909,51,711.740059
108.338908,72,724.067132
78.783296,56,736.307154
88.820648,62,748.80827
81.235733,61,761.049978
95.200678,60,773.388458
82.046243,52,785.363504
73.508443,60,786.178369
98.029153,63,798.687231
102.305669,67,811.122524
102.61893,66,846.068345
100.208086,64,858.663259
106.909643,71,871.314504
108.025131,75,884.159699
96.596143,68,896.754959
110.702047,71,909.430078
107.186419,70,922.143414
117.418944,75,935.152528
103.389478,76,948.019047
113.614239,73,980.472596
88.112307,62,993.112739
108.281768,71,1005.7947
93.31003,64,1018.147148
126.512908,79,1030.670422
106.124951,69,1043.442681
107.990979,75,1056.092906
122.313344,79,1068.719857
101.550791,66,1081.574113
119.587902,76,1114.094743
110.220967,70,1126.477579
113.782149,74,1139.038411
97.266944,69,1151.617891
106.896034,70,1164.191879
102.061763,71,1176.948841
112.072635,74,1189.499779
104.443111,71,1203.421258
115.350155,75,1237.215197
126.721787,81,1250.533884
115.788622,79,1264.996033
107.550551,70,1278.225234
116.277954,76,1291.418607
119.589606,78,1317.558351
104.230965,76,1330.902369
119.914744,77,1343.171122
109.258272,74,1357.13928
102.708998,77,1379.980384
102.931575,77,1393.447027
110.594821,74,1418.667218
122.528288,76,1432.414707
121.524691,81,1445.987004
106.69216,70,1458.930489
111.677141,75,1471.275683
110.471629,79,1495.50421
129.639631,85,1517.896941
106.595014,76,1532.031822
125.887213,76,1545.505069
124.904435,78,1571.192191
119.982379,79,1584.551237
117.408588,74,1597.944877
110.18657,75,1610.941494
120.026228,78,1624.583371
128.05484,84,1661.784213
