# {"t_start": 1639658003.5078676, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
11.689973,7,1.949379
18.223082,8,2.042963
19.663063,24,2.330571
7.552795,13,2.48673
10.844103,10,2.605718
14.186844,10,21.66383
14.170669,7,21.747885
14.865454,7,21.8328
15.017291,8,21.930052
10.581888,11,22.06285
12.271738,10,22.181519
25.279793,18,33.419005
29.021079,20,33.671447
10.126569,6,33.752355
6.505894,11,33.893079
8.916867,11,34.035362
7.445721,12,45.23456
15.917915,8,45.340394
15.818602,6,45.420148
16.518496,8,45.526484
18.014479,9,45.647104
15.971389,9,45.76664
15.416082,7,45.858598
12.193079,5,45.922736
12.660557,8,46.029148
16.982211,9,57.217058
16.124996,8,57.325882
14.041826,5,57.39061
15.970341,6,57.470645
20.743379,10,57.602072
11.907968,8,57.712321
13.690055,5,57.778846
13.364645,10,57.913807
14.792394,9,68.976822
15.198021,5,69.040408
13.718796,5,69.106349
17.725069,7,69.197768
15.921725,6,69.276628
11.381831,10,69.40782
20.862694,11,69.551222
14.190458,6,69.629348
18.906251,9,69.747124
16.058467,7,80.752343
14.042693,7,80.844605
14.993028,5,80.910167
17.507074,7,81.001856
11.500598,11,81.146727
15.8365,6,81.227735
12.942676,7,81.320065
16.842974,6,81.400587
20.895253,11,92.845102
16.047948,11,92.989458
14.88015,7,93.081194
16.037057,9,93.19741
18.515198,8,93.303319
14.656993,5,93.368547
18.78491,8,93.475515
23.040607,14,93.660839
18.786776,9,105.009965
20.454211,16,105.227678
20.326486,15,105.430264
19.113795,11,105.577063
21.718575,12,105.73646
14.031343,5,116.835645
14.753064,5,116.904852
25.080934,14,117.0902
19.165748,12,117.249668
24.533147,11,117.396986
14.304859,5,117.46316
16.916576,8,117.56695
27.383842,20,129.170146
26.429929,18,129.407448
30.224972,20,129.670744
32.674674,23,148.728901
17.884461,9,148.846892
44.566037,27,149.196656
16.550655,6,149.276512
17.752435,16,160.784765
35.781314,50,161.433557
33.424756,38,175.915896
37.923693,25,176.324433
49.21444,31,190.919439
33.447906,25,191.269713
18.552208,11,191.425817
29.729785,20,205.021933
43.936092,31,205.431706
57.555504,39,219.291318
36.192942,24,219.628537
47.795753,34,234.733282
51.327043,35,235.215026
60.455535,42,248.907748
56.570105,45,262.269429
53.737194,39,262.780053
66.980246,45,276.305026
52.945407,36,276.783392
69.932607,43,300.288902
61.414281,44,312.74578
69.426618,45,324.76992
69.450334,47,325.406204
50.84142,42,337.534988
68.621218,42,349.696171
70.236652,45,350.298946
66.684997,41,362.242893
75.383673,56,374.674872
70.681047,46,386.88431
74.344919,61,387.707118
60.878407,41,399.752114
75.962193,52,411.898312
73.914955,49,432.353642
63.387341,45,432.964907
76.98413,52,445.255835
71.341795,47,457.372635
68.150993,56,469.496565
70.929781,49,481.809259
74.142454,47,482.451716
86.358952,59,494.813467
74.829333,49,507.089403
73.094636,49,519.433637
83.576227,59,532.070622
72.926505,57,544.095232
78.32571,57,544.855006
80.40684,58,565.994342
71.819172,54,578.512046
79.850405,63,591.329764
99.171848,75,603.686425
79.226069,59,616.053016
80.247473,67,628.665033
75.185,62,641.303416
88.445238,61,654.096098
94.065836,65,666.789086
97.903418,64,679.163503
87.837782,55,700.930983
93.223317,68,713.402549
87.13002,54,725.491271
103.794776,68,737.891661
92.40173,65,750.43157
95.88469,62,762.68865
93.667283,64,775.087165
102.76692,67,787.263464
110.053312,69,799.856659
104.679294,75,812.400178
88.936135,60,835.574149
106.564175,67,848.152586
100.713154,67,860.802925
126.58362,81,885.422267
99.588002,65,897.977859
119.131588,75,910.706473
98.998253,69,923.406062
97.996474,61,936.227918
112.709905,74,949.071323
79.221245,63,969.859927
109.449763,71,982.338127
90.081674,59,994.9433
116.454549,75,1007.677621
96.561072,73,1020.150598
99.973861,67,1032.508861
110.673301,70,1056.93488
112.452866,78,1069.553972
112.445089,72,1082.492496
117.324799,77,1103.610183
105.076443,71,1115.967489
107.949451,68,1128.315231
115.223286,76,1140.913332
116.522245,75,1165.212167
106.444757,73,1177.995246
111.026191,72,1190.525031
112.781245,73,1204.4692
115.528544,84,1217.926684
120.463674,79,1251.669572
108.821713,73,1266.060174
104.546114,69,1279.242143
109.255849,72,1292.406577
116.787872,78,1306.092961
118.297186,74,1319.541807
124.968225,84,1344.231448
137.075073,83,1358.323265
123.347533,77,1381.166661
100.943766,73,1394.572315
103.921148,78,1407.980111
123.267221,78,1433.624657
114.789001,73,1447.086131
107.120151,75,1460.093381
122.804291,80,1472.5118
132.81116,85,1496.821962
126.874486,91,1519.294677
112.852595,79,1533.472222
128.767687,81,1547.011544
122.684745,81,1572.743827
122.469046,82,1586.135943
128.962403,86,1599.685843
117.776274,78,1625.301145
112.389769,80,1639.360813
129.422227,86,1663.683398
