# {"t_start": 1639658004.3895247, "env_id": "HopperPyBulletEnv-v0"} 
r,l,t
7.23574,5,1.040684
14.714931,16,1.23297
12.858981,6,1.307393
13.459067,8,1.402685
3.888396,11,1.53203
13.499462,6,1.604315
13.597241,16,20.734016
23.080046,22,21.00135
13.11486,11,21.132681
19.590436,12,21.278003
10.363068,7,21.361309
15.966869,10,32.500843
3.51951,9,32.614838
12.761396,6,32.688526
19.673086,14,32.872905
12.832213,12,33.027714
15.157552,8,33.129606
15.571326,10,33.260336
13.61873,9,44.421838
18.098706,7,44.514762
13.14911,5,44.581512
14.231504,8,44.686856
11.001506,13,44.862293
16.19047,14,45.04516
17.701765,11,45.190683
14.904714,8,56.365521
10.604114,21,56.644713
17.573642,8,56.751506
16.05696,9,56.874371
12.058961,8,56.982247
15.474616,7,57.075699
11.829956,5,68.083912
15.217404,6,68.162363
11.042123,5,68.226312
18.573946,7,68.320034
18.260266,11,68.46331
18.918255,8,68.569586
21.425825,17,68.79173
17.212965,11,79.846638
16.576057,7,79.940392
18.756581,12,80.097076
15.384766,7,80.189771
13.249974,9,80.309249
16.596256,6,80.387533
20.520678,11,80.53497
15.295079,6,80.614345
15.498699,6,91.993711
16.248176,11,92.135965
18.056092,6,92.21466
13.539909,9,92.332372
12.841584,6,92.413723
19.714602,18,92.649305
18.53928,10,92.783357
19.547218,11,104.160056
21.05739,9,104.283304
20.595847,11,104.431683
19.37732,7,104.525838
17.693267,7,104.61941
18.430108,17,104.844487
22.752537,13,116.053296
24.006179,16,116.264458
29.657967,36,116.739448
31.69238,24,128.395874
47.166308,34,128.846074
19.822673,11,147.74444
39.770777,30,148.135195
21.800615,10,148.265354
20.870552,14,148.449834
19.674707,9,159.867265
23.275059,10,159.995921
30.390115,21,160.268249
25.917121,18,160.502878
25.982243,19,174.703891
30.828701,27,175.094668
45.817499,33,189.771816
41.374938,29,190.182739
21.539019,10,190.316533
31.737568,20,190.602312
22.142325,9,204.047218
53.317616,49,204.696368
55.613693,35,218.512895
33.714993,38,219.028134
67.719409,43,234.268465
68.437859,45,248.002388
66.703632,49,261.418261
66.451617,44,261.990773
61.055093,39,275.440925
40.063775,39,298.886452
56.773146,37,299.383435
56.721495,39,311.770911
73.584333,50,323.866463
58.448977,39,324.39099
50.044297,30,336.357098
58.045223,43,336.941715
72.318241,44,349.12658
64.795388,52,361.216273
56.426562,37,361.707367
74.48335,47,374.027263
61.619694,43,386.195965
63.068073,49,398.351337
60.507108,39,398.875966
75.291942,50,410.992386
73.914227,62,431.625902
72.506718,45,443.829803
65.902597,40,444.365609
71.444216,45,456.45453
75.480907,47,468.459547
65.714154,40,469.000868
68.975275,45,481.261465
73.420307,49,493.486004
69.85222,52,505.80645
60.639343,48,506.454401
66.873112,44,518.730855
70.326107,45,531.179619
68.075466,49,531.840806
69.413454,55,543.830228
65.748148,45,564.794592
66.699038,54,577.31482
86.726066,58,590.059606
77.353275,51,602.096422
72.508212,45,602.697096
89.291427,63,615.122442
84.697448,58,627.615598
75.145265,58,640.195348
81.611626,61,652.993329
84.977598,63,665.656208
76.927072,54,677.894336
87.594001,60,699.725314
84.305312,54,712.017128
82.39419,62,724.216221
91.707498,67,736.594739
107.372885,70,749.208862
82.543485,60,761.431648
105.363602,66,773.856947
71.918431,59,785.925292
92.491672,58,798.369151
96.588012,63,810.764371
96.043301,63,811.601842
91.205251,65,846.53378
102.206939,67,859.168282
105.318611,71,871.822599
113.774779,78,884.704119
102.83778,70,897.327288
123.567011,79,910.114188
98.531182,65,922.757002
123.667782,81,935.845141
107.760444,70,968.571841
111.029725,82,981.206082
99.215215,69,993.945564
101.424499,63,1006.518885
98.982897,66,1018.895555
120.438661,76,1031.375418
115.48923,76,1044.247335
119.451941,75,1068.460704
107.464441,70,1081.370719
107.623218,76,1102.477879
115.966067,79,1114.94274
107.528837,76,1127.397718
99.299794,68,1139.89083
121.774379,76,1152.572317
122.067246,76,1177.022053
114.233581,81,1189.673989
119.52479,78,1203.686302
109.015583,70,1216.957301
112.272661,72,1238.385857
113.256519,78,1265.058868
123.341404,78,1278.364394
109.491066,71,1291.514428
100.399669,74,1305.145564
125.689497,83,1318.717223
115.507509,77,1343.312381
118.353765,81,1357.376246
124.079033,77,1380.218615
120.470171,87,1393.820286
125.415703,82,1419.146054
116.445936,79,1432.935968
125.047198,85,1446.562983
113.030185,77,1459.597754
131.616752,86,1483.515963
118.120857,81,1496.353874
122.470621,83,1518.720322
116.34869,79,1545.340541
138.024993,90,1559.114999
123.831434,77,1572.233042
121.993345,85,1598.054937
113.59361,75,1611.058235
136.292665,86,1624.811793
115.449213,82,1638.885645
